# freq_THz  G_total_s  G_Al_s  G_N_s  G_Ga_s
# Smoothed MD-derived velocity power spectrum. Common normalization: integral(G_total_s) = 3*primitive_atoms.
# Gaussian_sigma_THz=0.38; mass_weighted=True; primitive_atoms=2; total_equals_sum_of_partials=True
4.0380859375e+02 1.2263430889e-14 4.1318908419e-15 7.2844779309e-15 8.4706211589e-16
4.0405273438e+02 1.2269687283e-14 4.1312789498e-15 7.2900230711e-15 8.4838526205e-16
4.0429687500e+02 1.2278241115e-14 4.1328250763e-15 7.2974503565e-15 8.4796568267e-16
4.0454101562e+02 1.2285854097e-14 4.1358576819e-15 7.3037036671e-15 8.4629274769e-16
4.0478515625e+02 1.2289415972e-14 4.1391448307e-15 7.3064289699e-15 8.4384217112e-16
4.0502929688e+02 1.2287883737e-14 4.1414058146e-15 7.3050775404e-15 8.4140038204e-16
4.0527343750e+02 1.2282707883e-14 4.1415422440e-15 7.3011507725e-15 8.4001486684e-16
4.0551757812e+02 1.2278136810e-14 4.1399158819e-15 7.2976925719e-15 8.4052835575e-16
4.0576171875e+02 1.2278892311e-14 4.1384171497e-15 7.2975793310e-15 8.4289583074e-16
4.0600585938e+02 1.2284095943e-14 4.1380489728e-15 7.3004805417e-15 8.4556642870e-16
4.0625000000e+02 1.2286452630e-14 4.1377096501e-15 7.3021880985e-15 8.4655488108e-16
4.0649414062e+02 1.2281117506e-14 4.1362567999e-15 7.2993466963e-15 8.4551401004e-16
4.0673828125e+02 1.2272088640e-14 4.1346328028e-15 7.2935966226e-15 8.4385921454e-16
4.0698242188e+02 1.2266717738e-14 4.1349390493e-15 7.2886435368e-15 8.4313515237e-16
4.0722656250e+02 1.2267183229e-14 4.1375709038e-15 7.2856052264e-15 8.4400709930e-16
4.0747070312e+02 1.2270405372e-14 4.1403972079e-15 7.2839806148e-15 8.4602754939e-16
4.0771484375e+02 1.2273457678e-14 4.1414605798e-15 7.2842258008e-15 8.4777129752e-16
4.0795898438e+02 1.2275828510e-14 4.1411860979e-15 7.2866956225e-15 8.4794678992e-16
4.0820312500e+02 1.2278040950e-14 4.1409857515e-15 7.2905104369e-15 8.4654476185e-16
4.0844726562e+02 1.2279982080e-14 4.1411186777e-15 7.2943093736e-15 8.4455402900e-16
4.0869140625e+02 1.2279766054e-14 4.1406066250e-15 7.2962870909e-15 8.4287233769e-16
4.0893554688e+02 1.2275282269e-14 4.1385758271e-15 7.2947357631e-15 8.4197067896e-16
4.0917968750e+02 1.2267819420e-14 4.1355443849e-15 7.2901147873e-15 8.4216024754e-16
4.0942382812e+02 1.2261013940e-14 4.1325450824e-15 7.2852879681e-15 8.4318088980e-16
4.0966796875e+02 1.2256634599e-14 4.1292347617e-15 7.2836104432e-15 8.4378939421e-16
4.0991210938e+02 1.2255699896e-14 4.1252920969e-15 7.2875133819e-15 8.4289441688e-16
4.1015625000e+02 1.2260908460e-14 4.1225269818e-15 7.2971376327e-15 8.4124384573e-16
4.1040039062e+02 1.2273010320e-14 4.1227040908e-15 7.3093734620e-15 8.4093276732e-16
4.1064453125e+02 1.2286962451e-14 4.1250279062e-15 7.3191551146e-15 8.4277943021e-16
4.1088867188e+02 1.2295711336e-14 4.1278644473e-15 7.3224513956e-15 8.4539549271e-16
4.1113281250e+02 1.2297807201e-14 4.1309576165e-15 7.3193276405e-15 8.4752194364e-16
4.1137695312e+02 1.2297390332e-14 4.1342101709e-15 7.3137212347e-15 8.4945892669e-16
4.1162109375e+02 1.2296519853e-14 4.1361297016e-15 7.3092819467e-15 8.5110820452e-16
4.1186523438e+02 1.2293601843e-14 4.1353751297e-15 7.3070308600e-15 8.5119585360e-16
4.1210937500e+02 1.2289192001e-14 4.1326943391e-15 7.3067446828e-15 8.4975297944e-16
4.1235351562e+02 1.2286679160e-14 4.1304126391e-15 7.3076057949e-15 8.4866072607e-16
4.1259765625e+02 1.2286728107e-14 4.1305929778e-15 7.3074497367e-15 8.4868539224e-16
4.1284179688e+02 1.2286311175e-14 4.1332979544e-15 7.3048471930e-15 8.4816602715e-16
4.1308593750e+02 1.2284269543e-14 4.1365484488e-15 7.3022117332e-15 8.4550936147e-16
4.1333007812e+02 1.2282919274e-14 4.1383622594e-15 7.3030835022e-15 8.4147351209e-16
4.1357421875e+02 1.2282897989e-14 4.1377210415e-15 7.3069846079e-15 8.3819233991e-16
4.1381835938e+02 1.2282002107e-14 4.1341135426e-15 7.3109269459e-15 8.3696161843e-16
4.1406250000e+02 1.2280309225e-14 4.1283683063e-15 7.3141726188e-15 8.3776829961e-16
4.1430664062e+02 1.2280770102e-14 4.1234849168e-15 7.3170798706e-15 8.4020531438e-16
4.1455078125e+02 1.2284305744e-14 4.1226055316e-15 7.3180244610e-15 8.4367575176e-16
4.1479492188e+02 1.2288641679e-14 4.1254596207e-15 7.3163845746e-15 8.4679748400e-16
4.1503906250e+02 1.2291270869e-14 4.1284117086e-15 7.3151455398e-15 8.4771362067e-16
4.1528320312e+02 1.2290571057e-14 4.1286691045e-15 7.3162361457e-15 8.4566580674e-16
4.1552734375e+02 1.2285575513e-14 4.1267239512e-15 7.3167846870e-15 8.4206687440e-16
4.1577148438e+02 1.2277483606e-14 4.1249444716e-15 7.3131467183e-15 8.3939241652e-16
4.1601562500e+02 1.2270635863e-14 4.1255260799e-15 7.3063073421e-15 8.3880244064e-16
4.1625976562e+02 1.2269042446e-14 4.1291887696e-15 7.3004691791e-15 8.3938449733e-16
4.1650390625e+02 1.2271095737e-14 4.1344491414e-15 7.2969329166e-15 8.3971367906e-16
4.1674804688e+02 1.2271704114e-14 4.1391953188e-15 7.2931995974e-15 8.3930919826e-16
4.1699218750e+02 1.2270545523e-14 4.1432688079e-15 7.2886560719e-15 8.3862064299e-16
4.1723632812e+02 1.2271606153e-14 4.1470323427e-15 7.2860752074e-15 8.3849860293e-16
4.1748046875e+02 1.2275114322e-14 4.1484785255e-15 7.2869586400e-15 8.3967715664e-16
4.1772460938e+02 1.2278490608e-14 4.1456505833e-15 7.2908832746e-15 8.4195674982e-16
4.1796875000e+02 1.2283191771e-14 4.1407837591e-15 7.2984311120e-15 8.4397689983e-16
4.1821289062e+02 1.2291782968e-14 4.1382848906e-15 7.3089819340e-15 8.4451614372e-16
4.1845703125e+02 1.2300787845e-14 4.1392451159e-15 7.3176253355e-15 8.4391739366e-16
4.1870117188e+02 1.2303531271e-14 4.1406671239e-15 7.3193071687e-15 8.4355697801e-16
4.1894531250e+02 1.2297034357e-14 4.1393566743e-15 7.3137883858e-15 8.4388929732e-16
4.1918945312e+02 1.2282789914e-14 4.1349797154e-15 7.3039004063e-15 8.4390979276e-16
4.1943359375e+02 1.2265363515e-14 4.1301134441e-15 7.2925621084e-15 8.4268796252e-16
4.1967773438e+02 1.2251504882e-14 4.1279817707e-15 7.2831171300e-15 8.4040598114e-16
4.1992187500e+02 1.2246353432e-14 4.1295922927e-15 7.2787541048e-15 8.3800703473e-16
4.2016601562e+02 1.2248857810e-14 4.1328021062e-15 7.2792955707e-15 8.3676013349e-16
4.2041015625e+02 1.2253000145e-14 4.1345721342e-15 7.2809617359e-15 8.3746627485e-16
4.2065429688e+02 1.2255139887e-14 4.1337823510e-15 7.2820249762e-15 8.3933255936e-16
4.2089843750e+02 1.2257937381e-14 4.1314083410e-15 7.2859358689e-15 8.4059317089e-16
4.2114257812e+02 1.2264659790e-14 4.1289306093e-15 7.2953136064e-15 8.4041557386e-16
4.2138671875e+02 1.2273221738e-14 4.1274083948e-15 7.3064516012e-15 8.3936174208e-16
4.2163085938e+02 1.2279140909e-14 4.1278529103e-15 7.3130065990e-15 8.3828139929e-16
4.2187500000e+02 1.2280444096e-14 4.1309023594e-15 7.3121470537e-15 8.3739468274e-16
4.2211914062e+02 1.2277704558e-14 4.1349651205e-15 7.3060480812e-15 8.3669135640e-16
4.2236328125e+02 1.2273072902e-14 4.1368353735e-15 7.2994376834e-15 8.3679984553e-16
4.2260742188e+02 1.2269303783e-14 4.1354143095e-15 7.2954747672e-15 8.3841470583e-16
4.2285156250e+02 1.2267060748e-14 4.1325940838e-15 7.2934109596e-15 8.4105570451e-16
4.2309570312e+02 1.2265354535e-14 4.1304241741e-15 7.2915617747e-15 8.4336858644e-16
4.2333984375e+02 1.2265681273e-14 4.1297603287e-15 7.2913545710e-15 8.4456637321e-16
4.2358398438e+02 1.2271225864e-14 4.1311841855e-15 7.2951967439e-15 8.4484493479e-16
4.2382812500e+02 1.2281349053e-14 4.1349519870e-15 7.3018254004e-15 8.4457166545e-16
4.2407226562e+02 1.2290998259e-14 4.1398479505e-15 7.3070221600e-15 8.4412814886e-16
4.2431640625e+02 1.2295059888e-14 4.1434614513e-15 7.3073284808e-15 8.4426995597e-16
4.2456054688e+02 1.2291449091e-14 4.1442034084e-15 7.3018816388e-15 8.4536404419e-16
4.2480468750e+02 1.2282828808e-14 4.1426349744e-15 7.2935663248e-15 8.4662750906e-16
4.2504882812e+02 1.2276309524e-14 4.1407869697e-15 7.2885575553e-15 8.4696499885e-16
4.2529296875e+02 1.2277853190e-14 4.1405060651e-15 7.2911575483e-15 8.4618957693e-16
4.2553710938e+02 1.2285835559e-14 4.1418633447e-15 7.2987643460e-15 8.4520786835e-16
4.2578125000e+02 1.2292588525e-14 4.1426547216e-15 7.3049765758e-15 8.4495722813e-16
4.2602539062e+02 1.2293133380e-14 4.1403021003e-15 7.3075923757e-15 8.4523890431e-16
4.2626953125e+02 1.2289390933e-14 4.1347728558e-15 7.3092963115e-15 8.4532176594e-16
4.2651367188e+02 1.2283977553e-14 4.1288025428e-15 7.3100359421e-15 8.4513906818e-16
4.2675781250e+02 1.2275572552e-14 4.1249085390e-15 7.3057457335e-15 8.4491827980e-16
4.2700195312e+02 1.2263926177e-14 4.1232578636e-15 7.2962221894e-15 8.4444612411e-16
4.2724609375e+02 1.2253344507e-14 4.1228704205e-15 7.2870278185e-15 8.4344626838e-16
4.2749023438e+02 1.2248582827e-14 4.1237176748e-15 7.2828194657e-15 8.4204568639e-16
4.2773437500e+02 1.2250803784e-14 4.1266216251e-15 7.2836574528e-15 8.4052470658e-16
4.2797851562e+02 1.2256846474e-14 4.1309047151e-15 7.2868083849e-15 8.3913337368e-16
4.2822265625e+02 1.2261151605e-14 4.1336100594e-15 7.2892807693e-15 8.3826077611e-16
4.2846679688e+02 1.2260720757e-14 4.1325709944e-15 7.2896754232e-15 8.3847433939e-16
4.2871093750e+02 1.2256988436e-14 4.1289164135e-15 7.2881318299e-15 8.3994019237e-16
4.2895507812e+02 1.2251448646e-14 4.1255496064e-15 7.2841109616e-15 8.4178807825e-16
4.2919921875e+02 1.2243887836e-14 4.1243751056e-15 7.2765902042e-15 8.4292252662e-16
4.2944335938e+02 1.2236436320e-14 4.1254314476e-15 7.2675562518e-15 8.4344862092e-16
4.2968750000e+02 1.2234338877e-14 4.1278069550e-15 7.2622743122e-15 8.4425760964e-16
4.2993164062e+02 1.2239814434e-14 4.1303743342e-15 7.2640912506e-15 8.4534884917e-16
4.3017578125e+02 1.2248936924e-14 4.1318919933e-15 7.2713723839e-15 8.4567254667e-16
4.3041992188e+02 1.2257811304e-14 4.1318631163e-15 7.2813629661e-15 8.4458522124e-16
4.3066406250e+02 1.2266981909e-14 4.1313381294e-15 7.2929767700e-15 8.4266701008e-16
4.3090820312e+02 1.2277346160e-14 4.1321859083e-15 7.3038128243e-15 8.4134742767e-16
4.3115234375e+02 1.2287603524e-14 4.1355526990e-15 7.3101972936e-15 8.4185353155e-16
4.3139648438e+02 1.2295774267e-14 4.1403723874e-15 7.3116860007e-15 8.4371587933e-16
4.3164062500e+02 1.2299257622e-14 4.1435251710e-15 7.3108364277e-15 8.4489602295e-16
4.3188476562e+02 1.2296964044e-14 4.1428453288e-15 7.3097715161e-15 8.4434719915e-16
4.3212890625e+02 1.2292293367e-14 4.1394240333e-15 7.3098194783e-15 8.4304985483e-16
4.3237304688e+02 1.2288638556e-14 4.1356218041e-15 7.3110621495e-15 8.4195460257e-16
4.3261718750e+02 1.2284440088e-14 4.1324383047e-15 7.3110490935e-15 8.4095269023e-16
4.3286132812e+02 1.2277915423e-14 4.1303296769e-15 7.3076246113e-15 8.3996113483e-16
4.3310546875e+02 1.2272441566e-14 4.1303401720e-15 7.3029757519e-15 8.3912564163e-16
4.3334960938e+02 1.2272966963e-14 4.1326385767e-15 7.3018718298e-15 8.3845655605e-16
4.3359375000e+02 1.2279219981e-14 4.1353678613e-15 7.3056128965e-15 8.3823922291e-16
4.3383789062e+02 1.2284704558e-14 4.1360613186e-15 7.3097523120e-15 8.3889092786e-16
4.3408203125e+02 1.2283973150e-14 4.1339840825e-15 7.3096488591e-15 8.4034020804e-16
4.3432617188e+02 1.2279220281e-14 4.1308727848e-15 7.3063353574e-15 8.4201213903e-16
4.3457031250e+02 1.2275884899e-14 4.1291996304e-15 7.3037426250e-15 8.4294264376e-16
4.3481445312e+02 1.2274798966e-14 4.1297524761e-15 7.3028705853e-15 8.4217590435e-16
4.3505859375e+02 1.2273036416e-14 4.1311156674e-15 7.3023180518e-15 8.3960269695e-16
4.3530273438e+02 1.2269595740e-14 4.1314336241e-15 7.3018832840e-15 8.3627883150e-16
4.3554687500e+02 1.2267042085e-14 4.1302377156e-15 7.3027625171e-15 8.3404185255e-16
4.3579101562e+02 1.2268964881e-14 4.1285405448e-15 7.3060692457e-15 8.3435509019e-16
4.3603515625e+02 1.2275873316e-14 4.1274224257e-15 7.3117659656e-15 8.3668492461e-16
4.3627929688e+02 1.2282136070e-14 4.1265368897e-15 7.3170548204e-15 8.3854435980e-16
4.3652343750e+02 1.2279685286e-14 4.1245412013e-15 7.3172309141e-15 8.3791317063e-16
4.3676757812e+02 1.2267175601e-14 4.1213050469e-15 7.3106594566e-15 8.3521109792e-16
4.3701171875e+02 1.2252734598e-14 4.1185530797e-15 7.3016118759e-15 8.3256964213e-16
4.3725585938e+02 1.2246104760e-14 4.1178564866e-15 7.2964782306e-15 8.3177004262e-16
4.3750000000e+02 1.2249627510e-14 4.1188285844e-15 7.2975851114e-15 8.3321381404e-16
4.3774414062e+02 1.2257003532e-14 4.1195286860e-15 7.3014575166e-15 8.3601732919e-16
4.3798828125e+02 1.2260722849e-14 4.1187383541e-15 7.3034437030e-15 8.3854079178e-16
4.3823242188e+02 1.2259802707e-14 4.1178759331e-15 7.3025017540e-15 8.3942501997e-16
4.3847656250e+02 1.2257674937e-14 4.1193640343e-15 7.2998902873e-15 8.3842061558e-16
4.3872070312e+02 1.2254759899e-14 4.1227808630e-15 7.2955693024e-15 8.3640973375e-16
4.3896484375e+02 1.2248394020e-14 4.1247548419e-15 7.2887974429e-15 8.3484173505e-16
4.3920898438e+02 1.2238663881e-14 4.1230348263e-15 7.2810446245e-15 8.3458443035e-16
4.3945312500e+02 1.2229826991e-14 4.1185386728e-15 7.2760631366e-15 8.3522518179e-16
4.3969726562e+02 1.2226891482e-14 4.1138361916e-15 7.2770865517e-15 8.3596873864e-16
4.3994140625e+02 1.2231867993e-14 4.1113675261e-15 7.2836775126e-15 8.3682295457e-16
4.4018554688e+02 1.2241717102e-14 4.1123599282e-15 7.2910824831e-15 8.3827469092e-16
4.4042968750e+02 1.2250885892e-14 4.1163170626e-15 7.2947038688e-15 8.3986496093e-16
4.4067382812e+02 1.2255720634e-14 4.1210667767e-15 7.2945088558e-15 8.4014500148e-16
4.4091796875e+02 1.2255315426e-14 4.1235432529e-15 7.2929125534e-15 8.3885961948e-16
4.4116210938e+02 1.2250907311e-14 4.1220754615e-15 7.2912737379e-15 8.3755811112e-16
4.4140625000e+02 1.2244876981e-14 4.1184245752e-15 7.2894270893e-15 8.3702531607e-16
4.4165039062e+02 1.2239174027e-14 4.1163669331e-15 7.2863727292e-15 8.3643436497e-16
4.4189453125e+02 1.2236633866e-14 4.1178251980e-15 7.2830474720e-15 8.3576119648e-16
4.4213867188e+02 1.2241100148e-14 4.1211895533e-15 7.2833913393e-15 8.3651925588e-16
4.4238281250e+02 1.2252708498e-14 4.1238590990e-15 7.2893920597e-15 8.3945733876e-16
4.4262695312e+02 1.2266396123e-14 4.1252103031e-15 7.2980210947e-15 8.4316472534e-16
4.4287109375e+02 1.2276981722e-14 4.1260787688e-15 7.3054987667e-15 8.4540418642e-16
4.4311523438e+02 1.2282751351e-14 4.1268321358e-15 7.3107238014e-15 8.4519541366e-16
4.4335937500e+02 1.2283131202e-14 4.1271216166e-15 7.3124242886e-15 8.4358529664e-16
4.4360351562e+02 1.2277229911e-14 4.1270419810e-15 7.3076603126e-15 8.4252761737e-16
4.4384765625e+02 1.2267428894e-14 4.1279807984e-15 7.2966590857e-15 8.4278901024e-16
4.4409179688e+02 1.2259462479e-14 4.1312002258e-15 7.2848959804e-15 8.4336627238e-16
4.4433593750e+02 1.2255938592e-14 4.1356735626e-15 7.2771377942e-15 8.4312723562e-16
4.4458007812e+02 1.2254340505e-14 4.1389603713e-15 7.2732714573e-15 8.4210867609e-16
4.4482421875e+02 1.2252198623e-14 4.1395223659e-15 7.2716387559e-15 8.4103750069e-16
4.4506835938e+02 1.2251503158e-14 4.1375332642e-15 7.2735555755e-15 8.4041431833e-16
4.4531250000e+02 1.2258445191e-14 4.1350865476e-15 7.2827720438e-15 8.4058659925e-16
4.4555664062e+02 1.2276492927e-14 4.1349889110e-15 7.2993520835e-15 8.4215193286e-16
4.4580078125e+02 1.2298422827e-14 4.1375002038e-15 7.3157137744e-15 8.4520884892e-16
4.4604492188e+02 1.2310582396e-14 4.1397940662e-15 7.3222587668e-15 8.4852956291e-16
4.4628906250e+02 1.2306217370e-14 4.1398959907e-15 7.3157290804e-15 8.5059229853e-16
4.4653320312e+02 1.2290479817e-14 4.1387884382e-15 7.3005149607e-15 8.5117641776e-16
4.4677734375e+02 1.2273827972e-14 4.1381100731e-15 7.2847133583e-15 8.5100454096e-16
4.4702148438e+02 1.2263863266e-14 4.1384045491e-15 7.2752599652e-15 8.5019875129e-16
4.4726562500e+02 1.2261673624e-14 4.1394722184e-15 7.2739195309e-15 8.4828187507e-16
4.4750976562e+02 1.2263309845e-14 4.1405163782e-15 7.2774554664e-15 8.4533800088e-16
4.4775390625e+02 1.2264285287e-14 4.1405946561e-15 7.2816328241e-15 8.4205780634e-16
4.4799804688e+02 1.2263137725e-14 4.1395671501e-15 7.2840554587e-15 8.3951511642e-16
4.4824218750e+02 1.2261026494e-14 4.1374949301e-15 7.2845157947e-15 8.3901576956e-16
4.4848632812e+02 1.2258225204e-14 4.1335339871e-15 7.2841398360e-15 8.4055138101e-16
4.4873046875e+02 1.2253199430e-14 4.1271963576e-15 7.2835697646e-15 8.4243330785e-16
4.4897460938e+02 1.2246183603e-14 4.1204670269e-15 7.2822758094e-15 8.4344076707e-16
4.4921875000e+02 1.2240618354e-14 4.1168240790e-15 7.2802598315e-15 8.4353444372e-16
4.4946289062e+02 1.2240017296e-14 4.1179377307e-15 7.2791659327e-15 8.4291363274e-16
4.4970703125e+02 1.2245467419e-14 4.1225897902e-15 7.2806464787e-15 8.4223114994e-16
4.4995117188e+02 1.2255283799e-14 4.1279656814e-15 7.2847583011e-15 8.4255981637e-16
4.5019531250e+02 1.2265340157e-14 4.1310995494e-15 7.2904131525e-15 8.4382745558e-16
4.5043945312e+02 1.2271108714e-14 4.1309234401e-15 7.2956681772e-15 8.4451709696e-16
4.5068359375e+02 1.2271503782e-14 4.1290168655e-15 7.2985390849e-15 8.4394783191e-16
4.5092773438e+02 1.2270025402e-14 4.1272564360e-15 7.2994564303e-15 8.4331253532e-16
4.5117187500e+02 1.2270500096e-14 4.1261804706e-15 7.3007466825e-15 8.4357294261e-16
4.5141601562e+02 1.2273615024e-14 4.1261890698e-15 7.3030951542e-15 8.4433079957e-16
4.5166015625e+02 1.2278368676e-14 4.1280643210e-15 7.3053983801e-15 8.4490597457e-16
4.5190429688e+02 1.2283980150e-14 4.1313966270e-15 7.3078922351e-15 8.4469128829e-16
4.5214843750e+02 1.2289413623e-14 4.1341527275e-15 7.3121301393e-15 8.4313075630e-16
4.5239257812e+02 1.2292395589e-14 4.1346461020e-15 7.3173631769e-15 8.4038631033e-16
4.5263671875e+02 1.2289985403e-14 4.1332508705e-15 7.3191372247e-15 8.3759730802e-16
4.5288085938e+02 1.2281349658e-14 4.1318684378e-15 7.3133332370e-15 8.3614798358e-16
4.5312500000e+02 1.2270448707e-14 4.1318594182e-15 7.3022814321e-15 8.3630785712e-16
4.5336914062e+02 1.2263388632e-14 4.1323342530e-15 7.2939679675e-15 8.3708641156e-16
4.5361328125e+02 1.2261886239e-14 4.1309611059e-15 7.2930197975e-15 8.3790533586e-16
4.5385742188e+02 1.2263028510e-14 4.1273218182e-15 7.2964060942e-15 8.3930059811e-16
4.5410156250e+02 1.2264920605e-14 4.1240409786e-15 7.2991762643e-15 8.4170336193e-16
4.5434570312e+02 1.2266806232e-14 4.1230980642e-15 7.2991827512e-15 8.4452541626e-16
4.5458984375e+02 1.2265943353e-14 4.1231727905e-15 7.2962072571e-15 8.4656330582e-16
4.5483398438e+02 1.2260678367e-14 4.1223194262e-15 7.2913792743e-15 8.4697966608e-16
4.5507812500e+02 1.2254075446e-14 4.1212566876e-15 7.2866460770e-15 8.4617268151e-16
4.5532226562e+02 1.2250043779e-14 4.1221286012e-15 7.2823451950e-15 8.4556998273e-16
4.5556640625e+02 1.2249369565e-14 4.1252459839e-15 7.2780393794e-15 8.4608420214e-16
4.5581054688e+02 1.2252789722e-14 4.1288101216e-15 7.2766747075e-15 8.4730489336e-16
4.5605468750e+02 1.2262465789e-14 4.1310427174e-15 7.2830514168e-15 8.4837165499e-16
4.5629882812e+02 1.2276657543e-14 4.1315342593e-15 7.2965005436e-15 8.4862273969e-16
4.5654296875e+02 1.2288089428e-14 4.1308906203e-15 7.3097003122e-15 8.4749849582e-16
4.5678710938e+02 1.2290627838e-14 4.1296053928e-15 7.3160380216e-15 8.4498442320e-16
4.5703125000e+02 1.2284453176e-14 4.1276891262e-15 7.3145262766e-15 8.4223777285e-16
4.5727539062e+02 1.2273672872e-14 4.1249323710e-15 7.3080612326e-15 8.4067926833e-16
4.5751953125e+02 1.2262261165e-14 4.1211378416e-15 7.3008266635e-15 8.4029665958e-16
4.5776367188e+02 1.2253836763e-14 4.1170981870e-15 7.2967673051e-15 8.3997127108e-16
4.5800781250e+02 1.2251340622e-14 4.1147884959e-15 7.2973629789e-15 8.3918914681e-16
4.5825195312e+02 1.2254668131e-14 4.1151612335e-15 7.3011613542e-15 8.3834554335e-16
4.5849609375e+02 1.2261792470e-14 4.1171273580e-15 7.3067077892e-15 8.3795732237e-16
4.5874023438e+02 1.2271791808e-14 4.1199034284e-15 7.3137420801e-15 8.3814629921e-16
4.5898437500e+02 1.2283378435e-14 4.1241617984e-15 7.3207800015e-15 8.3843663530e-16
4.5922851562e+02 1.2293187796e-14 4.1293873527e-15 7.3254993723e-15 8.3830107116e-16
4.5947265625e+02 1.2298509398e-14 4.1328249766e-15 7.3276487177e-15 8.3803570399e-16
4.5971679688e+02 1.2299312445e-14 4.1329977449e-15 7.3280377633e-15 8.3827693653e-16
4.5996093750e+02 1.2296982808e-14 4.1316132196e-15 7.3263330618e-15 8.3903652670e-16
4.6020507812e+02 1.2293018209e-14 4.1307511246e-15 7.3222170753e-15 8.4005000904e-16
4.6044921875e+02 1.2289757303e-14 4.1308038896e-15 7.3175805909e-15 8.4137282259e-16
4.6069335938e+02 1.2290973657e-14 4.1315088324e-15 7.3164228335e-15 8.4304199121e-16
4.6093750000e+02 1.2297729095e-14 4.1325442242e-15 7.3206393164e-15 8.4454555468e-16
4.6118164062e+02 1.2304012604e-14 4.1330264168e-15 7.3259602162e-15 8.4502597116e-16
4.6142578125e+02 1.2302969613e-14 4.1324317186e-15 7.3262613187e-15 8.4427657528e-16
4.6166992188e+02 1.2296051188e-14 4.1314627009e-15 7.3212197014e-15 8.4336878592e-16
4.6191406250e+02 1.2289056500e-14 4.1301565241e-15 7.3154295366e-15 8.4347043890e-16
4.6215820312e+02 1.2283464979e-14 4.1268646447e-15 7.3124272509e-15 8.4417308339e-16
4.6240234375e+02 1.2277996416e-14 4.1208835401e-15 7.3128680223e-15 8.4424485335e-16
4.6264648438e+02 1.2274115425e-14 4.1144992599e-15 7.3158013074e-15 8.4381485777e-16
4.6289062500e+02 1.2274697874e-14 4.1112867967e-15 7.3192759427e-15 8.4413513417e-16
4.6313476562e+02 1.2278824534e-14 4.1126150274e-15 7.3210001998e-15 8.4520930664e-16
4.6337890625e+02 1.2282365795e-14 4.1162791378e-15 7.3204682160e-15 8.4561844113e-16
4.6362304688e+02 1.2284702153e-14 4.1190780533e-15 7.3206359886e-15 8.4498811083e-16
4.6386718750e+02 1.2289592315e-14 4.1200824005e-15 7.3250100996e-15 8.4449981502e-16
4.6411132812e+02 1.2297907781e-14 4.1208083339e-15 7.3326257202e-15 8.4447372704e-16
4.6435546875e+02 1.2305076329e-14 4.1229826142e-15 7.3383494553e-15 8.4374425934e-16
4.6459960938e+02 1.2305546669e-14 4.1264977585e-15 7.3370230583e-15 8.4202585244e-16
4.6484375000e+02 1.2297177576e-14 4.1297478798e-15 7.3268802598e-15 8.4054943684e-16
4.6508789062e+02 1.2284169952e-14 4.1317486518e-15 7.3125230591e-15 8.3989824094e-16
4.6533203125e+02 1.2275148219e-14 4.1324230759e-15 7.3031175462e-15 8.3960759697e-16
4.6557617188e+02 1.2275027934e-14 4.1313137078e-15 7.3037479487e-15 8.3996627701e-16
4.6582031250e+02 1.2281521468e-14 4.1285243296e-15 7.3110496917e-15 8.4194744683e-16
4.6606445312e+02 1.2290513438e-14 4.1263839321e-15 7.3187704198e-15 8.4535908612e-16
4.6630859375e+02 1.2299852657e-14 4.1275049472e-15 7.3237313134e-15 8.4861639616e-16
4.6655273438e+02 1.2307387036e-14 4.1315493409e-15 7.3256102989e-15 8.5022739618e-16
4.6679687500e+02 1.2309838729e-14 4.1356880417e-15 7.3246212522e-15 8.4952943551e-16
4.6704101562e+02 1.2305965280e-14 4.1377806854e-15 7.3214615909e-15 8.4672300357e-16
4.6728515625e+02 1.2298983517e-14 4.1377199105e-15 7.3180115315e-15 8.4325207493e-16
4.6752929688e+02 1.2294019690e-14 4.1360714500e-15 7.3168057723e-15 8.4114246744e-16
4.6777343750e+02 1.2293159379e-14 4.1330713750e-15 7.3190893485e-15 8.4099865600e-16
4.6801757812e+02 1.2292961613e-14 4.1293277613e-15 7.3220727876e-15 8.4156106450e-16
4.6826171875e+02 1.2288917835e-14 4.1266280178e-15 7.3204982345e-15 8.4179158294e-16
4.6850585938e+02 1.2282195046e-14 4.1268610748e-15 7.3132911897e-15 8.4204278182e-16
4.6875000000e+02 1.2277693752e-14 4.1299120644e-15 7.3052767175e-15 8.4250497015e-16
4.6899414062e+02 1.2276772255e-14 4.1336539565e-15 7.3007652294e-15 8.4235306955e-16
4.6923828125e+02 1.2276554588e-14 4.1360180268e-15 7.2992868065e-15 8.4124975512e-16
4.6948242188e+02 1.2275213547e-14 4.1364859451e-15 7.2988224675e-15 8.3990513412e-16
4.6972656250e+02 1.2274672951e-14 4.1361429160e-15 7.2995630523e-15 8.3896698278e-16
4.6997070312e+02 1.2278479080e-14 4.1365820141e-15 7.3030914231e-15 8.3880564248e-16
4.7021484375e+02 1.2287287847e-14 4.1380737764e-15 7.3094399541e-15 8.3977411635e-16
4.7045898438e+02 1.2295646649e-14 4.1391047940e-15 7.3150920723e-15 8.4144978277e-16
4.7070312500e+02 1.2296009802e-14 4.1383199610e-15 7.3153945383e-15 8.4229530276e-16
4.7094726562e+02 1.2287763039e-14 4.1358632913e-15 7.3106820111e-15 8.4121773626e-16
4.7119140625e+02 1.2278209010e-14 4.1323230337e-15 7.3067977547e-15 8.3908822121e-16
