# freq_THz  G_total  G_Al  G_N  G_Ga
# MD-derived velocity power spectrum. Common normalization: integral(G_total) = 3*primitive_atoms.
# mass_weighted=True; primitive_atoms=2; block_duration_ps=4.09600000; df_THz=0.24414062; total_equals_sum_of_partials=True
3.9990234375e+02 1.2244100143e-14 4.1373969694e-15 7.2734277917e-15 8.3327538157e-16
4.0014648438e+02 1.2234375078e-14 4.1334553278e-15 7.2639613458e-15 8.3695840396e-16
4.0039062500e+02 1.2259266188e-14 4.1059949078e-15 7.3113182588e-15 8.4195302112e-16
4.0063476562e+02 1.2285579145e-14 4.1180459620e-15 7.3188316958e-15 8.4870148691e-16
4.0087890625e+02 1.2270537835e-14 4.1288077163e-15 7.2971086387e-15 8.4462147959e-16
4.0112304688e+02 1.2276321308e-14 4.1387173927e-15 7.2946110319e-15 8.4299288353e-16
4.0136718750e+02 1.2259439567e-14 4.1348932519e-15 7.2858335255e-15 8.3871278935e-16
4.0161132812e+02 1.2237975627e-14 4.1261578340e-15 7.2791730802e-15 8.3264471321e-16
4.0185546875e+02 1.2257573761e-14 4.1412399536e-15 7.2868410880e-15 8.2949271946e-16
4.0209960938e+02 1.2260451355e-14 4.1308798652e-15 7.2878043033e-15 8.4176718668e-16
4.0234375000e+02 1.2225938763e-14 4.1195513439e-15 7.2708089106e-15 8.3557850857e-16
4.0258789062e+02 1.2209543098e-14 4.1384514171e-15 7.2399615923e-15 8.3113008865e-16
4.0283203125e+02 1.2211323180e-14 4.1144857588e-15 7.2531265177e-15 8.4371090302e-16
4.0307617188e+02 1.2211929587e-14 4.1078465953e-15 7.2620604014e-15 8.4202258994e-16
4.0332031250e+02 1.2242313783e-14 4.1381670594e-15 7.2762091993e-15 8.2793752443e-16
4.0356445312e+02 1.2236259267e-14 4.1304523901e-15 7.2636826636e-15 8.4212421371e-16
4.0380859375e+02 1.2215169632e-14 4.1133923096e-15 7.2473174417e-15 8.5445988043e-16
4.0405273438e+02 1.2241605550e-14 4.1162413916e-15 7.2795877471e-15 8.4577641140e-16
4.0429687500e+02 1.2246950088e-14 4.1246726245e-15 7.2772738970e-15 8.4500356653e-16
4.0454101562e+02 1.2266464114e-14 4.1236094168e-15 7.2933720964e-15 8.4948260090e-16
4.0478515625e+02 1.2269458313e-14 4.1314434182e-15 7.2978105391e-15 8.4020435571e-16
4.0502929688e+02 1.2257386722e-14 4.1310353429e-15 7.2891335250e-15 8.3721785443e-16
4.0527343750e+02 1.2268703362e-14 4.1445999305e-15 7.2863607052e-15 8.3774272611e-16
4.0551757812e+02 1.2231379588e-14 4.1235019832e-15 7.2751302621e-15 8.3274734246e-16
4.0576171875e+02 1.2225256193e-14 4.1232970014e-15 7.2647506100e-15 8.3720858171e-16
4.0600585938e+02 1.2263931799e-14 4.1286145045e-15 7.2843126658e-15 8.5100462861e-16
4.0625000000e+02 1.2286830030e-14 4.1331725380e-15 7.3041360920e-15 8.4952140018e-16
4.0649414062e+02 1.2261878462e-14 4.1294129963e-15 7.2897265055e-15 8.4273895983e-16
4.0673828125e+02 1.2221167430e-14 4.1197973272e-15 7.2630484187e-15 8.3832168433e-16
4.0698242188e+02 1.2224510855e-14 4.1167957468e-15 7.2657640586e-15 8.4195104948e-16
4.0722656250e+02 1.2238682555e-14 4.1255585585e-15 7.2776758213e-15 8.3544817513e-16
4.0747070312e+02 1.2249348890e-14 4.1428781323e-15 7.2608531985e-15 8.4561755924e-16
4.0771484375e+02 1.2237404535e-14 4.1310797580e-15 7.2558275677e-15 8.5049720889e-16
4.0795898438e+02 1.2252688419e-14 4.1276993967e-15 7.2770735232e-15 8.4791549874e-16
4.0820312500e+02 1.2245569547e-14 4.1311212665e-15 7.2678765523e-15 8.4657172828e-16
4.0844726562e+02 1.2247101048e-14 4.1316881246e-15 7.2777522177e-15 8.3766070608e-16
4.0869140625e+02 1.2259888310e-14 4.1309925149e-15 7.2846971492e-15 8.4419864584e-16
4.0893554688e+02 1.2268652448e-14 4.1403255846e-15 7.2917590764e-15 8.3656778727e-16
4.0917968750e+02 1.2215744312e-14 4.1149141406e-15 7.2631245526e-15 8.3770561894e-16
4.0942382812e+02 1.2228878562e-14 4.1199275925e-15 7.2686120188e-15 8.4033895029e-16
4.0966796875e+02 1.2239311272e-14 4.1331247122e-15 7.2595979434e-15 8.4658861592e-16
4.0991210938e+02 1.2210609544e-14 4.1114031320e-15 7.2528456307e-15 8.4636078091e-16
4.1015625000e+02 1.2214720065e-14 4.1005582278e-15 7.2795908666e-15 8.3457097045e-16
4.1040039062e+02 1.2236921794e-14 4.1112928782e-15 7.2944139574e-15 8.3121495863e-16
4.1064453125e+02 1.2265721049e-14 4.1186652582e-15 7.3081919196e-15 8.3886387079e-16
4.1088867188e+02 1.2304666354e-14 4.1209293634e-15 7.3315238263e-15 8.5221316440e-16
4.1113281250e+02 1.2249228518e-14 4.1116217907e-15 7.2927800948e-15 8.4482663254e-16
4.1137695312e+02 1.2258728281e-14 4.1284122860e-15 7.2930509315e-15 8.3726506372e-16
4.1162109375e+02 1.2282673378e-14 4.1349669685e-15 7.2884542401e-15 8.5925216948e-16
4.1186523438e+02 1.2272463190e-14 4.1273564930e-15 7.2901768319e-15 8.5492986479e-16
4.1210937500e+02 1.2253088605e-14 4.1218249607e-15 7.2861052238e-15 8.4515842050e-16
4.1235351562e+02 1.2237975671e-14 4.1187533453e-15 7.2816995608e-15 8.3752276519e-16
4.1259765625e+02 1.2268130065e-14 4.1094063533e-15 7.3088716206e-15 8.4985209143e-16
4.1284179688e+02 1.2268965666e-14 4.1241747993e-15 7.2918220392e-15 8.5296882754e-16
4.1308593750e+02 1.2253081513e-14 4.1378933263e-15 7.2672040566e-15 8.4798413039e-16
4.1333007812e+02 1.2228600443e-14 4.1191655921e-15 7.2750326335e-15 8.3440221729e-16
4.1357421875e+02 1.2275117565e-14 4.1416744902e-15 7.3006705925e-15 8.3277248248e-16
4.1381835938e+02 1.2258066048e-14 4.1239502896e-15 7.3020667946e-15 8.3204896391e-16
4.1406250000e+02 1.2240825763e-14 4.1238047925e-15 7.2806374707e-15 8.3638349979e-16
4.1430664062e+02 1.2239115196e-14 4.1041099950e-15 7.3015598596e-15 8.3344534091e-16
4.1455078125e+02 1.2261140224e-14 4.0950161150e-15 7.3241182384e-15 8.4200587078e-16
4.1479492188e+02 1.2263270616e-14 4.1253010032e-15 7.2905626324e-15 8.4740698089e-16
4.1503906250e+02 1.2260015996e-14 4.1245919976e-15 7.2818536799e-15 8.5357031884e-16
4.1528320312e+02 1.2272213133e-14 4.1233834105e-15 7.3017495591e-15 8.4708016387e-16
4.1552734375e+02 1.2262602505e-14 4.1143550422e-15 7.3103845642e-15 8.3786289837e-16
4.1577148438e+02 1.2251081603e-14 4.1122841648e-15 7.3104347779e-15 8.2836266012e-16
4.1601562500e+02 1.2230518269e-14 4.1117422854e-15 7.2805762951e-15 8.3819968876e-16
4.1625976562e+02 1.2211731044e-14 4.1078222025e-15 7.2656870223e-15 8.3822181916e-16
4.1650390625e+02 1.2262519334e-14 4.1353186019e-15 7.2865478676e-15 8.4065286458e-16
4.1674804688e+02 1.2266038679e-14 4.1360360616e-15 7.2941725389e-15 8.3583007881e-16
4.1699218750e+02 1.2213250794e-14 4.1197333754e-15 7.2556675854e-15 8.3784983349e-16
4.1723632812e+02 1.2229698118e-14 4.1403079743e-15 7.2552959020e-15 8.3409424177e-16
4.1748046875e+02 1.2265937032e-14 4.1530203524e-15 7.2800777352e-15 8.3283894399e-16
4.1772460938e+02 1.2257941265e-14 4.1463507253e-15 7.2705538107e-15 8.4103672904e-16
4.1796875000e+02 1.2222891459e-14 4.1165378072e-15 7.2604915101e-15 8.4586214206e-16
4.1821289062e+02 1.2255763849e-14 4.1167066098e-15 7.2921205156e-15 8.4693672369e-16
4.1845703125e+02 1.2302867896e-14 4.1353643273e-15 7.3276759276e-15 8.3982764112e-16
4.1870117188e+02 1.2276639754e-14 4.1326822453e-15 7.3081510988e-15 8.3580641006e-16
4.1894531250e+02 1.2280446753e-14 4.1411921525e-15 7.2949007681e-15 8.4435383259e-16
4.1918945312e+02 1.2264224753e-14 4.1233066620e-15 7.2944184234e-15 8.4649966795e-16
4.1943359375e+02 1.2230609615e-14 4.1167338084e-15 7.2731790704e-15 8.4069673634e-16
4.1967773438e+02 1.2203929130e-14 4.1076806437e-15 7.2581565572e-15 8.3809192953e-16
4.1992187500e+02 1.2196596709e-14 4.1140678287e-15 7.2444650461e-15 8.3806383463e-16
4.2016601562e+02 1.2220330270e-14 4.1333998106e-15 7.2591291838e-15 8.2780127536e-16
4.2041015625e+02 1.2242062735e-14 4.1268259419e-15 7.2847637391e-15 8.3047305439e-16
4.2065429688e+02 1.2231722935e-14 4.1268146821e-15 7.2615662724e-15 8.4334198067e-16
4.2089843750e+02 1.2198483171e-14 4.1213631016e-15 7.2361447031e-15 8.4097536608e-16
4.2114257812e+02 1.2237098247e-14 4.1140607628e-15 7.2843245360e-15 8.3871294794e-16
4.2138671875e+02 1.2257586927e-14 4.1219692172e-15 7.2968479769e-15 8.3876973267e-16
4.2163085938e+02 1.2253726499e-14 4.1109075320e-15 7.3122434317e-15 8.3057553532e-16
4.2187500000e+02 1.2251876859e-14 4.1095447386e-15 7.3008437697e-15 8.4148835119e-16
4.2211914062e+02 1.2262150584e-14 4.1370737871e-15 7.2925307386e-15 8.3254605829e-16
4.2236328125e+02 1.2236421074e-14 4.1373167300e-15 7.2683897154e-15 8.3071462869e-16
4.2260742188e+02 1.2227124825e-14 4.1229338394e-15 7.2707082547e-15 8.3348273047e-16
4.2285156250e+02 1.2246514782e-14 4.1184767629e-15 7.2875430030e-15 8.4049501629e-16
4.2309570312e+02 1.2246164649e-14 4.1219593615e-15 7.2782954038e-15 8.4590988347e-16
4.2333984375e+02 1.2214297867e-14 4.1173623169e-15 7.2543361326e-15 8.4259941721e-16
4.2358398438e+02 1.2227822338e-14 4.1163269371e-15 7.2707557366e-15 8.4073966413e-16
4.2382812500e+02 1.2262970880e-14 4.1204914208e-15 7.2954822337e-15 8.4699722592e-16
4.2407226562e+02 1.2265619133e-14 4.1328624063e-15 7.2917955135e-15 8.4096121297e-16
4.2431640625e+02 1.2278943577e-14 4.1417941370e-15 7.3003104405e-15 8.3683899979e-16
4.2456054688e+02 1.2275790431e-14 4.1369884001e-15 7.2950331380e-15 8.4376889247e-16
4.2480468750e+02 1.2258170704e-14 4.1333411495e-15 7.2760968627e-15 8.4873269188e-16
4.2504882812e+02 1.2215032828e-14 4.1276796598e-15 7.2433598623e-15 8.4399330618e-16
4.2529296875e+02 1.2239840712e-14 4.1255806656e-15 7.2640866528e-15 8.5017339413e-16
4.2553710938e+02 1.2250794818e-14 4.1287182965e-15 7.2862656897e-15 8.3581083201e-16
4.2578125000e+02 1.2297981268e-14 4.1435028423e-15 7.3133371588e-15 8.4114126634e-16
4.2602539062e+02 1.2268557909e-14 4.1368799017e-15 7.2827885968e-15 8.4888941011e-16
4.2626953125e+02 1.2235759730e-14 4.1283716437e-15 7.2663239338e-15 8.4106415249e-16
4.2651367188e+02 1.2270937541e-14 4.1055687390e-15 7.3218282645e-15 8.4354053712e-16
4.2675781250e+02 1.2264191619e-14 4.1165674830e-15 7.3070330700e-15 8.4059106584e-16
4.2700195312e+02 1.2226015141e-14 4.1110961383e-15 7.2667833636e-15 8.4813563908e-16
4.2724609375e+02 1.2209641990e-14 4.1143392401e-15 7.2573202672e-15 8.3798248318e-16
4.2749023438e+02 1.2216828492e-14 4.1134751586e-15 7.2612180213e-15 8.4213531250e-16
4.2773437500e+02 1.2202733410e-14 4.1030275616e-15 7.2616379773e-15 8.3806787133e-16
4.2797851562e+02 1.2232622937e-14 4.1274773060e-15 7.2693945939e-15 8.3575103749e-16
4.2822265625e+02 1.2256932371e-14 4.1359677394e-15 7.2833023144e-15 8.3766231737e-16
4.2846679688e+02 1.2227153957e-14 4.1254453192e-15 7.2708506184e-15 8.3085801973e-16
4.2871093750e+02 1.2218556844e-14 4.1168985764e-15 7.2652785606e-15 8.3637970654e-16
4.2895507812e+02 1.2236172839e-14 4.1111200772e-15 7.2810200318e-15 8.4403273045e-16
4.2919921875e+02 1.2218271830e-14 4.1088414488e-15 7.2654877822e-15 8.4394259945e-16
4.2944335938e+02 1.2205549661e-14 4.1190576890e-15 7.2481394421e-15 8.3835252939e-16
4.2968750000e+02 1.2171353256e-14 4.1132986099e-15 7.2192673557e-15 8.3878729009e-16
4.2993164062e+02 1.2206691174e-14 4.1215353445e-15 7.2385958330e-15 8.4655999687e-16
4.3017578125e+02 1.2247266800e-14 4.1307985233e-15 7.2686881960e-15 8.4778008101e-16
4.3041992188e+02 1.2213601844e-14 4.1186408062e-15 7.2527149735e-15 8.4224606412e-16
4.3066406250e+02 1.2226517905e-14 4.1222230121e-15 7.2626574003e-15 8.4163749305e-16
4.3090820312e+02 1.2262765515e-14 4.1166792180e-15 7.3091039205e-15 8.3698237608e-16
4.3115234375e+02 1.2255906283e-14 4.1195895985e-15 7.3059318748e-15 8.3038480923e-16
4.3139648438e+02 1.2257621932e-14 4.1305285827e-15 7.2810888146e-15 8.4600453437e-16
4.3164062500e+02 1.2303055488e-14 4.1490409520e-15 7.3020255321e-15 8.5198900393e-16
4.3188476562e+02 1.2270534208e-14 4.1372910004e-15 7.2925930017e-15 8.4065020623e-16
4.3212890625e+02 1.2239844900e-14 4.1226247590e-15 7.2825986419e-15 8.3462149924e-16
4.3237304688e+02 1.2259729980e-14 4.1246383688e-15 7.2896151304e-15 8.4547648086e-16
4.3261718750e+02 1.2282127274e-14 4.1282791259e-15 7.3145023547e-15 8.3934579319e-16
4.3286132812e+02 1.2236956072e-14 4.1137320776e-15 7.2903257634e-15 8.3289823050e-16
4.3310546875e+02 1.2235368778e-14 4.1135310511e-15 7.2806465155e-15 8.4119121137e-16
4.3334960938e+02 1.2226489887e-14 4.1238150770e-15 7.2661724899e-15 8.3650232006e-16
4.3359375000e+02 1.2238851948e-14 4.1266661720e-15 7.2808048730e-15 8.3138090318e-16
4.3383789062e+02 1.2294084108e-14 4.1377928373e-15 7.3183458822e-15 8.3794538810e-16
4.3408203125e+02 1.2260142630e-14 4.1222385194e-15 7.2997743353e-15 8.3812977495e-16
4.3432617188e+02 1.2232075278e-14 4.1205582781e-15 7.2743561034e-15 8.3716089664e-16
4.3457031250e+02 1.2238774548e-14 4.1090497079e-15 7.2816244706e-15 8.4810036953e-16
4.3481445312e+02 1.2255550241e-14 4.1218010616e-15 7.2926466014e-15 8.4110257823e-16
4.3505859375e+02 1.2250145284e-14 4.1233155539e-15 7.2870337572e-15 8.3979597245e-16
4.3530273438e+02 1.2235693263e-14 4.1265304252e-15 7.2750153273e-15 8.3414751090e-16
4.3554687500e+02 1.2236900608e-14 4.1196652269e-15 7.2904419223e-15 8.2679345888e-16
4.3579101562e+02 1.2222861443e-14 4.1187595631e-15 7.2799159227e-15 8.2418595711e-16
4.3603515625e+02 1.2235148377e-14 4.1103040988e-15 7.2872060131e-15 8.3763826550e-16
4.3627929688e+02 1.2275569127e-14 4.1230840505e-15 7.3092501725e-15 8.4323490405e-16
4.3652343750e+02 1.2284519588e-14 4.1202644792e-15 7.3230581790e-15 8.4119692976e-16
4.3676757812e+02 1.2234285740e-14 4.1093101689e-15 7.2935687129e-15 8.3140685849e-16
4.3701171875e+02 1.2205514212e-14 4.1025612153e-15 7.2779180343e-15 8.2503496239e-16
4.3725585938e+02 1.2194436318e-14 4.1057904852e-15 7.2591328020e-15 8.2951303111e-16
4.3750000000e+02 1.2205549170e-14 4.1068503915e-15 7.2736104365e-15 8.2508834239e-16
4.3774414062e+02 1.2252637884e-14 4.1173028256e-15 7.2991056002e-15 8.3622945837e-16
4.3798828125e+02 1.2246905519e-14 4.1137339455e-15 7.2925013853e-15 8.4067018808e-16
4.3823242188e+02 1.2218283521e-14 4.0996822632e-15 7.2793125185e-15 8.3928873903e-16
4.3847656250e+02 1.2219035159e-14 4.0973553874e-15 7.2826841063e-15 8.3899566478e-16
4.3872070312e+02 1.2242277390e-14 4.1203335314e-15 7.2867863173e-15 8.3515754175e-16
4.3896484375e+02 1.2232297658e-14 4.1286768914e-15 7.2777352223e-15 8.2588554384e-16
4.3920898438e+02 1.2196618263e-14 4.1091960248e-15 7.2546247023e-15 8.3279753559e-16
4.3945312500e+02 1.2204262732e-14 4.1155055869e-15 7.2539863963e-15 8.3477074915e-16
4.3969726562e+02 1.2174112380e-14 4.0962522721e-15 7.2435961784e-15 8.3426392906e-16
4.3994140625e+02 1.2188212103e-14 4.0962697578e-15 7.2571391020e-15 8.3480324292e-16
4.4018554688e+02 1.2228630003e-14 4.0989172871e-15 7.2990180673e-15 8.3069464825e-16
4.4042968750e+02 1.2226207621e-14 4.1027499724e-15 7.2833842765e-15 8.4007337189e-16
4.4067382812e+02 1.2223938028e-14 4.1131889010e-15 7.2608591052e-15 8.4989002160e-16
4.4091796875e+02 1.2252579235e-14 4.1258680842e-15 7.2947965790e-15 8.3191457167e-16
4.4116210938e+02 1.2204811866e-14 4.1185651420e-15 7.2587221230e-15 8.2752460108e-16
4.4140625000e+02 1.2216030342e-14 4.1023308666e-15 7.2732666491e-15 8.4043282652e-16
4.4165039062e+02 1.2225931893e-14 4.0981642467e-15 7.2885065533e-15 8.3926109265e-16
4.4189453125e+02 1.2180063407e-14 4.0995780790e-15 7.2522629080e-15 8.2822242038e-16
4.4213867188e+02 1.2198852260e-14 4.1236378867e-15 7.2462522356e-15 8.2896213762e-16
4.4238281250e+02 1.2218751911e-14 4.1139862960e-15 7.2700292885e-15 8.3473632672e-16
4.4262695312e+02 1.2253505175e-14 4.1132331474e-15 7.2935873549e-15 8.4668467309e-16
4.4287109375e+02 1.2253901349e-14 4.1172008868e-15 7.2898767403e-15 8.4682372234e-16
4.4311523438e+02 1.2250262203e-14 4.1168067036e-15 7.2852907842e-15 8.4816471512e-16
4.4335937500e+02 1.2263033116e-14 4.1180724861e-15 7.3054812427e-15 8.3947938715e-16
4.4360351562e+02 1.2275534633e-14 4.1236775189e-15 7.3192333752e-15 8.3262373861e-16
4.4384765625e+02 1.2220747191e-14 4.1041269204e-15 7.2731775996e-15 8.4344267086e-16
4.4409179688e+02 1.2207334731e-14 4.1181942551e-15 7.2449096505e-15 8.4423082569e-16
4.4433593750e+02 1.2243061409e-14 4.1350349825e-15 7.2660475512e-15 8.4197887564e-16
4.4458007812e+02 1.2217669493e-14 4.1283595502e-15 7.2484767871e-15 8.4083315549e-16
4.4482421875e+02 1.2231737492e-14 4.1353243891e-15 7.2615259926e-15 8.3488711050e-16
4.4506835938e+02 1.2221584750e-14 4.1334093732e-15 7.2463826805e-15 8.4179269644e-16
4.4531250000e+02 1.2192403720e-14 4.1194190439e-15 7.2371888842e-15 8.3579579182e-16
4.4555664062e+02 1.2221483380e-14 4.1104355957e-15 7.2754416609e-15 8.3560612310e-16
4.4580078125e+02 1.2305267232e-14 4.1322584873e-15 7.3322970483e-15 8.4071169606e-16
4.4604492188e+02 1.2317679513e-14 4.1431754672e-15 7.3215378195e-15 8.5296622600e-16
4.4628906250e+02 1.2289058428e-14 4.1262598991e-15 7.3120711486e-15 8.5072737996e-16
4.4653320312e+02 1.2260900621e-14 4.1249571284e-15 7.2859077152e-15 8.5003577720e-16
4.4677734375e+02 1.2227484240e-14 4.1308963588e-15 7.2524529046e-15 8.4413497715e-16
4.4702148438e+02 1.2217395309e-14 4.1255493857e-15 7.2367408088e-15 8.5510511454e-16
4.4726562500e+02 1.2231156775e-14 4.1265676753e-15 7.2556332259e-15 8.4895587406e-16
4.4750976562e+02 1.2236482676e-14 4.1359237476e-15 7.2634615994e-15 8.3709732890e-16
4.4775390625e+02 1.2244196891e-14 4.1340917555e-15 7.2624347052e-15 8.4767043069e-16
4.4799804688e+02 1.2235648957e-14 4.1254874663e-15 7.2776261640e-15 8.3253532699e-16
4.4824218750e+02 1.2219262382e-14 4.1302346885e-15 7.2637604894e-15 8.2526720391e-16
4.4848632812e+02 1.2238979672e-14 4.1303360137e-15 7.2641034031e-15 8.4454025573e-16
4.4873046875e+02 1.2236983388e-14 4.1232198579e-15 7.2677372082e-15 8.4602632182e-16
4.4897460938e+02 1.2208454100e-14 4.1032483887e-15 7.2702054029e-15 8.3500030809e-16
4.4921875000e+02 1.2201323471e-14 4.0908047147e-15 7.2633979411e-15 8.4712081560e-16
4.4946289062e+02 1.2207991636e-14 4.1142457585e-15 7.2516012873e-15 8.4214459003e-16
4.4970703125e+02 1.2199100792e-14 4.1018970127e-15 7.2595617477e-15 8.3764203169e-16
4.4995117188e+02 1.2234445841e-14 4.1249563252e-15 7.2741147961e-15 8.3537471982e-16
4.5019531250e+02 1.2230593419e-14 4.1331787067e-15 7.2563705257e-15 8.4104418640e-16
4.5043945312e+02 1.2272401274e-14 4.1210045692e-15 7.2963894683e-15 8.5500723683e-16
4.5068359375e+02 1.2236187581e-14 4.1134866349e-15 7.2857079733e-15 8.3699297254e-16
4.5092773438e+02 1.2228976588e-14 4.1182698734e-15 7.2765707944e-15 8.3413591985e-16
4.5117187500e+02 1.2242459732e-14 4.1195093230e-15 7.2756047420e-15 8.4734566693e-16
4.5141601562e+02 1.2241432060e-14 4.1100887082e-15 7.2902094142e-15 8.4113393742e-16
4.5166015625e+02 1.2250041868e-14 4.1127644751e-15 7.2975612807e-15 8.3971611167e-16
4.5190429688e+02 1.2250234245e-14 4.1236818580e-15 7.2755396778e-15 8.5101270971e-16
4.5214843750e+02 1.2264580543e-14 4.1303013326e-15 7.2957062079e-15 8.3857300205e-16
4.5239257812e+02 1.2266912950e-14 4.1293503468e-15 7.2953228536e-15 8.4223974921e-16
4.5263671875e+02 1.2275728486e-14 4.1218350272e-15 7.3204721437e-15 8.3342131546e-16
4.5288085938e+02 1.2264296880e-14 4.1189778946e-15 7.3201651084e-15 8.2515387706e-16
4.5312500000e+02 1.2230456966e-14 4.1167101185e-15 7.2754112494e-15 8.3833559810e-16
4.5336914062e+02 1.2203081239e-14 4.1245060862e-15 7.2414259960e-15 8.3714915699e-16
4.5361328125e+02 1.2250845334e-14 4.1368043897e-15 7.2802227110e-15 8.3381823356e-16
4.5385742188e+02 1.2236817974e-14 4.1133253699e-15 7.2891806089e-15 8.3431199561e-16
4.5410156250e+02 1.2219038853e-14 4.1009511068e-15 7.2793065665e-15 8.3878117997e-16
4.5434570312e+02 1.2243130574e-14 4.1146157618e-15 7.2842053788e-15 8.4430943389e-16
4.5458984375e+02 1.2256453879e-14 4.1177189073e-15 7.2925830927e-15 8.4615187912e-16
4.5483398438e+02 1.2236557174e-14 4.1209860762e-15 7.2649479943e-15 8.5062310377e-16
4.5507812500e+02 1.2203687946e-14 4.0978006283e-15 7.2628373145e-15 8.4305000295e-16
4.5532226562e+02 1.2218573266e-14 4.1100910290e-15 7.2717456109e-15 8.3673662615e-16
4.5556640625e+02 1.2233226601e-14 4.1155241722e-15 7.2715809471e-15 8.4612148216e-16
4.5581054688e+02 1.2203516317e-14 4.1219244440e-15 7.2356782841e-15 8.4591358857e-16
4.5605468750e+02 1.2211269524e-14 4.1251075799e-15 7.2402486873e-15 8.4591325659e-16
4.5629882812e+02 1.2260332426e-14 4.1236890686e-15 7.2874752341e-15 8.4916812283e-16
4.5654296875e+02 1.2276805627e-14 4.1163160665e-15 7.3130607439e-15 8.4742881707e-16
4.5678710938e+02 1.2281569617e-14 4.1271558885e-15 7.3063370193e-15 8.4807670928e-16
4.5703125000e+02 1.2248894643e-14 4.1138734649e-15 7.3018957387e-15 8.3312543980e-16
4.5727539062e+02 1.2246943346e-14 4.1162526333e-15 7.2965527592e-15 8.3413795391e-16
4.5751953125e+02 1.2237559103e-14 4.1189791295e-15 7.2753058453e-15 8.4327412814e-16
4.5776367188e+02 1.2208178566e-14 4.1021480803e-15 7.2676453486e-15 8.3838513756e-16
4.5800781250e+02 1.2204959353e-14 4.0948858811e-15 7.2738021887e-15 8.3627128359e-16
4.5825195312e+02 1.2235460071e-14 4.1050728517e-15 7.2942102287e-15 8.3617699089e-16
4.5849609375e+02 1.2229965609e-14 4.1128796067e-15 7.2816060668e-15 8.3547993590e-16
4.5874023438e+02 1.2222535255e-14 4.1078439988e-15 7.2823192669e-15 8.3237198972e-16
4.5898437500e+02 1.2269611305e-14 4.1013658890e-15 7.3271317895e-15 8.4111362673e-16
4.5922851562e+02 1.2269886644e-14 4.1259501971e-15 7.3054460645e-15 8.3849038273e-16
4.5947265625e+02 1.2274314436e-14 4.1386787199e-15 7.3058804189e-15 8.2975529723e-16
4.5971679688e+02 1.2275640441e-14 4.1194876891e-15 7.3177240584e-15 8.3842869345e-16
4.5996093750e+02 1.2265531749e-14 4.1164854222e-15 7.3123928774e-15 8.3665344976e-16
4.6020507812e+02 1.2267532552e-14 4.1223685699e-15 7.3068855573e-15 8.3827842506e-16
4.6044921875e+02 1.2261905950e-14 4.1208982341e-15 7.3037131511e-15 8.3729456499e-16
4.6069335938e+02 1.2238711182e-14 4.1206077546e-15 7.2767809379e-15 8.4132248918e-16
4.6093750000e+02 1.2247809270e-14 4.1175771087e-15 7.2871037558e-15 8.4312840589e-16
4.6118164062e+02 1.2324500424e-14 4.1348862465e-15 7.3424597047e-15 8.4715447248e-16
4.6142578125e+02 1.2282989074e-14 4.1214295136e-15 7.3163820551e-15 8.4517750495e-16
4.6166992188e+02 1.2242499390e-14 4.1110661515e-15 7.2967012089e-15 8.3473202922e-16
4.6191406250e+02 1.2261352814e-14 4.1305192229e-15 7.2921715386e-15 8.3866205289e-16
4.6215820312e+02 1.2261907390e-14 4.1226031836e-15 7.2931077776e-15 8.4619642900e-16
4.6240234375e+02 1.2251044110e-14 4.1144385227e-15 7.2888182880e-15 8.4778729961e-16
4.6264648438e+02 1.2232451624e-14 4.0983686053e-15 7.2977907736e-15 8.3629224548e-16
4.6289062500e+02 1.2231405159e-14 4.0894935215e-15 7.3049899137e-15 8.3692172349e-16
4.6313476562e+02 1.2249191069e-14 4.0962310980e-15 7.3067609432e-15 8.4619902810e-16
4.6337890625e+02 1.2287983818e-14 4.1169980287e-15 7.3185839530e-15 8.5240183645e-16
4.6362304688e+02 1.2224432981e-14 4.1106688610e-15 7.2760193168e-15 8.3774480284e-16
4.6386718750e+02 1.2250781534e-14 4.1116975670e-15 7.3016340644e-15 8.3744990279e-16
4.6411132812e+02 1.2277943164e-14 4.1086224991e-15 7.3242753388e-15 8.4504532613e-16
4.6435546875e+02 1.2282078900e-14 4.1033862797e-15 7.3276432390e-15 8.5104938152e-16
4.6459960938e+02 1.2288126518e-14 4.1232720573e-15 7.3304834836e-15 8.3437097716e-16
4.6484375000e+02 1.2294759842e-14 4.1236465097e-15 7.3387554966e-15 8.3235783623e-16
4.6508789062e+02 1.2240851573e-14 4.1208376115e-15 7.2758954827e-15 8.4411847887e-16
4.6533203125e+02 1.2210059945e-14 4.1199535774e-15 7.2529238585e-15 8.3718250954e-16
4.6557617188e+02 1.2251774175e-14 4.1338465800e-15 7.2838275249e-15 8.3410007033e-16
4.6582031250e+02 1.2250966315e-14 4.1186326206e-15 7.2985763304e-15 8.3375736430e-16
4.6606445312e+02 1.2259433526e-14 4.1039638688e-15 7.3091458225e-15 8.4632383417e-16
4.6630859375e+02 1.2270280542e-14 4.1131369323e-15 7.3062422735e-15 8.5090133653e-16
4.6655273438e+02 1.2277593460e-14 4.1199947290e-15 7.3096180976e-15 8.4798063387e-16
4.6679687500e+02 1.2311079211e-14 4.1384836218e-15 7.3193403951e-15 8.5325519443e-16
4.6704101562e+02 1.2267162576e-14 4.1238196130e-15 7.2952285113e-15 8.4811445215e-16
4.6728515625e+02 1.2274741699e-14 4.1323752264e-15 7.3053744687e-15 8.3699200435e-16
