# freq_THz  G_total_s  G_B_s  G_Al_s  G_N_s
# Smoothed MD-derived velocity power spectrum. Common normalization: integral(G_total_s) = 3*primitive_atoms.
# Gaussian_sigma_THz=0.38; mass_weighted=True; primitive_atoms=2; total_equals_sum_of_partials=True
4.0185546875e+02 1.4229642963e-14 1.5900383395e-15 4.2140378768e-15 8.4255667471e-15
4.0209960938e+02 1.4242384705e-14 1.5933873722e-15 4.2134277865e-15 8.4355695464e-15
4.0234375000e+02 1.4234025250e-14 1.5871258654e-15 4.2126077423e-15 8.4342916428e-15
4.0258789062e+02 1.4215412406e-14 1.5776390440e-15 4.2115953805e-15 8.4261779818e-15
4.0283203125e+02 1.4209847125e-14 1.5752049416e-15 4.2116183663e-15 8.4230238169e-15
4.0307617188e+02 1.4216032202e-14 1.5791056360e-15 4.2133181515e-15 8.4236084149e-15
4.0332031250e+02 1.4201784439e-14 1.5762210397e-15 4.2151163793e-15 8.4104470196e-15
4.0356445312e+02 1.4150005136e-14 1.5596556482e-15 4.2147174642e-15 8.3756320237e-15
4.0380859375e+02 1.4083847788e-14 1.5385127595e-15 4.2116424249e-15 8.3336926032e-15
4.0405273438e+02 1.4036619716e-14 1.5258502229e-15 4.2076492970e-15 8.3031201959e-15
4.0429687500e+02 1.4017039750e-14 1.5246295776e-15 4.2044677663e-15 8.2879424065e-15
4.0454101562e+02 1.4014513097e-14 1.5290972086e-15 4.2021926896e-15 8.2832231993e-15
4.0478515625e+02 1.4029452228e-14 1.5367357615e-15 4.2011205484e-15 8.2915959180e-15
4.0502929688e+02 1.4070073505e-14 1.5495653251e-15 4.2027685993e-15 8.3177395808e-15
4.0527343750e+02 1.4119145324e-14 1.5635237688e-15 4.2070049529e-15 8.3486166022e-15
4.0551757812e+02 1.4143976437e-14 1.5700018119e-15 4.2109648035e-15 8.3630098218e-15
4.0576171875e+02 1.4137754578e-14 1.5675072870e-15 4.2125132496e-15 8.3577340416e-15
4.0600585938e+02 1.4119718800e-14 1.5610955944e-15 4.2122682712e-15 8.3463549346e-15
4.0625000000e+02 1.4104906901e-14 1.5540617322e-15 4.2113306548e-15 8.3395145140e-15
4.0649414062e+02 1.4091680142e-14 1.5459045941e-15 4.2094584111e-15 8.3363171372e-15
4.0673828125e+02 1.4069066543e-14 1.5345043872e-15 4.2064083331e-15 8.3281538227e-15
4.0698242188e+02 1.4029288526e-14 1.5190023468e-15 4.2032824327e-15 8.3070037464e-15
4.0722656250e+02 1.3977861543e-14 1.5022497457e-15 4.2016150680e-15 8.2739967295e-15
4.0747070312e+02 1.3934547499e-14 1.4900888685e-15 4.2020121301e-15 8.2424465007e-15
4.0771484375e+02 1.3919869911e-14 1.4870491179e-15 4.2036006615e-15 8.2292201314e-15
4.0795898438e+02 1.3931234957e-14 1.4906630108e-15 4.2039525926e-15 8.2366193536e-15
4.0820312500e+02 1.3941360034e-14 1.4927883094e-15 4.2006693445e-15 8.2479023804e-15
4.0844726562e+02 1.3930795639e-14 1.4892119654e-15 4.1944564760e-15 8.2471271978e-15
4.0869140625e+02 1.3911991678e-14 1.4845906241e-15 4.1896918836e-15 8.2377091707e-15
4.0893554688e+02 1.3916855356e-14 1.4875686239e-15 4.1903216296e-15 8.2389651025e-15
4.0917968750e+02 1.3960362160e-14 1.5012158931e-15 4.1954790623e-15 8.2636672045e-15
4.0942382812e+02 1.4022304435e-14 1.5191478681e-15 4.2010061624e-15 8.3021504042e-15
4.0966796875e+02 1.4074803184e-14 1.5343338793e-15 4.2043889428e-15 8.3360803624e-15
4.0991210938e+02 1.4110611905e-14 1.5467197654e-15 4.2056883540e-15 8.3582037853e-15
4.1015625000e+02 1.4130143507e-14 1.5571340181e-15 4.2051750690e-15 8.3678344195e-15
4.1040039062e+02 1.4122485565e-14 1.5602586636e-15 4.2026582610e-15 8.3595686403e-15
4.1064453125e+02 1.4080420056e-14 1.5507673152e-15 4.1986523766e-15 8.3310003638e-15
4.1088867188e+02 1.4023545877e-14 1.5334602728e-15 4.1947818755e-15 8.2953037289e-15
4.1113281250e+02 1.3983537355e-14 1.5195040155e-15 4.1925010177e-15 8.2715323215e-15
4.1137695312e+02 1.3968348596e-14 1.5129729682e-15 4.1920997926e-15 8.2632758357e-15
4.1162109375e+02 1.3958207899e-14 1.5078912778e-15 4.1933909255e-15 8.2569256955e-15
4.1186523438e+02 1.3934504047e-14 1.4984849083e-15 4.1961695316e-15 8.2398496074e-15
4.1210937500e+02 1.3900880583e-14 1.4869925313e-15 4.1996281470e-15 8.2142599051e-15
4.1235351562e+02 1.3874201794e-14 1.4794407219e-15 4.2022474484e-15 8.1925136234e-15
4.1259765625e+02 1.3861233072e-14 1.4770144054e-15 4.2026015708e-15 8.1816170956e-15
4.1284179688e+02 1.3854069048e-14 1.4758581310e-15 4.2006473565e-15 8.1775635604e-15
4.1308593750e+02 1.3846466267e-14 1.4733536522e-15 4.1981572964e-15 8.1749553188e-15
4.1333007812e+02 1.3841386944e-14 1.4698684903e-15 4.1970127454e-15 8.1745057083e-15
4.1357421875e+02 1.3841278720e-14 1.4659148017e-15 4.1974624357e-15 8.1779014828e-15
4.1381835938e+02 1.3841389143e-14 1.4615542554e-15 4.1985601198e-15 8.1812747677e-15
4.1406250000e+02 1.3833172830e-14 1.4569720777e-15 4.1989034202e-15 8.1772973320e-15
4.1430664062e+02 1.3811115992e-14 1.4519965282e-15 4.1968760574e-15 8.1622434060e-15
4.1455078125e+02 1.3781792280e-14 1.4476026093e-15 4.1924814486e-15 8.1417082223e-15
4.1479492188e+02 1.3764060779e-14 1.4467347769e-15 4.1888548090e-15 8.1284711930e-15
4.1503906250e+02 1.3770812697e-14 1.4506923225e-15 4.1889982676e-15 8.1311221071e-15
4.1528320312e+02 1.3794036983e-14 1.4567224401e-15 4.1915751290e-15 8.1457394141e-15
4.1552734375e+02 1.3814206959e-14 1.4606064623e-15 4.1930710846e-15 8.1605294123e-15
4.1577148438e+02 1.3818161397e-14 1.4599980093e-15 4.1926242600e-15 8.1655391280e-15
4.1601562500e+02 1.3806620529e-14 1.4560230067e-15 4.1919641986e-15 8.1586333241e-15
4.1625976562e+02 1.3791841261e-14 1.4527838246e-15 4.1921448592e-15 8.1469125775e-15
4.1650390625e+02 1.3786633195e-14 1.4536587871e-15 4.1925549954e-15 8.1404194127e-15
4.1674804688e+02 1.3793447132e-14 1.4584395516e-15 4.1924163312e-15 8.1425912488e-15
4.1699218750e+02 1.3805684960e-14 1.4646116922e-15 4.1914866450e-15 8.1495866223e-15
4.1723632812e+02 1.3816309995e-14 1.4694092054e-15 4.1897572861e-15 8.1571435036e-15
4.1748046875e+02 1.3820951046e-14 1.4708125280e-15 4.1875304758e-15 8.1626080419e-15
4.1772460938e+02 1.3816539499e-14 1.4689111853e-15 4.1852391919e-15 8.1623891223e-15
4.1796875000e+02 1.3805892692e-14 1.4670808082e-15 4.1833271455e-15 8.1554847386e-15
4.1821289062e+02 1.3796752250e-14 1.4682979916e-15 4.1825381444e-15 8.1459161145e-15
4.1845703125e+02 1.3787958918e-14 1.4693142285e-15 4.1829705980e-15 8.1356740911e-15
4.1870117188e+02 1.3771406407e-14 1.4644026377e-15 4.1832338235e-15 8.1237699460e-15
4.1894531250e+02 1.3748429119e-14 1.4533458002e-15 4.1822991453e-15 8.1127841734e-15
4.1918945312e+02 1.3726773069e-14 1.4397880615e-15 4.1812806625e-15 8.1057043453e-15
4.1943359375e+02 1.3710992985e-14 1.4272696842e-15 4.1821455038e-15 8.1015777969e-15
4.1967773438e+02 1.3706252866e-14 1.4204380278e-15 4.1852647155e-15 8.1005501223e-15
4.1992187500e+02 1.3711429081e-14 1.4212768394e-15 4.1886043437e-15 8.1015478979e-15
4.2016601562e+02 1.3708643261e-14 1.4232233145e-15 4.1893783059e-15 8.0960416410e-15
4.2041015625e+02 1.3684016819e-14 1.4180889776e-15 4.1867079451e-15 8.0792198963e-15
4.2065429688e+02 1.3649076595e-14 1.4061904771e-15 4.1825545357e-15 8.0603315821e-15
4.2089843750e+02 1.3624183574e-14 1.3934315802e-15 4.1801135353e-15 8.0506384580e-15
4.2114257812e+02 1.3616539826e-14 1.3842012119e-15 4.1812988368e-15 8.0510397768e-15
4.2138671875e+02 1.3621791155e-14 1.3802640754e-15 4.1851474739e-15 8.0563796057e-15
4.2163085938e+02 1.3631841611e-14 1.3810136616e-15 4.1887407569e-15 8.0620871927e-15
4.2187500000e+02 1.3640816158e-14 1.3847492077e-15 4.1900900889e-15 8.0659768616e-15
4.2211914062e+02 1.3650767725e-14 1.3918439168e-15 4.1890881243e-15 8.0698356838e-15
4.2236328125e+02 1.3665539468e-14 1.4026527159e-15 4.1863865617e-15 8.0765001908e-15
4.2260742188e+02 1.3678917821e-14 1.4127711771e-15 4.1835385477e-15 8.0826080967e-15
4.2285156250e+02 1.3676113909e-14 1.4153744443e-15 4.1823045919e-15 8.0784348731e-15
4.2309570312e+02 1.3646248603e-14 1.4071157964e-15 4.1821521928e-15 8.0569806141e-15
4.2333984375e+02 1.3591749361e-14 1.3895536351e-15 4.1807614300e-15 8.0214342959e-15
4.2358398438e+02 1.3529871491e-14 1.3680844463e-15 4.1774395409e-15 7.9843475040e-15
4.2382812500e+02 1.3483252107e-14 1.3503198031e-15 4.1739214615e-15 7.9590108426e-15
4.2407226562e+02 1.3462898141e-14 1.3416729831e-15 4.1720364035e-15 7.9491887548e-15
4.2431640625e+02 1.3464952581e-14 1.3425427894e-15 4.1723017237e-15 7.9501080677e-15
4.2456054688e+02 1.3482120727e-14 1.3496235327e-15 4.1743745461e-15 7.9581226482e-15
4.2480468750e+02 1.3507022068e-14 1.3575890437e-15 4.1775471264e-15 7.9718858975e-15
4.2504882812e+02 1.3530184130e-14 1.3620675285e-15 4.1807950537e-15 7.9873215474e-15
4.2529296875e+02 1.3544266411e-14 1.3625807712e-15 4.1830311314e-15 7.9986545085e-15
4.2553710938e+02 1.3546283153e-14 1.3605523363e-15 4.1835779360e-15 8.0021528811e-15
4.2578125000e+02 1.3537411192e-14 1.3564655618e-15 4.1822621143e-15 7.9986835158e-15
4.2602539062e+02 1.3526095882e-14 1.3517372399e-15 4.1794128742e-15 7.9949457677e-15
4.2626953125e+02 1.3524328988e-14 1.3502905344e-15 4.1764325436e-15 7.9976059096e-15
4.2651367188e+02 1.3535102939e-14 1.3546947162e-15 4.1750993571e-15 8.0053088657e-15
4.2675781250e+02 1.3549241141e-14 1.3623005483e-15 4.1751468247e-15 8.0117937676e-15
4.2700195312e+02 1.3555913321e-14 1.3676526084e-15 4.1744490366e-15 8.0138116760e-15
4.2724609375e+02 1.3550330944e-14 1.3677047184e-15 4.1720225251e-15 8.0106037001e-15
4.2749023438e+02 1.3536237836e-14 1.3640466159e-15 4.1688021570e-15 8.0033890635e-15
4.2773437500e+02 1.3524686539e-14 1.3607029134e-15 4.1660807192e-15 7.9979029062e-15
4.2797851562e+02 1.3524916625e-14 1.3606823398e-15 4.1650488166e-15 7.9991854682e-15
4.2822265625e+02 1.3539065164e-14 1.3656253587e-15 4.1666820574e-15 8.0067577479e-15
4.2846679688e+02 1.3562581480e-14 1.3752210972e-15 4.1703671875e-15 8.0169931954e-15
4.2871093750e+02 1.3582463004e-14 1.3845310851e-15 4.1739786521e-15 8.0239532669e-15
4.2895507812e+02 1.3581876000e-14 1.3860630058e-15 4.1760991294e-15 8.0197138648e-15
4.2919921875e+02 1.3552020061e-14 1.3762768196e-15 4.1767711232e-15 7.9989721182e-15
4.2944335938e+02 1.3496944396e-14 1.3573962604e-15 4.1764438347e-15 7.9631043010e-15
4.2968750000e+02 1.3432480891e-14 1.3349162459e-15 4.1755550471e-15 7.9220095975e-15
4.2993164062e+02 1.3384132903e-14 1.3169267581e-15 4.1744376682e-15 7.8927684763e-15
4.3017578125e+02 1.3370567161e-14 1.3105210461e-15 4.1728403618e-15 7.8872057532e-15
4.3041992188e+02 1.3385016549e-14 1.3148253434e-15 4.1705364994e-15 7.8996547059e-15
4.3066406250e+02 1.3406335448e-14 1.3227235893e-15 4.1681547235e-15 7.9154571350e-15
4.3090820312e+02 1.3422255772e-14 1.3292643703e-15 4.1662848487e-15 7.9267065530e-15
4.3115234375e+02 1.3431811002e-14 1.3335289533e-15 4.1651174500e-15 7.9331645985e-15
4.3139648438e+02 1.3435897351e-14 1.3352709651e-15 4.1650433522e-15 7.9355830341e-15
4.3164062500e+02 1.3434011530e-14 1.3342467483e-15 4.1656121870e-15 7.9341525952e-15
4.3188476562e+02 1.3426691672e-14 1.3313620372e-15 4.1652777804e-15 7.9300518543e-15
4.3212890625e+02 1.3417267525e-14 1.3281201191e-15 4.1639303465e-15 7.9252170596e-15
4.3237304688e+02 1.3410781460e-14 1.3256557985e-15 4.1635175456e-15 7.9216081155e-15
4.3261718750e+02 1.3411326653e-14 1.3247981285e-15 4.1652394937e-15 7.9212890307e-15
4.3286132812e+02 1.3417376782e-14 1.3250195245e-15 4.1680234876e-15 7.9243337695e-15
4.3310546875e+02 1.3422988583e-14 1.3244690002e-15 4.1703339827e-15 7.9281856005e-15
4.3334960938e+02 1.3428188529e-14 1.3238303383e-15 4.1725128980e-15 7.9318452923e-15
4.3359375000e+02 1.3436305911e-14 1.3260269890e-15 4.1760618943e-15 7.9342170274e-15
4.3383789062e+02 1.3440460449e-14 1.3301966656e-15 4.1808850860e-15 7.9293786978e-15
4.3408203125e+02 1.3432744002e-14 1.3324946243e-15 4.1850685676e-15 7.9151808097e-15
4.3432617188e+02 1.3421928495e-14 1.3325635256e-15 4.1874552672e-15 7.9019097023e-15
4.3457031250e+02 1.3420165862e-14 1.3318014560e-15 4.1885409261e-15 7.8998234800e-15
4.3481445312e+02 1.3421931063e-14 1.3282364268e-15 4.1882819070e-15 7.9054127287e-15
4.3505859375e+02 1.3417316536e-14 1.3209341838e-15 4.1855754922e-15 7.9108068601e-15
4.3530273438e+02 1.3410654276e-14 1.3147162510e-15 4.1806191169e-15 7.9153189078e-15
4.3554687500e+02 1.3408769237e-14 1.3141879332e-15 4.1753774477e-15 7.9192038566e-15
4.3579101562e+02 1.3408666248e-14 1.3180127863e-15 4.1717405045e-15 7.9189129573e-15
4.3603515625e+02 1.3406283727e-14 1.3218929010e-15 4.1702242044e-15 7.9141666221e-15
4.3627929688e+02 1.3403015457e-14 1.3230103659e-15 4.1697402862e-15 7.9102648053e-15
4.3652343750e+02 1.3400081730e-14 1.3207631126e-15 4.1688949218e-15 7.9104236960e-15
4.3676757812e+02 1.3396179802e-14 1.3160019734e-15 4.1678173603e-15 7.9123604682e-15
4.3701171875e+02 1.3392909660e-14 1.3106580202e-15 4.1676414222e-15 7.9146102175e-15
4.3725585938e+02 1.3394076899e-14 1.3067069200e-15 4.1685952702e-15 7.9187747086e-15
4.3750000000e+02 1.3395912436e-14 1.3041200786e-15 4.1695582149e-15 7.9222341424e-15
4.3774414062e+02 1.3386805164e-14 1.3007285119e-15 4.1689521289e-15 7.9171245232e-15
4.3798828125e+02 1.3363456455e-14 1.2956591772e-15 4.1663224347e-15 7.9014748433e-15
4.3823242188e+02 1.3340723621e-14 1.2921497718e-15 4.1632215681e-15 7.8853522815e-15
4.3847656250e+02 1.3337531545e-14 1.2947445970e-15 4.1613080041e-15 7.8814789440e-15
4.3872070312e+02 1.3355040389e-14 1.3032378833e-15 4.1603623051e-15 7.8914402005e-15
4.3896484375e+02 1.3373712247e-14 1.3109351705e-15 4.1597251371e-15 7.9030519394e-15
4.3920898438e+02 1.3373911789e-14 1.3109094315e-15 4.1599974084e-15 7.9030049487e-15
4.3945312500e+02 1.3355559442e-14 1.3033641376e-15 4.1616698257e-15 7.8905254783e-15
4.3969726562e+02 1.3333025586e-14 1.2944638181e-15 4.1639275959e-15 7.8746341725e-15
4.3994140625e+02 1.3317159226e-14 1.2893583908e-15 4.1663100375e-15 7.8614907976e-15
4.4018554688e+02 1.3308304318e-14 1.2884355707e-15 4.1696708978e-15 7.8501978491e-15
4.4042968750e+02 1.3302247105e-14 1.2892810124e-15 4.1738903565e-15 7.8390757362e-15
4.4067382812e+02 1.3297275725e-14 1.2902110851e-15 4.1766070027e-15 7.8304576368e-15
4.4091796875e+02 1.3294915741e-14 1.2909813884e-15 4.1758212000e-15 7.8281131529e-15
4.4116210938e+02 1.3296956450e-14 1.2916861133e-15 4.1719542942e-15 7.8333160424e-15
4.4140625000e+02 1.3303009859e-14 1.2922830400e-15 4.1667358582e-15 7.8439909613e-15
4.4165039062e+02 1.3310095577e-14 1.2922571677e-15 4.1621545475e-15 7.8556838620e-15
4.4189453125e+02 1.3315667748e-14 1.2904774524e-15 4.1608126064e-15 7.8643776894e-15
4.4213867188e+02 1.3319946176e-14 1.2864694587e-15 4.1648586097e-15 7.8686181078e-15
4.4238281250e+02 1.3321899700e-14 1.2814784480e-15 4.1727377630e-15 7.8676834886e-15
4.4262695312e+02 1.3317277762e-14 1.2774566103e-15 4.1784495730e-15 7.8613715783e-15
4.4287109375e+02 1.3304440767e-14 1.2754035002e-15 4.1767563237e-15 7.8522809433e-15
4.4311523438e+02 1.3285346771e-14 1.2739570014e-15 4.1686320160e-15 7.8427577532e-15
4.4335937500e+02 1.3262740383e-14 1.2705160436e-15 4.1598543579e-15 7.8323699816e-15
4.4360351562e+02 1.3243390876e-14 1.2656723777e-15 4.1553153009e-15 7.8224031977e-15
4.4384765625e+02 1.3236068127e-14 1.2636162082e-15 4.1558186197e-15 7.8166332989e-15
4.4409179688e+02 1.3241106453e-14 1.2663655123e-15 4.1590109056e-15 7.8157300349e-15
4.4433593750e+02 1.3248640768e-14 1.2707615369e-15 4.1618633635e-15 7.8160158672e-15
4.4458007812e+02 1.3250141163e-14 1.2723231987e-15 4.1625908019e-15 7.8152271624e-15
4.4482421875e+02 1.3248771043e-14 1.2705968830e-15 4.1614977547e-15 7.8166764053e-15
4.4506835938e+02 1.3254607018e-14 1.2694971275e-15 4.1607170459e-15 7.8243928451e-15
4.4531250000e+02 1.3272449756e-14 1.2725074329e-15 4.1623988444e-15 7.8375434791e-15
4.4555664062e+02 1.3297611269e-14 1.2790530510e-15 4.1661440991e-15 7.8524141193e-15
4.4580078125e+02 1.3316377014e-14 1.2848685156e-15 4.1689025446e-15 7.8626059535e-15
4.4604492188e+02 1.3312157207e-14 1.2849596252e-15 4.1685185218e-15 7.8586790598e-15
4.4628906250e+02 1.3284839160e-14 1.2788729772e-15 4.1663108188e-15 7.8396553642e-15
4.4653320312e+02 1.3256880136e-14 1.2720671714e-15 4.1645472619e-15 7.8202657026e-15
4.4677734375e+02 1.3247121710e-14 1.2688137802e-15 4.1633314228e-15 7.8149765066e-15
4.4702148438e+02 1.3249643985e-14 1.2671324029e-15 4.1619013235e-15 7.8206102586e-15
4.4726562500e+02 1.3246071381e-14 1.2629305468e-15 4.1604984561e-15 7.8226423778e-15
4.4750976562e+02 1.3229434074e-14 1.2557315223e-15 4.1596574859e-15 7.8140450659e-15
4.4775390625e+02 1.3210182128e-14 1.2492227013e-15 4.1596838876e-15 7.8012755392e-15
4.4799804688e+02 1.3202293819e-14 1.2476342094e-15 4.1610267911e-15 7.7936328184e-15
4.4824218750e+02 1.3210852009e-14 1.2521907844e-15 4.1637252257e-15 7.7949359986e-15
4.4848632812e+02 1.3230694580e-14 1.2600571572e-15 4.1666130775e-15 7.8040243452e-15
4.4873046875e+02 1.3248365997e-14 1.2656915053e-15 4.1678640570e-15 7.8148104345e-15
4.4897460938e+02 1.3251490580e-14 1.2650738300e-15 4.1666771950e-15 7.8197395553e-15
4.4921875000e+02 1.3242483656e-14 1.2599603354e-15 4.1642594606e-15 7.8182638595e-15
4.4946289062e+02 1.3234420107e-14 1.2561496879e-15 4.1624445836e-15 7.8158258356e-15
4.4970703125e+02 1.3232333169e-14 1.2566946998e-15 4.1617081465e-15 7.8139303226e-15
4.4995117188e+02 1.3228900302e-14 1.2590079487e-15 4.1612279617e-15 7.8086643916e-15
4.5019531250e+02 1.3219143536e-14 1.2594271217e-15 4.1606125361e-15 7.7991038777e-15
4.5043945312e+02 1.3210537513e-14 1.2583381369e-15 4.1609237634e-15 7.7912756131e-15
4.5068359375e+02 1.3213094537e-14 1.2589560411e-15 4.1631025718e-15 7.7910359238e-15
4.5092773438e+02 1.3223587162e-14 1.2618168236e-15 4.1658183867e-15 7.7959519521e-15
4.5117187500e+02 1.3230478616e-14 1.2644045351e-15 4.1665533362e-15 7.7995207447e-15
4.5141601562e+02 1.3230983247e-14 1.2663714797e-15 4.1644517175e-15 7.8001600499e-15
4.5166015625e+02 1.3229171734e-14 1.2690871440e-15 4.1605086892e-15 7.7995759007e-15
4.5190429688e+02 1.3222910794e-14 1.2702905777e-15 4.1558923575e-15 7.7967278591e-15
4.5214843750e+02 1.3206313566e-14 1.2658116364e-15 4.1515703732e-15 7.7889315560e-15
4.5239257812e+02 1.3182013984e-14 1.2564751749e-15 4.1486496468e-15 7.7768891624e-15
4.5263671875e+02 1.3164123151e-14 1.2485798968e-15 4.1485911844e-15 7.7669520693e-15
4.5288085938e+02 1.3166673740e-14 1.2471388090e-15 4.1527424738e-15 7.7667924570e-15
4.5312500000e+02 1.3185715363e-14 1.2501222762e-15 4.1602319509e-15 7.7753611357e-15
4.5336914062e+02 1.3199335204e-14 1.2506926764e-15 4.1674225547e-15 7.7812199726e-15
4.5361328125e+02 1.3193130057e-14 1.2457280945e-15 4.1709389919e-15 7.7764629706e-15
4.5385742188e+02 1.3175829230e-14 1.2391922395e-15 4.1702343089e-15 7.7664026817e-15
4.5410156250e+02 1.3165632879e-14 1.2365477463e-15 4.1670691518e-15 7.7620159809e-15
4.5434570312e+02 1.3171898881e-14 1.2394939482e-15 4.1636908146e-15 7.7687141181e-15
4.5458984375e+02 1.3190247825e-14 1.2456695174e-15 4.1617896686e-15 7.7827886392e-15
4.5483398438e+02 1.3208009623e-14 1.2506874989e-15 4.1621506853e-15 7.7951714391e-15
4.5507812500e+02 1.3214637341e-14 1.2513214712e-15 4.1638879190e-15 7.7994279510e-15
4.5532226562e+02 1.3210012331e-14 1.2481760148e-15 4.1646172590e-15 7.7972190571e-15
4.5556640625e+02 1.3202871349e-14 1.2444809864e-15 4.1630571464e-15 7.7953332161e-15
4.5581054688e+02 1.3200029441e-14 1.2422132973e-15 4.1606597453e-15 7.7971563987e-15
4.5605468750e+02 1.3200335398e-14 1.2414241924e-15 4.1594221320e-15 7.7994890737e-15
4.5629882812e+02 1.3199637914e-14 1.2421825608e-15 4.1591703199e-15 7.7982850334e-15
4.5654296875e+02 1.3194544337e-14 1.2435024844e-15 4.1580463629e-15 7.7929954895e-15
4.5678710938e+02 1.3183386160e-14 1.2425986127e-15 4.1552294555e-15 7.7855580916e-15
4.5703125000e+02 1.3169878348e-14 1.2386674704e-15 4.1522819435e-15 7.7789289336e-15
4.5727539062e+02 1.3161626143e-14 1.2345955346e-15 4.1514672097e-15 7.7755633987e-15
4.5751953125e+02 1.3162732997e-14 1.2332565213e-15 4.1533862155e-15 7.7760902606e-15
4.5776367188e+02 1.3170081801e-14 1.2346102039e-15 4.1565097545e-15 7.7789618432e-15
4.5800781250e+02 1.3174803316e-14 1.2363615983e-15 4.1585189536e-15 7.7799227637e-15
4.5825195312e+02 1.3169990357e-14 1.2361878240e-15 4.1583357027e-15 7.7754668307e-15
4.5849609375e+02 1.3159372315e-14 1.2339540028e-15 4.1568233531e-15 7.7685949589e-15
4.5874023438e+02 1.3151905674e-14 1.2318812275e-15 4.1551041077e-15 7.7649203391e-15
4.5898437500e+02 1.3149488507e-14 1.2322992353e-15 4.1533218842e-15 7.7638673879e-15
4.5922851562e+02 1.3147327694e-14 1.2353909297e-15 4.1519135759e-15 7.7600231881e-15
4.5947265625e+02 1.3143130513e-14 1.2393234026e-15 4.1523645724e-15 7.7514425379e-15
4.5971679688e+02 1.3138758631e-14 1.2419783532e-15 4.1551743436e-15 7.7416059347e-15
4.5996093750e+02 1.3133818767e-14 1.2416258690e-15 4.1585331314e-15 7.7336597663e-15
4.6020507812e+02 1.3126031063e-14 1.2377386304e-15 4.1605277191e-15 7.7277647135e-15
4.6044921875e+02 1.3116428185e-14 1.2319697126e-15 4.1613401523e-15 7.7231183204e-15
4.6069335938e+02 1.3106922713e-14 1.2263619247e-15 4.1621056888e-15 7.7184550999e-15
4.6093750000e+02 1.3099098895e-14 1.2218298558e-15 4.1629544919e-15 7.7143145475e-15
4.6118164062e+02 1.3098212585e-14 1.2197157989e-15 4.1629557422e-15 7.7155410442e-15
4.6142578125e+02 1.3106529436e-14 1.2211183439e-15 4.1611765100e-15 7.7242345825e-15
4.6166992188e+02 1.3113858906e-14 1.2234399236e-15 4.1579702651e-15 7.7324487170e-15
4.6191406250e+02 1.3109235251e-14 1.2224160602e-15 4.1550351400e-15 7.7317840504e-15
4.6215820312e+02 1.3096980321e-14 1.2180103433e-15 4.1534560988e-15 7.7255138788e-15
4.6240234375e+02 1.3088880439e-14 1.2143368153e-15 4.1527791236e-15 7.7217644997e-15
4.6264648438e+02 1.3087569810e-14 1.2144390092e-15 4.1522212527e-15 7.7209095479e-15
4.6289062500e+02 1.3085741744e-14 1.2174536085e-15 4.1514085126e-15 7.7168796225e-15
4.6313476562e+02 1.3078713085e-14 1.2206311685e-15 4.1502204150e-15 7.7078615019e-15
4.6337890625e+02 1.3072847548e-14 1.2227784867e-15 4.1490130302e-15 7.7010560313e-15
4.6362304688e+02 1.3079918232e-14 1.2253336491e-15 4.1489603804e-15 7.7056242021e-15
4.6386718750e+02 1.3103574850e-14 1.2305949411e-15 4.1511685140e-15 7.7218113953e-15
4.6411132812e+02 1.3132394266e-14 1.2385186478e-15 4.1548819702e-15 7.7389936481e-15
4.6435546875e+02 1.3149003808e-14 1.2450477331e-15 4.1578146416e-15 7.7461414336e-15
4.6459960938e+02 1.3144458600e-14 1.2444795870e-15 4.1586171648e-15 7.7413618484e-15
4.6484375000e+02 1.3122771892e-14 1.2349539296e-15 4.1576984572e-15 7.7301195051e-15
4.6508789062e+02 1.3095766943e-14 1.2212885160e-15 4.1563178644e-15 7.7181605628e-15
4.6533203125e+02 1.3074215590e-14 1.2108564412e-15 4.1559030953e-15 7.7074560535e-15
4.6557617188e+02 1.3062051148e-14 1.2074615512e-15 4.1569488928e-15 7.6976407044e-15
4.6582031250e+02 1.3056675881e-14 1.2094648156e-15 4.1582556255e-15 7.6889554401e-15
4.6606445312e+02 1.3054111516e-14 1.2125942686e-15 4.1585830533e-15 7.6829341939e-15
4.6630859375e+02 1.3053855954e-14 1.2139694240e-15 4.1582632850e-15 7.6816232451e-15
4.6655273438e+02 1.3056495316e-14 1.2128513311e-15 4.1580523374e-15 7.6855916473e-15
4.6679687500e+02 1.3060358234e-14 1.2093472433e-15 4.1581720237e-15 7.6928389668e-15
4.6704101562e+02 1.3064117902e-14 1.2049193449e-15 4.1587300020e-15 7.7004685552e-15
4.6728515625e+02 1.3069052251e-14 1.2026043605e-15 4.1596543468e-15 7.7067935434e-15
4.6752929688e+02 1.3076215398e-14 1.2042434975e-15 4.1608365908e-15 7.7111353101e-15
4.6777343750e+02 1.3081605094e-14 1.2079612964e-15 4.1622017978e-15 7.7114420001e-15
4.6801757812e+02 1.3077351161e-14 1.2096918244e-15 4.1632494496e-15 7.7044098875e-15
4.6826171875e+02 1.3061140145e-14 1.2073629614e-15 4.1635054670e-15 7.6902717170e-15
4.6850585938e+02 1.3042802526e-14 1.2033507828e-15 4.1631904018e-15 7.6762613418e-15
4.6875000000e+02 1.3037858566e-14 1.2020893902e-15 4.1630330676e-15 7.6727361085e-15
4.6899414062e+02 1.3052682362e-14 1.2050020433e-15 4.1635166502e-15 7.6841636686e-15
4.6923828125e+02 1.3076079322e-14 1.2086584233e-15 4.1638842388e-15 7.7035366598e-15
