# freq_THz  G_total_s  G_Al_s  G_N_s
# Smoothed MD-derived velocity power spectrum. Common normalization: integral(G_total_s) = 3*primitive_atoms.
# Gaussian_sigma_THz=0.38; mass_weighted=True; primitive_atoms=2; total_equals_sum_of_partials=True
8.0810546875e+01 2.0965207918e-08 7.1004955988e-09 1.3864712320e-08
8.1054687500e+01 1.7595738593e-08 5.9260710311e-09 1.1669667562e-08
8.1298828125e+01 1.5593371173e-08 5.2437021172e-09 1.0349669056e-08
8.1542968750e+01 1.4226542842e-08 4.7866090897e-09 9.4399337518e-09
8.1787109375e+01 1.3181359746e-08 4.4411632011e-09 8.7401965449e-09
8.2031250000e+01 1.2327439500e-08 4.1618983405e-09 8.1655411594e-09
8.2275390625e+01 1.1608332023e-08 3.9298212219e-09 7.6785108014e-09
8.2519531250e+01 1.0994337534e-08 3.7342287968e-09 7.2601087375e-09
8.2763671875e+01 1.0457578253e-08 3.5651087289e-09 6.8924695240e-09
8.3007812500e+01 9.9684709615e-09 3.4127871558e-09 6.5556838057e-09
8.3251953125e+01 9.5022746414e-09 3.2692680399e-09 6.2330066014e-09
8.3496093750e+01 9.0412924184e-09 3.1283066696e-09 5.9129857488e-09
8.3740234375e+01 8.5771225243e-09 2.9869265811e-09 5.5901959432e-09
8.3984375000e+01 8.1149867401e-09 2.8473420967e-09 5.2676446434e-09
8.4228515625e+01 7.6701753909e-09 2.7147100397e-09 4.9554653512e-09
8.4472656250e+01 7.2578801902e-09 2.5928064895e-09 4.6650737007e-09
8.4716796875e+01 6.8890275535e-09 2.4832259340e-09 4.4058016195e-09
8.4960937500e+01 6.5724976273e-09 2.3874325805e-09 4.1850650468e-09
8.5205078125e+01 6.3137815323e-09 2.3071014621e-09 4.0066800702e-09
8.5449218750e+01 6.1090884160e-09 2.2420405729e-09 3.8670478431e-09
8.5693359375e+01 5.9450641124e-09 2.1895681827e-09 3.7554959297e-09
8.5937500000e+01 5.8087302581e-09 2.1467663955e-09 3.6619638626e-09
8.6181640625e+01 5.6946975750e-09 2.1117769605e-09 3.5829206144e-09
8.6425781250e+01 5.5986897718e-09 2.0822754018e-09 3.5164143701e-09
8.6669921875e+01 5.5097108081e-09 2.0544072870e-09 3.4553035212e-09
8.6914062500e+01 5.4141455186e-09 2.0239610434e-09 3.3901844752e-09
8.7158203125e+01 5.3038881676e-09 1.9877487094e-09 3.3161394583e-09
8.7402343750e+01 5.1779676909e-09 1.9443639645e-09 3.2336037264e-09
8.7646484375e+01 5.0388483497e-09 1.8943240643e-09 3.1445242854e-09
8.7890625000e+01 4.8884662837e-09 1.8389131045e-09 3.0495531792e-09
8.8134765625e+01 4.7283961344e-09 1.7792596695e-09 2.9491364649e-09
8.8378906250e+01 4.5629189533e-09 1.7168521111e-09 2.8460668422e-09
8.8623046875e+01 4.3984699810e-09 1.6537763454e-09 2.7446936356e-09
8.8867187500e+01 4.2398325455e-09 1.5919903757e-09 2.6478421698e-09
8.9111328125e+01 4.0892071352e-09 1.5328461933e-09 2.5563609419e-09
8.9355468750e+01 3.9481397560e-09 1.4772694950e-09 2.4708702611e-09
8.9599609375e+01 3.8176115535e-09 1.4257933646e-09 2.3918181888e-09
8.9843750000e+01 3.6962873761e-09 1.3780358564e-09 2.3182515197e-09
9.0087890625e+01 3.5795305403e-09 1.3322746395e-09 2.2472559008e-09
9.0332031250e+01 3.4595211593e-09 1.2858212303e-09 2.1736999290e-09
9.0576171875e+01 3.3279519514e-09 1.2360645181e-09 2.0918874333e-09
9.0820312500e+01 3.1807261570e-09 1.1814967710e-09 1.9992293860e-09
9.1064453125e+01 3.0192176676e-09 1.1221637024e-09 1.8970539652e-09
9.1308593750e+01 2.8469053728e-09 1.0592317054e-09 1.7876736675e-09
9.1552734375e+01 2.6666528485e-09 9.9403890770e-10 1.6726139408e-09
9.1796875000e+01 2.4814384781e-09 9.2771215656e-10 1.5537263216e-09
9.2041015625e+01 2.2960375590e-09 8.6164982946e-10 1.4343877296e-09
9.2285156250e+01 2.1172051753e-09 7.9794315660e-10 1.3192620187e-09
9.2529296875e+01 1.9519801891e-09 7.3901912960e-10 1.2129610595e-09
9.2773437500e+01 1.8052367797e-09 6.8674390944e-10 1.1184928702e-09
9.3017578125e+01 1.6787517989e-09 6.4181805425e-10 1.0369337446e-09
9.3261718750e+01 1.5720164633e-09 6.0395985907e-10 9.6805660424e-10
9.3505859375e+01 1.4827060340e-09 5.7234911987e-10 9.1035691413e-10
9.3750000000e+01 1.4061745089e-09 5.4552842439e-10 8.6064608452e-10
9.3994140625e+01 1.3352167351e-09 5.2082046196e-10 8.1439627309e-10
9.4238281250e+01 1.2611706291e-09 4.9436191855e-10 7.6680871050e-10
9.4482421875e+01 1.1767247393e-09 4.6259980890e-10 7.1412493036e-10
9.4726562500e+01 1.0792825785e-09 4.2419901485e-10 6.5508356369e-10
9.4970703125e+01 9.7245587684e-10 3.8061001539e-10 5.9184586145e-10
9.5214843750e+01 8.6475380659e-10 3.3533125456e-10 5.2942255203e-10
9.5458984375e+01 7.6645680792e-10 2.9278742484e-10 4.7366938309e-10
9.5703125000e+01 6.8618327440e-10 2.5700000814e-10 4.2918326626e-10
9.5947265625e+01 6.2863594366e-10 2.3034640433e-10 3.9828953933e-10
9.6191406250e+01 5.9418643157e-10 2.1314136699e-10 3.8104506459e-10
9.6435546875e+01 5.7989653948e-10 2.0413135718e-10 3.7576518230e-10
9.6679687500e+01 5.8120005760e-10 2.0133801982e-10 3.7986203778e-10
9.6923828125e+01 5.9347943075e-10 2.0279211763e-10 3.9068731312e-10
9.7167968750e+01 6.1307737584e-10 2.0697288928e-10 4.0610448656e-10
9.7412109375e+01 6.3759932078e-10 2.1289899846e-10 4.2470032232e-10
9.7656250000e+01 6.6539850945e-10 2.1990443564e-10 4.4549407382e-10
9.7900390625e+01 6.9460205831e-10 2.2730414812e-10 4.6729791020e-10
9.8144531250e+01 7.2263416550e-10 2.3424961938e-10 4.8838454612e-10
9.8388671875e+01 7.4670609180e-10 2.3986857809e-10 5.0683751371e-10
9.8632812500e+01 7.6474433406e-10 2.4353211058e-10 5.2121222348e-10
9.8876953125e+01 7.7595529498e-10 2.4504582072e-10 5.3090947426e-10
9.9121093750e+01 7.8065202332e-10 2.4458915046e-10 5.3606287286e-10
9.9365234375e+01 7.7976544822e-10 2.4246801557e-10 5.3729743265e-10
9.9609375000e+01 7.7462082996e-10 2.3901179989e-10 5.3560903006e-10
9.9853515625e+01 7.6679706147e-10 2.3463761209e-10 5.3215944938e-10
1.0009765625e+02 7.5792947278e-10 2.2985603064e-10 5.2807344215e-10
1.0034179688e+02 7.4983123166e-10 2.2528314601e-10 5.2454808565e-10
1.0058593750e+02 7.4456432939e-10 2.2162104600e-10 5.2294328339e-10
1.0083007812e+02 7.4345988921e-10 2.1930015326e-10 5.2415973595e-10
1.0107421875e+02 7.4552202683e-10 2.1799042706e-10 5.2753159976e-10
1.0131835938e+02 7.4725435847e-10 2.1667049986e-10 5.3058385861e-10
1.0156250000e+02 7.4456647669e-10 2.1432268681e-10 5.3024378988e-10
1.0180664062e+02 7.3471654485e-10 2.1043653377e-10 5.2428001107e-10
1.0205078125e+02 7.1658696599e-10 2.0486206883e-10 5.1172489716e-10
1.0229492188e+02 6.8994462386e-10 1.9750891821e-10 4.9243570565e-10
1.0253906250e+02 6.5497078846e-10 1.8832920526e-10 4.6664158319e-10
1.0278320312e+02 6.1262840183e-10 1.7747703573e-10 4.3515136610e-10
1.0302734375e+02 5.6550298890e-10 1.6548626484e-10 4.0001672406e-10
1.0327148438e+02 5.1767459813e-10 1.5327360316e-10 3.6440099497e-10
1.0351562500e+02 4.7304394173e-10 1.4179469235e-10 3.3124924938e-10
1.0375976562e+02 4.3389725781e-10 1.3166757952e-10 3.0222967829e-10
1.0400390625e+02 4.0107208162e-10 1.2316242241e-10 2.7790965920e-10
1.0424804688e+02 3.7473023232e-10 1.1638946673e-10 2.5834076559e-10
1.0449218750e+02 3.5456346712e-10 1.1133179761e-10 2.4323166951e-10
1.0473632812e+02 3.3941684578e-10 1.0767901497e-10 2.3173783080e-10
1.0498046875e+02 3.2674783430e-10 1.0462247560e-10 2.2212535870e-10
1.0522460938e+02 3.1252919383e-10 1.0083348035e-10 2.1169571348e-10
1.0546875000e+02 2.9230168312e-10 9.4847359786e-11 1.9745432333e-10
1.0571289062e+02 2.6331765280e-10 8.5803125930e-11 1.7751452687e-10
1.0595703125e+02 2.2635599692e-10 7.4022475133e-11 1.5233352179e-10
1.0620117188e+02 1.8562789996e-10 6.0923988098e-11 1.2470391186e-10
1.0644531250e+02 1.4676026999e-10 4.8349415545e-11 9.8410854445e-11
1.0668945312e+02 1.1428309050e-10 3.7778452061e-11 7.6504638436e-11
1.0693359375e+02 9.0123164782e-11 2.9861333519e-11 6.0261831263e-11
1.0717773438e+02 7.3688357100e-11 2.4438901295e-11 4.9249455805e-11
1.0742187500e+02 6.3033051665e-11 2.0904453793e-11 4.2128597872e-11
1.0766601562e+02 5.6086651427e-11 1.8594189618e-11 3.7492461809e-11
1.0791015625e+02 5.1291558246e-11 1.6999687940e-11 3.4291870307e-11
1.0815429688e+02 4.7688368040e-11 1.5802978384e-11 3.1885389656e-11
1.0839843750e+02 4.4769728647e-11 1.4830247086e-11 2.9939481561e-11
1.0864257812e+02 4.2305431593e-11 1.3999494328e-11 2.8305937266e-11
1.0888671875e+02 4.0199216977e-11 1.3279896605e-11 2.6919320372e-11
1.0913085938e+02 3.8389409513e-11 1.2654940228e-11 2.5734469285e-11
1.0937500000e+02 3.6798832969e-11 1.2100127653e-11 2.4698705316e-11
1.0961914062e+02 3.5336791263e-11 1.1586450647e-11 2.3750340617e-11
1.0986328125e+02 3.3931002291e-11 1.1092552535e-11 2.2838449756e-11
1.1010742188e+02 3.2552731121e-11 1.0609559163e-11 2.1943171958e-11
1.1035156250e+02 3.1218416007e-11 1.0141520679e-11 2.1076895328e-11
1.1059570312e+02 2.9964117626e-11 9.6994866061e-12 2.0264631020e-11
1.1083984375e+02 2.8810296289e-11 9.2892505076e-12 1.9521045782e-11
1.1108398438e+02 2.7755982050e-11 8.9092574234e-12 1.8846724626e-11
1.1132812500e+02 2.6800482599e-11 8.5604254396e-12 1.8240057159e-11
1.1157226562e+02 2.5949653168e-11 8.2478619399e-12 1.7701791228e-11
1.1181640625e+02 2.5203219593e-11 7.9734459223e-12 1.7229773670e-11
1.1206054688e+02 2.4549984126e-11 7.7345825681e-12 1.6815401558e-11
1.1230468750e+02 2.3970673804e-11 7.5274658205e-12 1.6443207984e-11
1.1254882812e+02 2.3441411520e-11 7.3464758523e-12 1.6094935668e-11
1.1279296875e+02 2.2939891425e-11 7.1823618163e-12 1.5757529608e-11
1.1303710938e+02 2.2449096267e-11 7.0238886896e-12 1.5425207577e-11
1.1328125000e+02 2.1953943843e-11 6.8615187638e-12 1.5092425079e-11
1.1352539062e+02 2.1437258594e-11 6.6899074256e-12 1.4747351168e-11
1.1376953125e+02 2.0884936343e-11 6.5086424148e-12 1.4376293928e-11
1.1401367188e+02 2.0294649894e-11 6.3204375463e-12 1.3974212347e-11
1.1425781250e+02 1.9672954352e-11 6.1280704422e-12 1.3544883909e-11
1.1450195312e+02 1.9028379468e-11 5.9341065521e-12 1.3094272916e-11
1.1474609375e+02 1.8373523421e-11 5.7414656378e-12 1.2632057783e-11
1.1499023438e+02 1.7724661302e-11 5.5514951518e-12 1.2173166150e-11
1.1523437500e+02 1.7094722795e-11 5.3640943262e-12 1.1730628469e-11
1.1547851562e+02 1.6490880813e-11 5.1813110229e-12 1.1309569790e-11
1.1572265625e+02 1.5913567155e-11 5.0068878623e-12 1.0906679293e-11
1.1596679688e+02 1.5354446368e-11 4.8412240820e-12 1.0513222286e-11
1.1621093750e+02 1.4801055667e-11 4.6799869160e-12 1.0121068751e-11
1.1645507812e+02 1.4243854710e-11 4.5180264370e-12 9.7258282731e-12
1.1669921875e+02 1.3675977695e-11 4.3523501483e-12 9.3236275465e-12
1.1694335938e+02 1.3089504660e-11 4.1810417289e-12 8.9084629312e-12
1.1718750000e+02 1.2475362749e-11 4.0011910777e-12 8.4741716715e-12
1.1743164062e+02 1.1827630439e-11 3.8094956774e-12 8.0181347618e-12
1.1767578125e+02 1.1150989150e-11 3.6059112249e-12 7.5450779250e-12
1.1791992188e+02 1.0462949546e-11 3.3957803273e-12 7.0671692189e-12
1.1816406250e+02 9.7840430343e-12 3.1865017224e-12 6.5975413119e-12
1.1840820312e+02 9.1267201971e-12 2.9826417366e-12 6.1440784605e-12
1.1865234375e+02 8.4956456624e-12 2.7852542684e-12 5.7103913939e-12
1.1889648438e+02 7.8965479951e-12 2.5952785913e-12 5.3012694038e-12
1.1914062500e+02 7.3413671279e-12 2.4163478481e-12 4.9250192798e-12
1.1938476562e+02 6.8424767806e-12 2.2533206165e-12 4.5891561640e-12
1.1962890625e+02 6.4029330495e-12 2.1083966450e-12 4.2945364045e-12
1.1987304688e+02 6.0141640520e-12 1.9794371646e-12 4.0347268874e-12
1.2011718750e+02 5.6612409021e-12 1.8614622581e-12 3.7997786440e-12
1.2036132812e+02 5.3281840533e-12 1.7489957615e-12 3.5791882919e-12
1.2060546875e+02 5.0006633728e-12 1.6376243927e-12 3.3630389801e-12
1.2084960938e+02 4.6694452554e-12 1.5249379578e-12 3.1445072977e-12
1.2109375000e+02 4.3349790115e-12 1.4113234056e-12 2.9236556059e-12
1.2133789062e+02 4.0077837475e-12 1.2998972860e-12 2.7078864615e-12
1.2158203125e+02 3.7023304769e-12 1.1949720202e-12 2.5073584567e-12
1.2182617188e+02 3.4300834125e-12 1.1002906014e-12 2.3297928111e-12
1.2207031250e+02 3.1978125778e-12 1.0185529903e-12 2.1792595875e-12
1.2231445312e+02 3.0095706679e-12 9.5169888105e-13 2.0578717869e-12
1.2255859375e+02 2.8671907508e-12 9.0060545898e-13 1.9665852918e-12
1.2280273438e+02 2.7688530106e-12 8.6456638020e-13 1.9042866304e-12
1.2304687500e+02 2.7082937019e-12 8.4135076986e-13 1.8669429320e-12
1.2329101562e+02 2.6758132642e-12 8.2764042593e-13 1.8481728383e-12
1.2353515625e+02 2.6612473801e-12 8.1995630370e-13 1.8412910764e-12
1.2377929688e+02 2.6574775937e-12 8.1597851736e-13 1.8414990764e-12
1.2402343750e+02 2.6613115275e-12 8.1494598491e-13 1.8463655426e-12
1.2426757812e+02 2.6708769988e-12 8.1654421338e-13 1.8543327854e-12
1.2451171875e+02 2.6823878609e-12 8.1952532757e-13 1.8628625334e-12
1.2475585938e+02 2.6896058313e-12 8.2160340879e-13 1.8680024225e-12
1.2500000000e+02 2.6866431418e-12 8.2079212530e-13 1.8658510165e-12
1.2524414062e+02 2.6709192966e-12 8.1658256795e-13 1.8543367286e-12
1.2548828125e+02 2.6431556844e-12 8.0962509447e-13 1.8335305899e-12
1.2573242188e+02 2.6060233733e-12 8.0083016142e-13 1.8051932119e-12
1.2597656250e+02 2.5635373811e-12 7.9107120812e-13 1.7724661730e-12
1.2622070312e+02 2.5196313084e-12 7.8105315241e-13 1.7385781560e-12
1.2646484375e+02 2.4760953041e-12 7.7104494006e-13 1.7050503641e-12
1.2670898438e+02 2.4328635426e-12 7.6107712701e-13 1.6717864156e-12
1.2695312500e+02 2.3899819531e-12 7.5140910245e-13 1.6385728506e-12
1.2719726562e+02 2.3479562560e-12 7.4232082853e-13 1.6056354275e-12
1.2744140625e+02 2.3061160637e-12 7.3339047506e-13 1.5727255886e-12
1.2768554688e+02 2.2611838446e-12 7.2323936382e-13 1.5379444808e-12
1.2792968750e+02 2.2081216219e-12 7.1001422930e-13 1.4981073926e-12
1.2817382812e+02 2.1430180406e-12 6.9223635593e-13 1.4507816846e-12
1.2841796875e+02 2.0648555363e-12 6.6936885492e-13 1.3954866814e-12
1.2866210938e+02 1.9742805296e-12 6.4158636854e-13 1.3326941611e-12
1.2890625000e+02 1.8719164767e-12 6.0931101288e-13 1.2626054638e-12
1.2915039062e+02 1.7593036293e-12 5.7342355164e-13 1.1858800777e-12
1.2939453125e+02 1.6409397157e-12 5.3566882534e-13 1.1052708903e-12
1.2963867188e+02 1.5235265193e-12 4.9827007955e-13 1.0252564398e-12
1.2988281250e+02 1.4128022815e-12 4.6308749769e-13 9.4971478377e-13
1.3012695312e+02 1.3118166679e-12 4.3117357585e-13 8.8064309202e-13
1.3037109375e+02 1.2215979319e-12 4.0279072528e-13 8.1880720658e-13
1.3061523438e+02 1.1420176412e-12 3.7763582971e-13 7.6438181146e-13
1.3085937500e+02 1.0717135514e-12 3.5511899490e-13 7.1659455653e-13
1.3110351562e+02 1.0076246249e-12 3.3437616951e-13 6.7324845537e-13
1.3134765625e+02 9.4502792133e-13 3.1403604924e-13 6.3099187209e-13
1.3159179688e+02 8.7879339919e-13 2.9237846296e-13 5.8641493623e-13
1.3183593750e+02 8.0549864808e-13 2.6808994592e-13 5.3740870216e-13
1.3208007812e+02 7.2502784560e-13 2.4104569848e-13 4.8398214712e-13
1.3232421875e+02 6.4074384716e-13 2.1252295917e-13 4.2822088799e-13
1.3256835938e+02 5.5815669214e-13 1.8464105808e-13 3.7351563406e-13
1.3281250000e+02 4.8276919677e-13 1.5940498516e-13 3.2336421161e-13
1.3305664062e+02 4.1832755510e-13 1.3803921267e-13 2.8028834244e-13
1.3330078125e+02 3.6619156992e-13 1.2087581306e-13 2.4531575686e-13
1.3354492188e+02 3.2565375310e-13 1.0756757909e-13 2.1808617401e-13
1.3378906250e+02 2.9473295413e-13 9.7389519956e-14 1.9734343417e-13
1.3403320312e+02 2.7102475125e-13 8.9528221338e-14 1.8149652992e-13
1.3427734375e+02 2.5231749711e-13 8.3277034202e-14 1.6904046291e-13
1.3452148438e+02 2.3692390813e-13 7.8115234298e-14 1.5880867383e-13
1.3476562500e+02 2.2377832066e-13 7.3716814014e-14 1.5006150665e-13
1.3500976562e+02 2.1231728869e-13 6.9908706533e-14 1.4240858216e-13
1.3525390625e+02 2.0226478930e-13 6.6593890176e-14 1.3567089912e-13
1.3549804688e+02 1.9342669566e-13 6.3679147742e-14 1.2974754792e-13
1.3574218750e+02 1.8554155094e-13 6.1049833234e-14 1.2449171771e-13
1.3598632812e+02 1.7828609582e-13 5.8602295045e-14 1.1968380078e-13
1.3623046875e+02 1.7140815450e-13 5.6282159260e-14 1.1512599524e-13
1.3647460938e+02 1.6483819688e-13 5.4089358895e-14 1.1074883798e-13
1.3671875000e+02 1.5866590373e-13 5.2058655364e-14 1.0660724837e-13
1.3696289062e+02 1.5297656263e-13 5.0216991478e-14 1.0275957116e-13
1.3720703125e+02 1.4772672560e-13 4.8544262768e-14 9.9182462832e-14
1.3745117188e+02 1.4281637576e-13 4.6993482622e-14 9.5822893135e-14
1.3769531250e+02 1.3823164364e-13 4.5544887369e-14 9.2686756267e-14
1.3793945312e+02 1.3403060607e-13 4.4206633241e-14 8.9823972830e-14
1.3818359375e+02 1.3020841927e-13 4.2974454508e-14 8.7233964767e-14
1.3842773438e+02 1.2667137184e-13 4.1828171610e-14 8.4843200226e-14
1.3867187500e+02 1.2332643354e-13 4.0748992586e-14 8.2577440959e-14
1.3891601562e+02 1.2010432660e-13 3.9714433364e-14 8.0389893232e-14
1.3916015625e+02 1.1694499921e-13 3.8706019631e-14 7.8238979576e-14
1.3940429688e+02 1.1384941877e-13 3.7736569437e-14 7.6112849332e-14
1.3964843750e+02 1.1087064245e-13 3.6832144649e-14 7.4038497799e-14
1.3989257812e+02 1.0797786196e-13 3.5972167544e-14 7.2005694419e-14
1.4013671875e+02 1.0499963115e-13 3.5077818252e-14 6.9921812894e-14
1.4038085938e+02 1.0176388288e-13 3.4073819456e-14 6.7690063428e-14
1.4062500000e+02 9.8265335389e-14 3.2951030327e-14 6.5314305062e-14
1.4086914062e+02 9.4664413123e-14 3.1769903701e-14 6.2894509422e-14
1.4111328125e+02 9.1131296795e-14 3.0608115651e-14 6.0523181144e-14
1.4135742188e+02 8.7734491148e-14 2.9507805999e-14 5.8226685149e-14
1.4160156250e+02 8.4482768013e-14 2.8473246565e-14 5.6009521448e-14
1.4184570312e+02 8.1383273741e-14 2.7494261537e-14 5.3889012204e-14
1.4208984375e+02 7.8414356956e-14 2.6550297621e-14 5.1864059335e-14
1.4233398438e+02 7.5502537440e-14 2.5606574435e-14 4.9895963005e-14
1.4257812500e+02 7.2563775377e-14 2.4630000634e-14 4.7933774743e-14
1.4282226562e+02 6.9555457385e-14 2.3615259937e-14 4.5940197448e-14
1.4306640625e+02 6.6492168553e-14 2.2587124901e-14 4.3905043652e-14
1.4331054688e+02 6.3426812686e-14 2.1573651949e-14 4.1853160737e-14
1.4355468750e+02 6.0417744829e-14 2.0587636855e-14 3.9830107973e-14
1.4379882812e+02 5.7503637662e-14 1.9631697977e-14 3.7871939684e-14
1.4404296875e+02 5.4696794844e-14 1.8705127614e-14 3.5991667230e-14
1.4428710938e+02 5.1995771203e-14 1.7807084026e-14 3.4188687177e-14
1.4453125000e+02 4.9401285704e-14 1.6940223891e-14 3.2461061813e-14
1.4477539062e+02 4.6910350832e-14 1.6108642321e-14 3.0801708512e-14
1.4501953125e+02 4.4506974481e-14 1.5314958099e-14 2.9192016382e-14
1.4526367188e+02 4.2189614943e-14 1.4564157818e-14 2.7625457125e-14
1.4550781250e+02 4.0003002100e-14 1.3865634316e-14 2.6137367784e-14
1.4575195312e+02 3.8012711765e-14 1.3226892502e-14 2.4785819263e-14
1.4599609375e+02 3.6247223319e-14 1.2647638888e-14 2.3599584431e-14
1.4624023438e+02 3.4678971083e-14 1.2121225453e-14 2.2557745629e-14
1.4648437500e+02 3.3257597992e-14 1.1639702050e-14 2.1617895943e-14
1.4672851562e+02 3.1949668352e-14 1.1198381096e-14 2.0751287255e-14
1.4697265625e+02 3.0743597182e-14 1.0796121985e-14 1.9947475197e-14
1.4721679688e+02 2.9629865288e-14 1.0430240085e-14 1.9199625203e-14
1.4746093750e+02 2.8596537503e-14 1.0095113485e-14 1.8501424019e-14
1.4770507812e+02 2.7641454130e-14 9.7874709378e-15 1.7853983192e-14
1.4794921875e+02 2.6770935677e-14 9.5076376204e-15 1.7263298057e-14
1.4819335938e+02 2.5986873238e-14 9.2547678560e-15 1.6732105382e-14
1.4843750000e+02 2.5284876162e-14 9.0261154659e-15 1.6258760696e-14
1.4868164062e+02 2.4661344433e-14 8.8213047454e-15 1.5840039688e-14
1.4892578125e+02 2.4115477652e-14 8.6433287256e-15 1.5472148926e-14
1.4916992188e+02 2.3645925260e-14 8.4941446727e-15 1.5151780587e-14
1.4941406250e+02 2.3249564130e-14 8.3715773419e-15 1.4877986788e-14
1.4965820312e+02 2.2922005366e-14 8.2721166900e-15 1.4649888676e-14
1.4990234375e+02 2.2653403910e-14 8.1934738138e-15 1.4459930096e-14
1.5014648438e+02 2.2426980851e-14 8.1318655524e-15 1.4295115299e-14
1.5039062500e+02 2.2229031837e-14 8.0805103639e-15 1.4148521473e-14
1.5063476562e+02 2.2052870683e-14 8.0321941827e-15 1.4020676501e-14
1.5087890625e+02 2.1886522150e-14 7.9809326992e-15 1.3905589451e-14
1.5112304688e+02 2.1707421541e-14 7.9225934867e-15 1.3784828055e-14
1.5136718750e+02 2.1494777554e-14 7.8551867774e-15 1.3639590777e-14
1.5161132812e+02 2.1242015247e-14 7.7780270906e-15 1.3463988156e-14
1.5185546875e+02 2.0959276408e-14 7.6926488319e-15 1.3266627576e-14
1.5209960938e+02 2.0667055638e-14 7.6038895232e-15 1.3063166115e-14
1.5234375000e+02 2.0382219831e-14 7.5160932777e-15 1.2866126554e-14
1.5258789062e+02 2.0107294766e-14 7.4288807024e-15 1.2678414064e-14
1.5283203125e+02 1.9833633644e-14 7.3389079492e-15 1.2494725695e-14
1.5307617188e+02 1.9551687279e-14 7.2440771121e-15 1.2307610167e-14
1.5332031250e+02 1.9259516556e-14 7.1451077129e-15 1.2114408843e-14
1.5356445312e+02 1.8965127481e-14 7.0446545817e-15 1.1920472899e-14
1.5380859375e+02 1.8677109477e-14 6.9449962903e-15 1.1732113187e-14
1.5405273438e+02 1.8392668930e-14 6.8455544933e-15 1.1547114437e-14
1.5429687500e+02 1.8100769123e-14 6.7434328320e-15 1.1357336291e-14
1.5454101562e+02 1.7795115939e-14 6.6370739372e-15 1.1158042001e-14
1.5478515625e+02 1.7476117772e-14 6.5276122331e-15 1.0948505538e-14
1.5502929688e+02 1.7144227912e-14 6.4163096680e-15 1.0727918244e-14
1.5527343750e+02 1.6801315124e-14 6.3028202614e-15 1.0498494863e-14
1.5551757812e+02 1.6454388244e-14 6.1860732857e-15 1.0268314959e-14
1.5576171875e+02 1.6113567764e-14 6.0664969148e-15 1.0047070850e-14
1.5600585938e+02 1.5792035816e-14 5.9486203299e-15 9.8434154857e-15
1.5625000000e+02 1.5503758778e-14 5.8400440717e-15 9.6637147061e-15
1.5649414062e+02 1.5252633543e-14 5.7454436852e-15 9.5071898581e-15
1.5673828125e+02 1.5028002755e-14 5.6629057695e-15 9.3650969850e-15
1.5698242188e+02 1.4815531510e-14 5.5872910129e-15 9.2282404966e-15
1.5722656250e+02 1.4609535782e-14 5.5155743212e-15 9.0939614611e-15
1.5747070312e+02 1.4414397151e-14 5.4478888019e-15 8.9665083495e-15
1.5771484375e+02 1.4235768039e-14 5.3845737335e-15 8.8511943052e-15
1.5795898438e+02 1.4071466478e-14 5.3250113209e-15 8.7464551573e-15
1.5820312500e+02 1.3914266406e-14 5.2694650066e-15 8.6448013994e-15
1.5844726562e+02 1.3760983515e-14 5.2181970528e-15 8.5427864622e-15
1.5869140625e+02 1.3613657660e-14 5.1691632280e-15 8.4444944317e-15
1.5893554688e+02 1.3475198194e-14 5.1205270696e-15 8.3546711243e-15
1.5917968750e+02 1.3347418591e-14 5.0739958433e-15 8.2734227479e-15
1.5942382812e+02 1.3232022205e-14 5.0330494859e-15 8.1989727193e-15
1.5966796875e+02 1.3131568761e-14 4.9994397576e-15 8.1321290030e-15
1.5991210938e+02 1.3047403594e-14 4.9723753387e-15 8.0750282557e-15
1.6015625000e+02 1.2977199681e-14 4.9496432813e-15 8.0275563994e-15
1.6040039062e+02 1.2916990548e-14 4.9288536876e-15 7.9881368607e-15
1.6064453125e+02 1.2864648247e-14 4.9084338341e-15 7.9562144125e-15
1.6088867188e+02 1.2819304503e-14 4.8881896353e-15 7.9311148677e-15
1.6113281250e+02 1.2778596706e-14 4.8693901539e-15 7.9092065521e-15
1.6137695312e+02 1.2739625786e-14 4.8545131456e-15 7.8851126401e-15
1.6162109375e+02 1.2702147313e-14 4.8459584729e-15 7.8561888400e-15
1.6186523438e+02 1.2667248720e-14 4.8432264185e-15 7.8240223020e-15
1.6210937500e+02 1.2634404729e-14 4.8416522380e-15 7.7927524909e-15
1.6235351562e+02 1.2602847899e-14 4.8360869850e-15 7.7667609142e-15
1.6259765625e+02 1.2573596633e-14 4.8253403353e-15 7.7482562975e-15
1.6284179688e+02 1.2548318616e-14 4.8115909597e-15 7.7367276566e-15
1.6308593750e+02 1.2527360337e-14 4.7973562635e-15 7.7300040732e-15
1.6333007812e+02 1.2509803018e-14 4.7846948112e-15 7.7251082072e-15
1.6357421875e+02 1.2494338537e-14 4.7756025025e-15 7.7187360344e-15
1.6381835938e+02 1.2478464164e-14 4.7707706438e-15 7.7076935206e-15
1.6406250000e+02 1.2458903115e-14 4.7682629372e-15 7.6906401778e-15
1.6430664062e+02 1.2435156001e-14 4.7649563496e-15 7.6701996509e-15
1.6455078125e+02 1.2410120313e-14 4.7587360371e-15 7.6513842760e-15
1.6479492188e+02 1.2385601505e-14 4.7488198207e-15 7.6367816841e-15
1.6503906250e+02 1.2360635487e-14 4.7360401843e-15 7.6245953022e-15
