# freq_THz  G_total  G_Al  G_N
# MD-derived velocity power spectrum. Common normalization: integral(G_total) = 3*primitive_atoms.
# mass_weighted=True; primitive_atoms=2; block_duration_ps=16.38400000; df_THz=0.06103516; total_equals_sum_of_species=True
1.2042236328e+02 2.2561273722e-12 7.4587468707e-13 1.5102526851e-12
1.2048339844e+02 2.1754697955e-12 7.2106136789e-13 1.4544084276e-12
1.2054443359e+02 2.1482137077e-12 7.1018408225e-13 1.4380296254e-12
1.2060546875e+02 2.1259469013e-12 6.9993962438e-13 1.4260072769e-12
1.2066650391e+02 2.0843200904e-12 6.8792774835e-13 1.3963923421e-12
1.2072753906e+02 2.0486421967e-12 6.7567587522e-13 1.3729663215e-12
1.2078857422e+02 2.0176304891e-12 6.6440407124e-13 1.3532264178e-12
1.2084960938e+02 1.9821585418e-12 6.5197308383e-13 1.3301854579e-12
1.2091064453e+02 1.9502428250e-12 6.4249258968e-13 1.3077502353e-12
1.2097167969e+02 1.9154573120e-12 6.3692171650e-13 1.2785355955e-12
1.2103271484e+02 1.8881015328e-12 6.2604862116e-13 1.2620529116e-12
1.2109375000e+02 1.8576324653e-12 6.1260321476e-13 1.2450292505e-12
1.2115478516e+02 1.8184951352e-12 6.0246585773e-13 1.2160292775e-12
1.2121582031e+02 1.7859148134e-12 5.9225558703e-13 1.1936592263e-12
1.2127685547e+02 1.7596915812e-12 5.8147873747e-13 1.1782128437e-12
1.2133789062e+02 1.7436998716e-12 5.7501851425e-13 1.1686813573e-12
1.2139892578e+02 1.7187596455e-12 5.6906419509e-13 1.1496954504e-12
1.2145996094e+02 1.6960716445e-12 5.6095680743e-13 1.1351148371e-12
1.2152099609e+02 1.6548131930e-12 5.4646943826e-13 1.1083437547e-12
1.2158203125e+02 1.6305813651e-12 5.3899164832e-13 1.0915897168e-12
1.2164306641e+02 1.6086163900e-12 5.3289910749e-13 1.0757172826e-12
1.2170410156e+02 1.5993629349e-12 5.2852326759e-13 1.0708396673e-12
1.2176513672e+02 1.5701011406e-12 5.1769779273e-13 1.0524033479e-12
1.2182617188e+02 1.5368592836e-12 5.0575308879e-13 1.0311061948e-12
1.2188720703e+02 1.5065309259e-12 4.9723337030e-13 1.0092975556e-12
1.2194824219e+02 1.5032296488e-12 4.9676071982e-13 1.0064689290e-12
1.2200927734e+02 1.4777798119e-12 4.8833560924e-13 9.8944420268e-13
1.2207031250e+02 1.4564792894e-12 4.7914705018e-13 9.7733223921e-13
1.2213134766e+02 1.4405813178e-12 4.7402691973e-13 9.6655439810e-13
1.2219238281e+02 1.4381078022e-12 4.7438988700e-13 9.6371791522e-13
1.2225341797e+02 1.4234097337e-12 4.6854769264e-13 9.5486204107e-13
1.2231445312e+02 1.3962916778e-12 4.5918182147e-13 9.3710985632e-13
1.2237548828e+02 1.3731611893e-12 4.5101545675e-13 9.2214573254e-13
1.2243652344e+02 1.3735627114e-12 4.4986638588e-13 9.2369632548e-13
1.2249755859e+02 1.3513812502e-12 4.4294062978e-13 9.0844062037e-13
1.2255859375e+02 1.3432994269e-12 4.4009298730e-13 9.0320643959e-13
1.2261962891e+02 1.3433636791e-12 4.4029739101e-13 9.0306628809e-13
1.2268066406e+02 1.3321038193e-12 4.3598722074e-13 8.9611659857e-13
1.2274169922e+02 1.3154757644e-12 4.3141423924e-13 8.8406152520e-13
1.2280273438e+02 1.2999564862e-12 4.2738708717e-13 8.7256939905e-13
1.2286376953e+02 1.2938578766e-12 4.2591341887e-13 8.6794445772e-13
1.2292480469e+02 1.2662996532e-12 4.1705880354e-13 8.4924084969e-13
1.2298583984e+02 1.2589521726e-12 4.1365406836e-13 8.4529810426e-13
1.2304687500e+02 1.2396547342e-12 4.0888443638e-13 8.3077029781e-13
1.2310791016e+02 1.2393791980e-12 4.0884751485e-13 8.3053168315e-13
1.2316894531e+02 1.2356857228e-12 4.0408102612e-13 8.3160469671e-13
1.2322998047e+02 1.2244713739e-12 3.9901812675e-13 8.2545324713e-13
1.2329101562e+02 1.2090420484e-12 3.9387928520e-13 8.1516276325e-13
1.2335205078e+02 1.2002177105e-12 3.9136405058e-13 8.0885365995e-13
1.2341308594e+02 1.1909229022e-12 3.9091705999e-13 8.0000584216e-13
1.2347412109e+02 1.1802197141e-12 3.8868117817e-13 7.9153853590e-13
1.2353515625e+02 1.1823538805e-12 3.8774697490e-13 7.9460690561e-13
1.2359619141e+02 1.1634326958e-12 3.7932170993e-13 7.8411098590e-13
1.2365722656e+02 1.1520985041e-12 3.7713942353e-13 7.7495908058e-13
1.2371826172e+02 1.1591748566e-12 3.8071429119e-13 7.7846056536e-13
1.2377929688e+02 1.1586077782e-12 3.7940377290e-13 7.7920400526e-13
1.2384033203e+02 1.1565326941e-12 3.8022761919e-13 7.7630507496e-13
1.2390136719e+02 1.1468424742e-12 3.7845254199e-13 7.6838993225e-13
1.2396240234e+02 1.1413474069e-12 3.7579888652e-13 7.6554852038e-13
1.2402343750e+02 1.1403902847e-12 3.7492008658e-13 7.6547019807e-13
1.2408447266e+02 1.1275759459e-12 3.7003541451e-13 7.5754053136e-13
1.2414550781e+02 1.1191507607e-12 3.6814885048e-13 7.5100191019e-13
1.2420654297e+02 1.1058635018e-12 3.6325848930e-13 7.4260501249e-13
1.2426757812e+02 1.1042953764e-12 3.6483736548e-13 7.3945801093e-13
1.2432861328e+02 1.0971098812e-12 3.6062811851e-13 7.3648176264e-13
1.2438964844e+02 1.1013945860e-12 3.6123850682e-13 7.4015607917e-13
1.2445068359e+02 1.0914566424e-12 3.5978261038e-13 7.3167403202e-13
1.2451171875e+02 1.0912571918e-12 3.6077114543e-13 7.3048604642e-13
1.2457275391e+02 1.0829982958e-12 3.5634793300e-13 7.2665036279e-13
1.2463378906e+02 1.0680725219e-12 3.5116658933e-13 7.1690593256e-13
1.2469482422e+02 1.0695889982e-12 3.5127487447e-13 7.1831412376e-13
1.2475585938e+02 1.0707116551e-12 3.5204579194e-13 7.1866586317e-13
1.2481689453e+02 1.0685754920e-12 3.5206531975e-13 7.1651017224e-13
1.2487792969e+02 1.0529384477e-12 3.4731056245e-13 7.0562788523e-13
1.2493896484e+02 1.0571199834e-12 3.4761103363e-13 7.0950894981e-13
1.2500000000e+02 1.0544777727e-12 3.4755954033e-13 7.0691823240e-13
1.2506103516e+02 1.0492934283e-12 3.4768114545e-13 7.0161228286e-13
1.2512207031e+02 1.0398596992e-12 3.4316538171e-13 6.9669431744e-13
1.2518310547e+02 1.0298828366e-12 3.3932884993e-13 6.9055398672e-13
1.2524414062e+02 1.0288139716e-12 3.4012770733e-13 6.8868626428e-13
1.2530517578e+02 1.0335493580e-12 3.4241557179e-13 6.9113378619e-13
1.2536621094e+02 1.0274818506e-12 3.3836563797e-13 6.8911621259e-13
1.2542724609e+02 1.0125809165e-12 3.3175154939e-13 6.8082936712e-13
1.2548828125e+02 1.0064095461e-12 3.2939473512e-13 6.7701481095e-13
1.2554931641e+02 1.0115711165e-12 3.3314925757e-13 6.7842185892e-13
1.2561035156e+02 9.9410850372e-13 3.2585316284e-13 6.6825534088e-13
1.2567138672e+02 9.9598492252e-13 3.2463688116e-13 6.7134804136e-13
1.2573242188e+02 1.0011184483e-12 3.2808950879e-13 6.7302893948e-13
1.2579345703e+02 9.8833033639e-13 3.2623132087e-13 6.6209901552e-13
1.2585449219e+02 9.9039820686e-13 3.2650896016e-13 6.6388924670e-13
1.2591552734e+02 9.8252656699e-13 3.2333444866e-13 6.5919211833e-13
1.2597656250e+02 9.8176295223e-13 3.2530832014e-13 6.5645463209e-13
1.2603759766e+02 9.7606594663e-13 3.2217756110e-13 6.5388838553e-13
1.2609863281e+02 9.6369759676e-13 3.1941257394e-13 6.4428502282e-13
1.2615966797e+02 9.5884744583e-13 3.1843311830e-13 6.4041432753e-13
1.2622070312e+02 9.5163518961e-13 3.1415659186e-13 6.3747859774e-13
1.2628173828e+02 9.4595084799e-13 3.1308054851e-13 6.3287029948e-13
1.2634277344e+02 9.4235112610e-13 3.1258030338e-13 6.2977082272e-13
1.2640380859e+02 9.4811548425e-13 3.1363204918e-13 6.3448343508e-13
1.2646484375e+02 9.4509222394e-13 3.1115253132e-13 6.3393969262e-13
1.2652587891e+02 9.4279628363e-13 3.0955746102e-13 6.3323882260e-13
1.2658691406e+02 9.4932699238e-13 3.1115330265e-13 6.3817368973e-13
1.2664794922e+02 9.3708543578e-13 3.0651674197e-13 6.3056869381e-13
1.2670898438e+02 9.2286730103e-13 3.0329214939e-13 6.1957515164e-13
1.2677001953e+02 9.2066753939e-13 3.0366050727e-13 6.1700703212e-13
1.2683105469e+02 9.0930454478e-13 3.0024713360e-13 6.0905741118e-13
1.2689208984e+02 9.1119241412e-13 2.9919566785e-13 6.1199674627e-13
1.2695312500e+02 9.1572164660e-13 3.0054251156e-13 6.1517913504e-13
1.2701416016e+02 9.0903582605e-13 2.9833744749e-13 6.1069837856e-13
1.2707519531e+02 9.0328546377e-13 2.9700434508e-13 6.0628111869e-13
1.2713623047e+02 8.9733720452e-13 2.9629659702e-13 6.0104060750e-13
1.2719726562e+02 8.9512976417e-13 2.9497458455e-13 6.0015517962e-13
1.2725830078e+02 9.0128981133e-13 2.9652216800e-13 6.0476764333e-13
1.2731933594e+02 8.9708202454e-13 2.9559718984e-13 6.0148483470e-13
1.2738037109e+02 8.9111943118e-13 2.9454251555e-13 5.9657691563e-13
1.2744140625e+02 8.9081143016e-13 2.9412550140e-13 5.9668592876e-13
1.2750244141e+02 8.8480929040e-13 2.8952646234e-13 5.9528282807e-13
1.2756347656e+02 8.8752794390e-13 2.9028290260e-13 5.9724504131e-13
1.2762451172e+02 8.8628163486e-13 2.9176009573e-13 5.9452153914e-13
1.2768554688e+02 8.7073964072e-13 2.8819832714e-13 5.8254131358e-13
1.2774658203e+02 8.7147031282e-13 2.8774388678e-13 5.8372642604e-13
1.2780761719e+02 8.7262103139e-13 2.8701919282e-13 5.8560183857e-13
1.2786865234e+02 8.6816891194e-13 2.8447059073e-13 5.8369832121e-13
1.2792968750e+02 8.5738535297e-13 2.8383220243e-13 5.7355315054e-13
1.2799072266e+02 8.5687645825e-13 2.8324414252e-13 5.7363231572e-13
1.2805175781e+02 8.6294093806e-13 2.8353029537e-13 5.7941064269e-13
1.2811279297e+02 8.6111337124e-13 2.8261260119e-13 5.7850077004e-13
1.2817382812e+02 8.5254022597e-13 2.8026771687e-13 5.7227250911e-13
1.2823486328e+02 8.5214191907e-13 2.8177392437e-13 5.7036799470e-13
1.2829589844e+02 8.5087078213e-13 2.8068497698e-13 5.7018580515e-13
1.2835693359e+02 8.4779099708e-13 2.7763178041e-13 5.7015921667e-13
1.2841796875e+02 8.3744039194e-13 2.7483487248e-13 5.6260551947e-13
1.2847900391e+02 8.3232117276e-13 2.7350276251e-13 5.5881841026e-13
1.2854003906e+02 8.3554112662e-13 2.7455227981e-13 5.6098884681e-13
1.2860107422e+02 8.2547501944e-13 2.7159150237e-13 5.5388351707e-13
1.2866210938e+02 8.2713934741e-13 2.7313179918e-13 5.5400754823e-13
1.2872314453e+02 8.1615525399e-13 2.6980457391e-13 5.4635068008e-13
1.2878417969e+02 8.1653272385e-13 2.7052305978e-13 5.4600966407e-13
1.2884521484e+02 8.1987142103e-13 2.7155852788e-13 5.4831289315e-13
1.2890625000e+02 8.1180102778e-13 2.6852231157e-13 5.4327871621e-13
1.2896728516e+02 8.0827524717e-13 2.6691492756e-13 5.4136031961e-13
1.2902832031e+02 8.0917026363e-13 2.6534977972e-13 5.4382048391e-13
1.2908935547e+02 7.9684358384e-13 2.6288866190e-13 5.3395492194e-13
1.2915039062e+02 7.9484621921e-13 2.6393569457e-13 5.3091052463e-13
1.2921142578e+02 7.9265855972e-13 2.6209192052e-13 5.3056663920e-13
1.2927246094e+02 7.8333923618e-13 2.5796368580e-13 5.2537555038e-13
1.2933349609e+02 7.9566998387e-13 2.6174344724e-13 5.3392653662e-13
1.2939453125e+02 7.8819113958e-13 2.6002288051e-13 5.2816825907e-13
1.2945556641e+02 7.7875254163e-13 2.5494597251e-13 5.2380656912e-13
1.2951660156e+02 7.8675208064e-13 2.5891159241e-13 5.2784048824e-13
1.2957763672e+02 7.8508164841e-13 2.5845141122e-13 5.2663023719e-13
1.2963867188e+02 7.8881796822e-13 2.5970022480e-13 5.2911774342e-13
1.2969970703e+02 7.8576118961e-13 2.5832134671e-13 5.2743984291e-13
1.2976074219e+02 7.7102440413e-13 2.5503486662e-13 5.1598953750e-13
1.2982177734e+02 7.6475707463e-13 2.5348204886e-13 5.1127502577e-13
1.2988281250e+02 7.6664648470e-13 2.5325168565e-13 5.1339479905e-13
1.2994384766e+02 7.6079768839e-13 2.5045742669e-13 5.1034026170e-13
1.3000488281e+02 7.6022048143e-13 2.4976657486e-13 5.1045390656e-13
1.3006591797e+02 7.6163638618e-13 2.5193706968e-13 5.0969931650e-13
1.3012695312e+02 7.5655255358e-13 2.5059159641e-13 5.0596095717e-13
1.3018798828e+02 7.5253168737e-13 2.4776955364e-13 5.0476213373e-13
1.3024902344e+02 7.5736752565e-13 2.4943593251e-13 5.0793159314e-13
1.3031005859e+02 7.5703741711e-13 2.4921099013e-13 5.0782642698e-13
1.3037109375e+02 7.4605322599e-13 2.4487193714e-13 5.0118128885e-13
1.3043212891e+02 7.4485512774e-13 2.4503806433e-13 4.9981706342e-13
1.3049316406e+02 7.4998417468e-13 2.4721921428e-13 5.0276496040e-13
1.3055419922e+02 7.4511284833e-13 2.4400485158e-13 5.0110799675e-13
1.3061523438e+02 7.3217831477e-13 2.4084122427e-13 4.9133709050e-13
1.3067626953e+02 7.2930213999e-13 2.3978116212e-13 4.8952097786e-13
1.3073730469e+02 7.3709159347e-13 2.4176005822e-13 4.9533153526e-13
1.3079833984e+02 7.4239144324e-13 2.4525410841e-13 4.9713733483e-13
1.3085937500e+02 7.3201523174e-13 2.4332302838e-13 4.8869220336e-13
1.3092041016e+02 7.2130871559e-13 2.3844677927e-13 4.8286193633e-13
1.3098144531e+02 7.2121390530e-13 2.3832029255e-13 4.8289361275e-13
1.3104248047e+02 7.1783882349e-13 2.3758051570e-13 4.8025830780e-13
1.3110351562e+02 7.1417696863e-13 2.3511360893e-13 4.7906335970e-13
1.3116455078e+02 7.0734636981e-13 2.3245035120e-13 4.7489601860e-13
1.3122558594e+02 7.0219511103e-13 2.3326540108e-13 4.6892970995e-13
1.3128662109e+02 7.0045837711e-13 2.3359676725e-13 4.6686160987e-13
1.3134765625e+02 7.0459538818e-13 2.3418316409e-13 4.7041222409e-13
1.3140869141e+02 7.0680924660e-13 2.3539762165e-13 4.7141162495e-13
1.3146972656e+02 7.0072778208e-13 2.3352924570e-13 4.6719853638e-13
1.3153076172e+02 6.8342174636e-13 2.2720122740e-13 4.5622051895e-13
1.3159179688e+02 6.7941206169e-13 2.2525558313e-13 4.5415647856e-13
1.3165283203e+02 6.9193411205e-13 2.2791150785e-13 4.6402260420e-13
1.3171386719e+02 6.9356197583e-13 2.2856381788e-13 4.6499815795e-13
1.3177490234e+02 6.9154253566e-13 2.2797756511e-13 4.6356497055e-13
1.3183593750e+02 6.8490722018e-13 2.2630742712e-13 4.5859979306e-13
1.3189697266e+02 6.8933337241e-13 2.2804642283e-13 4.6128694957e-13
1.3195800781e+02 6.9145196132e-13 2.2924784821e-13 4.6220411311e-13
1.3201904297e+02 6.8078464628e-13 2.2474219451e-13 4.5604245177e-13
1.3208007812e+02 6.8200074926e-13 2.2568484187e-13 4.5631590739e-13
1.3214111328e+02 6.8179653996e-13 2.2632948602e-13 4.5546705394e-13
1.3220214844e+02 6.7380949942e-13 2.2261445381e-13 4.5119504561e-13
1.3226318359e+02 6.7050719974e-13 2.2161748435e-13 4.4888971539e-13
1.3232421875e+02 6.7783957842e-13 2.2281378722e-13 4.5502579120e-13
1.3238525391e+02 6.6792742692e-13 2.1914471070e-13 4.4878271622e-13
1.3244628906e+02 6.6812925921e-13 2.2076358921e-13 4.4736567001e-13
1.3250732422e+02 6.6798171193e-13 2.1991438927e-13 4.4806732267e-13
1.3256835938e+02 6.6448956617e-13 2.1901328642e-13 4.4547627975e-13
1.3262939453e+02 6.6095146478e-13 2.1717411964e-13 4.4377734515e-13
1.3269042969e+02 6.6415666805e-13 2.1987385455e-13 4.4428281350e-13
1.3275146484e+02 6.6851606319e-13 2.2197779154e-13 4.4653827164e-13
1.3281250000e+02 6.6769339601e-13 2.2073657688e-13 4.4695681913e-13
1.3287353516e+02 6.6029069193e-13 2.1724207930e-13 4.4304861263e-13
1.3293457031e+02 6.5964785124e-13 2.1704993085e-13 4.4259792039e-13
1.3299560547e+02 6.5613015718e-13 2.1703415390e-13 4.3909600327e-13
1.3305664062e+02 6.5372817781e-13 2.1644248663e-13 4.3728569119e-13
1.3311767578e+02 6.5141507199e-13 2.1458773379e-13 4.3682733819e-13
1.3317871094e+02 6.3941011221e-13 2.1010235074e-13 4.2930776147e-13
1.3323974609e+02 6.4205316526e-13 2.1145435704e-13 4.3059880822e-13
1.3330078125e+02 6.4395253648e-13 2.1295271801e-13 4.3099981847e-13
1.3336181641e+02 6.4402493797e-13 2.1325616842e-13 4.3076876955e-13
1.3342285156e+02 6.3718933676e-13 2.1120298734e-13 4.2598634941e-13
1.3348388672e+02 6.3509292382e-13 2.0964956126e-13 4.2544336256e-13
1.3354492188e+02 6.3323562499e-13 2.0943310753e-13 4.2380251747e-13
1.3360595703e+02 6.3446474461e-13 2.0955717365e-13 4.2490757096e-13
1.3366699219e+02 6.3234782695e-13 2.0949141734e-13 4.2285640960e-13
1.3372802734e+02 6.2547466601e-13 2.0670496346e-13 4.1876970255e-13
1.3378906250e+02 6.2994150466e-13 2.0865330893e-13 4.2128819573e-13
1.3385009766e+02 6.3290053040e-13 2.0946029744e-13 4.2344023296e-13
1.3391113281e+02 6.3570271326e-13 2.0934136224e-13 4.2636135101e-13
1.3397216797e+02 6.3007528908e-13 2.0690591468e-13 4.2316937440e-13
1.3403320312e+02 6.2206477907e-13 2.0500468991e-13 4.1706008916e-13
1.3409423828e+02 6.2385297666e-13 2.0544923048e-13 4.1840374618e-13
1.3415527344e+02 6.2420348041e-13 2.0722825762e-13 4.1697522279e-13
1.3421630859e+02 6.2715040383e-13 2.0860550962e-13 4.1854489421e-13
1.3427734375e+02 6.2210636467e-13 2.0577263662e-13 4.1633372806e-13
1.3433837891e+02 6.1836848593e-13 2.0461575783e-13 4.1375272810e-13
1.3439941406e+02 6.1696401973e-13 2.0554360927e-13 4.1142041046e-13
1.3446044922e+02 6.1704483555e-13 2.0367620007e-13 4.1336863548e-13
1.3452148438e+02 6.2068925190e-13 2.0441305880e-13 4.1627619310e-13
1.3458251953e+02 6.1933855879e-13 2.0531705585e-13 4.1402150295e-13
1.3464355469e+02 6.2059675379e-13 2.0609550343e-13 4.1450125035e-13
1.3470458984e+02 6.1723791465e-13 2.0484388448e-13 4.1239403017e-13
1.3476562500e+02 6.1498445570e-13 2.0505609432e-13 4.0992836138e-13
1.3482666016e+02 6.1271874397e-13 2.0391609831e-13 4.0880264566e-13
1.3488769531e+02 6.1036626441e-13 2.0171094128e-13 4.0865532313e-13
1.3494873047e+02 6.1142151711e-13 2.0126440126e-13 4.1015711584e-13
1.3500976562e+02 6.1255029512e-13 2.0249644167e-13 4.1005385345e-13
1.3507080078e+02 6.0773618891e-13 2.0078170112e-13 4.0695448779e-13
1.3513183594e+02 6.0996829212e-13 2.0150344067e-13 4.0846485146e-13
1.3519287109e+02 6.1182635071e-13 2.0171264097e-13 4.1011370974e-13
1.3525390625e+02 6.1099762607e-13 2.0168537431e-13 4.0931225176e-13
1.3531494141e+02 6.1289169223e-13 2.0218181925e-13 4.1070987298e-13
1.3537597656e+02 6.1064559575e-13 2.0050388542e-13 4.1014171032e-13
1.3543701172e+02 6.0364626809e-13 1.9900954712e-13 4.0463672097e-13
1.3549804688e+02 5.9715338909e-13 1.9725610016e-13 3.9989728893e-13
1.3555908203e+02 5.9972105107e-13 1.9897507813e-13 4.0074597294e-13
1.3562011719e+02 6.0119593443e-13 2.0011033038e-13 4.0108560405e-13
1.3568115234e+02 5.9905062517e-13 1.9799585502e-13 4.0105477016e-13
1.3574218750e+02 5.9968658016e-13 1.9853379474e-13 4.0115278542e-13
1.3580322266e+02 6.0419642037e-13 2.0110371552e-13 4.0309270485e-13
1.3586425781e+02 6.0290220815e-13 2.0140699980e-13 4.0149520836e-13
1.3592529297e+02 6.0319615519e-13 2.0078311536e-13 4.0241303983e-13
1.3598632812e+02 5.9830715592e-13 1.9789842352e-13 4.0040873241e-13
1.3604736328e+02 5.9441034956e-13 1.9563662530e-13 3.9877372427e-13
1.3610839844e+02 5.9795496774e-13 1.9753653100e-13 4.0041843674e-13
1.3616943359e+02 5.9668177838e-13 1.9695943519e-13 3.9972234319e-13
1.3623046875e+02 6.0123427526e-13 1.9946031853e-13 4.0177395673e-13
1.3629150391e+02 6.0025999593e-13 1.9895556339e-13 4.0130443253e-13
1.3635253906e+02 6.0042177656e-13 1.9906944099e-13 4.0135233558e-13
1.3641357422e+02 5.9271322451e-13 1.9784927383e-13 3.9486395068e-13
1.3647460938e+02 5.9513712877e-13 1.9745995003e-13 3.9767717873e-13
1.3653564453e+02 5.9408142913e-13 1.9571655755e-13 3.9836487158e-13
1.3659667969e+02 5.8871676479e-13 1.9342782534e-13 3.9528893946e-13
1.3665771484e+02 5.8513421708e-13 1.9388503853e-13 3.9124917855e-13
1.3671875000e+02 5.7601452496e-13 1.9067415497e-13 3.8534036999e-13
1.3677978516e+02 5.8114685558e-13 1.9215678720e-13 3.8899006837e-13
1.3684082031e+02 5.8610872783e-13 1.9472423265e-13 3.9138449518e-13
1.3690185547e+02 5.8919414865e-13 1.9576480521e-13 3.9342934344e-13
1.3696289062e+02 5.7626844144e-13 1.9117172323e-13 3.8509671821e-13
1.3702392578e+02 5.7791996490e-13 1.9230156294e-13 3.8561840195e-13
1.3708496094e+02 5.8133588109e-13 1.9204074436e-13 3.8929513673e-13
1.3714599609e+02 5.7802320572e-13 1.9175755958e-13 3.8626564613e-13
1.3720703125e+02 5.8036257778e-13 1.9226725300e-13 3.8809532478e-13
1.3726806641e+02 5.8365704150e-13 1.9301855057e-13 3.9063849093e-13
1.3732910156e+02 5.8114823855e-13 1.9281277226e-13 3.8833546629e-13
1.3739013672e+02 5.7559799837e-13 1.8966756363e-13 3.8593043474e-13
1.3745117188e+02 5.7474163847e-13 1.9021081920e-13 3.8453081927e-13
1.3751220703e+02 5.7860741309e-13 1.9129051706e-13 3.8731689603e-13
1.3757324219e+02 5.7910465199e-13 1.9171884925e-13 3.8738580274e-13
1.3763427734e+02 5.6951124057e-13 1.8883671805e-13 3.8067452252e-13
1.3769531250e+02 5.7917197168e-13 1.9191039605e-13 3.8726157563e-13
1.3775634766e+02 5.7874282545e-13 1.9123984804e-13 3.8750297740e-13
1.3781738281e+02 5.8195835799e-13 1.9232298644e-13 3.8963537155e-13
1.3787841797e+02 5.8341327288e-13 1.9229151784e-13 3.9112175504e-13
1.3793945312e+02 5.7157307441e-13 1.8939146631e-13 3.8218160810e-13
1.3800048828e+02 5.6255157432e-13 1.8697320415e-13 3.7557837017e-13
1.3806152344e+02 5.6323394867e-13 1.8637376833e-13 3.7686018034e-13
1.3812255859e+02 5.6479046460e-13 1.8768489267e-13 3.7710557193e-13
1.3818359375e+02 5.7026361352e-13 1.8959707197e-13 3.8066654155e-13
1.3824462891e+02 5.6879435941e-13 1.8791829024e-13 3.8087606917e-13
1.3830566406e+02 5.6794882111e-13 1.8744717512e-13 3.8050164599e-13
1.3836669922e+02 5.6890717249e-13 1.8778248134e-13 3.8112469115e-13
1.3842773438e+02 5.6394022808e-13 1.8653469541e-13 3.7740553267e-13
1.3848876953e+02 5.6717725218e-13 1.8779851762e-13 3.7937873456e-13
1.3854980469e+02 5.5787221660e-13 1.8612828017e-13 3.7174393644e-13
1.3861083984e+02 5.6031616597e-13 1.8551811944e-13 3.7479804654e-13
1.3867187500e+02 5.6427715519e-13 1.8576683950e-13 3.7851031569e-13
1.3873291016e+02 5.6387722121e-13 1.8678386315e-13 3.7709335807e-13
1.3879394531e+02 5.5470893679e-13 1.8382678301e-13 3.7088215378e-13
1.3885498047e+02 5.4576397909e-13 1.8037654630e-13 3.6538743279e-13
1.3891601562e+02 5.5278230825e-13 1.8337063384e-13 3.6941167441e-13
1.3897705078e+02 5.5995676966e-13 1.8619577854e-13 3.7376099113e-13
1.3903808594e+02 5.6284051145e-13 1.8596699211e-13 3.7687351934e-13
1.3909912109e+02 5.5760483602e-13 1.8484872876e-13 3.7275610726e-13
1.3916015625e+02 5.5392116162e-13 1.8398286874e-13 3.6993829288e-13
1.3922119141e+02 5.6040179283e-13 1.8622080234e-13 3.7418099049e-13
1.3928222656e+02 5.6220257059e-13 1.8574073225e-13 3.7646183834e-13
1.3934326172e+02 5.6035885979e-13 1.8589648449e-13 3.7446237531e-13
1.3940429688e+02 5.6150005828e-13 1.8652639241e-13 3.7497366587e-13
1.3946533203e+02 5.5155192037e-13 1.8216312615e-13 3.6938879422e-13
1.3952636719e+02 5.4612113220e-13 1.8068806288e-13 3.6543306932e-13
1.3958740234e+02 5.4660942234e-13 1.8119646563e-13 3.6541295671e-13
1.3964843750e+02 5.4490270115e-13 1.8144008974e-13 3.6346261141e-13
1.3970947266e+02 5.4778866688e-13 1.8130875393e-13 3.6647991295e-13
1.3977050781e+02 5.5053104087e-13 1.8160425182e-13 3.6892678906e-13
1.3983154297e+02 5.4981063578e-13 1.8132089042e-13 3.6848974536e-13
1.3989257812e+02 5.4991652970e-13 1.8341016540e-13 3.6650636430e-13
1.3995361328e+02 5.5067263115e-13 1.8298018342e-13 3.6769244773e-13
1.4001464844e+02 5.4778194680e-13 1.8075210694e-13 3.6702983987e-13
1.4007568359e+02 5.3977392520e-13 1.7923700025e-13 3.6053692496e-13
1.4013671875e+02 5.3913624385e-13 1.8017288354e-13 3.5896336031e-13
1.4019775391e+02 5.3522066219e-13 1.7759780135e-13 3.5762286085e-13
1.4025878906e+02 5.3334945659e-13 1.7690740763e-13 3.5644204896e-13
1.4031982422e+02 5.4123311624e-13 1.7968407819e-13 3.6154903805e-13
1.4038085938e+02 5.5046884294e-13 1.8330485085e-13 3.6716399209e-13
1.4044189453e+02 5.4697609177e-13 1.8198551822e-13 3.6499057355e-13
1.4050292969e+02 5.3818009393e-13 1.7826663272e-13 3.5991346121e-13
1.4056396484e+02 5.4008953601e-13 1.7795246475e-13 3.6213707126e-13
1.4062500000e+02 5.3962122592e-13 1.7755663246e-13 3.6206459345e-13
1.4068603516e+02 5.3626481388e-13 1.7686593988e-13 3.5939887401e-13
1.4074707031e+02 5.3718722646e-13 1.7720440307e-13 3.5998282338e-13
1.4080810547e+02 5.3430035161e-13 1.7616943247e-13 3.5813091914e-13
1.4086914062e+02 5.3519176410e-13 1.7742279260e-13 3.5776897150e-13
1.4093017578e+02 5.2916147915e-13 1.7551208109e-13 3.5364939807e-13
1.4099121094e+02 5.3927241223e-13 1.7859942437e-13 3.6067298786e-13
1.4105224609e+02 5.3879686935e-13 1.7871983741e-13 3.6007703195e-13
1.4111328125e+02 5.3530302024e-13 1.7803937187e-13 3.5726364837e-13
1.4117431641e+02 5.2919742537e-13 1.7597699246e-13 3.5322043291e-13
1.4123535156e+02 5.2419245311e-13 1.7436579824e-13 3.4982665487e-13
1.4129638672e+02 5.2745538983e-13 1.7557945685e-13 3.5187593297e-13
1.4135742188e+02 5.3752661561e-13 1.7814417812e-13 3.5938243749e-13
1.4141845703e+02 5.3575804328e-13 1.7729910858e-13 3.5845893470e-13
1.4147949219e+02 5.2652618388e-13 1.7517929832e-13 3.5134688557e-13
1.4154052734e+02 5.2729202480e-13 1.7485069888e-13 3.5244132592e-13
