# freq_THz  G_total_s  G_Al_s  G_N_s
# Smoothed MD-derived velocity power spectrum. Common normalization: integral(G_total_s) = 3*primitive_atoms.
# Gaussian_sigma_THz=0.38; mass_weighted=True; primitive_atoms=2; total_equals_sum_of_species=True
9.5764160156e+01 5.5119716203e-10 1.7241951667e-10 3.7877764536e-10
9.5825195312e+01 5.3746154761e-10 1.6835232535e-10 3.6910922226e-10
9.5886230469e+01 5.2358585803e-10 1.6423794983e-10 3.5934790820e-10
9.5947265625e+01 5.0958388801e-10 1.6008024601e-10 3.4950364200e-10
9.6008300781e+01 4.9547601516e-10 1.5588469253e-10 3.3959132262e-10
9.6069335938e+01 4.8128823129e-10 1.5165813730e-10 3.2963009399e-10
9.6130371094e+01 4.6705118906e-10 1.4740853946e-10 3.1964264960e-10
9.6191406250e+01 4.5279857947e-10 1.4314459758e-10 3.0965398189e-10
9.6252441406e+01 4.3856613128e-10 1.3887555255e-10 2.9969057873e-10
9.6313476562e+01 4.2439062928e-10 1.3461107944e-10 2.8977954984e-10
9.6374511719e+01 4.1030902039e-10 1.3036109370e-10 2.7994792669e-10
9.6435546875e+01 3.9635799645e-10 1.2613576865e-10 2.7022222780e-10
9.6496582031e+01 3.8257303280e-10 1.2194534755e-10 2.6062768525e-10
9.6557617188e+01 3.6898816594e-10 1.1780008010e-10 2.5118808584e-10
9.6618652344e+01 3.5563575468e-10 1.1371013267e-10 2.4192562202e-10
9.6679687500e+01 3.4254619364e-10 1.0968546529e-10 2.3286072835e-10
9.6740722656e+01 3.2974731717e-10 1.0573558951e-10 2.2401172765e-10
9.6801757812e+01 3.1726446453e-10 1.0186945199e-10 2.1539501254e-10
9.6862792969e+01 3.0512071482e-10 9.8095399900e-11 2.0702531492e-10
9.6923828125e+01 2.9333618563e-10 9.4420863810e-11 1.9891532182e-10
9.6984863281e+01 2.8192790440e-10 9.0852248450e-11 1.9107565595e-10
9.7045898438e+01 2.7091014528e-10 8.7394998989e-11 1.8351514629e-10
9.7106933594e+01 2.6029419091e-10 8.4053503140e-11 1.7624068777e-10
9.7167968750e+01 2.5008835195e-10 8.0831126038e-11 1.6925722591e-10
9.7229003906e+01 2.4029818653e-10 7.7730301935e-11 1.6256788460e-10
9.7290039062e+01 2.3092636046e-10 7.4752537586e-11 1.5617382288e-10
9.7351074219e+01 2.2197320835e-10 7.1898639231e-11 1.5007456912e-10
9.7412109375e+01 2.1343662622e-10 6.9168728332e-11 1.4426789789e-10
9.7473144531e+01 2.0531246995e-10 6.6562350548e-11 1.3875011940e-10
9.7534179688e+01 1.9759466530e-10 6.4078602587e-11 1.3351606271e-10
9.7595214844e+01 1.9027542234e-10 6.1716117304e-11 1.2855930504e-10
9.7656250000e+01 1.8334544500e-10 5.9473078477e-11 1.2387236652e-10
9.7717285156e+01 1.7679431623e-10 5.7347344459e-11 1.1944697177e-10
9.7778320312e+01 1.7061045498e-10 5.5336350368e-11 1.1527410461e-10
9.7839355469e+01 1.6478142963e-10 5.3437154049e-11 1.1134427558e-10
9.7900390625e+01 1.5929402871e-10 5.1646404650e-11 1.0764762406e-10
9.7961425781e+01 1.5413449750e-10 4.9960365113e-11 1.0417413239e-10
9.8022460938e+01 1.4928867693e-10 4.8374978440e-11 1.0091369849e-10
9.8083496094e+01 1.4474192829e-10 4.6885810195e-11 9.7856118098e-11
9.8144531250e+01 1.4047936719e-10 4.5488157798e-11 9.4991209391e-11
9.8205566406e+01 1.3648585178e-10 4.4177098787e-11 9.2308752990e-11
9.8266601562e+01 1.3274617715e-10 4.2947604505e-11 8.9798572643e-11
9.8327636719e+01 1.2924492900e-10 4.1794539223e-11 8.7450389775e-11
9.8388671875e+01 1.2596676217e-10 4.0712808862e-11 8.5253953312e-11
9.8449707031e+01 1.2289650545e-10 3.9697432644e-11 8.3199072808e-11
9.8510742188e+01 1.2001921436e-10 3.8743609568e-11 8.1275604794e-11
9.8571777344e+01 1.1732041918e-10 3.7846781834e-11 7.9473637344e-11
9.8632812500e+01 1.1478621470e-10 3.7002680738e-11 7.7783533961e-11
9.8693847656e+01 1.1240346643e-10 3.6207372171e-11 7.6196094259e-11
9.8754882812e+01 1.1015988726e-10 3.5457257140e-11 7.4702630116e-11
9.8815917969e+01 1.0804411963e-10 3.4749067014e-11 7.3295052615e-11
9.8876953125e+01 1.0604573656e-10 3.4079839222e-11 7.1965897339e-11
9.8937988281e+01 1.0415533041e-10 3.3446887364e-11 7.0708443044e-11
9.8999023438e+01 1.0236447676e-10 3.2847766734e-11 6.9516710027e-11
9.9060058594e+01 1.0066563867e-10 3.2280229292e-11 6.8385409383e-11
9.9121093750e+01 9.9052117269e-11 3.1742182674e-11 6.7309934594e-11
9.9182128906e+01 9.7517863659e-11 3.1231631699e-11 6.6286231960e-11
9.9243164062e+01 9.6057433949e-11 3.0746675028e-11 6.5310758921e-11
9.9304199219e+01 9.4665848708e-11 3.0285462972e-11 6.4380385737e-11
9.9365234375e+01 9.3338498628e-11 2.9846209614e-11 6.3492289014e-11
9.9426269531e+01 9.2070929339e-11 2.9427150313e-11 6.2643779026e-11
9.9487304688e+01 9.0858863108e-11 2.9026567182e-11 6.1832295926e-11
9.9548339844e+01 8.9698070335e-11 2.8642795779e-11 6.1055274556e-11
9.9609375000e+01 8.8584421032e-11 2.8274247336e-11 6.0310173695e-11
9.9670410156e+01 8.7513829481e-11 2.7919415942e-11 5.9594413539e-11
9.9731445312e+01 8.6482333358e-11 2.7576907616e-11 5.8905425742e-11
9.9792480469e+01 8.5486213574e-11 2.7245465479e-11 5.8240748095e-11
9.9853515625e+01 8.4521970069e-11 2.6923961743e-11 5.7598008327e-11
9.9914550781e+01 8.3586488989e-11 2.6611436176e-11 5.6975052813e-11
9.9975585938e+01 8.2677087009e-11 2.6307093065e-11 5.6369993944e-11
1.0003662109e+02 8.1791571611e-11 2.6010296293e-11 5.5781275318e-11
1.0009765625e+02 8.0928228216e-11 2.5720561192e-11 5.5207667024e-11
1.0015869141e+02 8.0085817783e-11 2.5437543766e-11 5.4648274016e-11
1.0021972656e+02 7.9263463464e-11 2.5160998640e-11 5.4102464824e-11
1.0028076172e+02 7.8460601178e-11 2.4890763695e-11 5.3569837483e-11
1.0034179688e+02 7.7676847458e-11 2.4626723486e-11 5.3050123972e-11
1.0040283203e+02 7.6911882331e-11 2.4368783115e-11 5.2543099216e-11
1.0046386719e+02 7.6165348297e-11 2.4116836708e-11 5.2048511589e-11
1.0052490234e+02 7.5436723273e-11 2.3870736324e-11 5.1565986948e-11
1.0058593750e+02 7.4725273095e-11 2.3630290733e-11 5.1094982362e-11
1.0064697266e+02 7.4030053638e-11 2.3395255720e-11 5.0634797918e-11
1.0070800781e+02 7.3349908168e-11 2.3165339055e-11 5.0184569113e-11
1.0076904297e+02 7.2683512015e-11 2.2940218041e-11 4.9743293975e-11
1.0083007812e+02 7.2029470553e-11 2.2719557594e-11 4.9309912959e-11
1.0089111328e+02 7.1386380824e-11 2.2503021228e-11 4.8883359596e-11
1.0095214844e+02 7.0752940407e-11 2.2290302643e-11 4.8462637763e-11
1.0101318359e+02 7.0128035468e-11 2.2081138943e-11 4.8046896525e-11
1.0107421875e+02 6.9510719484e-11 2.1875308333e-11 4.7635411151e-11
1.0113525391e+02 6.8900274852e-11 2.1672629410e-11 4.7227645441e-11
1.0119628906e+02 6.8296207741e-11 2.1472961135e-11 4.6823246606e-11
1.0125732422e+02 6.7698119275e-11 2.1276168603e-11 4.6421950672e-11
1.0131835938e+02 6.7105699187e-11 2.1082110002e-11 4.6023589185e-11
1.0137939453e+02 6.6518681727e-11 2.0890626386e-11 4.5628055340e-11
1.0144042969e+02 6.5936746101e-11 2.0701525165e-11 4.5235220936e-11
1.0150146484e+02 6.5359501959e-11 2.0514582019e-11 4.4844919941e-11
1.0156250000e+02 6.4786484548e-11 2.0329547976e-11 4.4456936572e-11
1.0162353516e+02 6.4217161907e-11 2.0146174696e-11 4.4070987211e-11
1.0168457031e+02 6.3650964652e-11 1.9964227806e-11 4.3686736845e-11
1.0174560547e+02 6.3087351149e-11 1.9783515216e-11 4.3303835932e-11
1.0180664062e+02 6.2525864513e-11 1.9603916742e-11 4.2921947771e-11
1.0186767578e+02 6.1966171887e-11 1.9425385140e-11 4.2540786747e-11
1.0192871094e+02 6.1408100751e-11 1.9247954816e-11 4.2160145935e-11
1.0198974609e+02 6.0851697442e-11 1.9071749680e-11 4.1779947762e-11
1.0205078125e+02 6.0297185008e-11 1.8896961276e-11 4.1400223732e-11
1.0211181641e+02 5.9744948652e-11 1.8723820862e-11 4.1021127790e-11
1.0217285156e+02 5.9195498345e-11 1.8552579759e-11 4.0642918586e-11
1.0223388672e+02 5.8649414949e-11 1.8383482103e-11 4.0265932846e-11
1.0229492188e+02 5.8107275902e-11 1.8216728879e-11 3.9890547023e-11
1.0235595703e+02 5.7569586496e-11 1.8052459478e-11 3.9517127018e-11
1.0241699219e+02 5.7036756548e-11 1.7890743190e-11 3.9146013358e-11
1.0247802734e+02 5.6509037272e-11 1.7731565014e-11 3.8777472258e-11
1.0253906250e+02 5.5986551363e-11 1.7574832212e-11 3.8411719151e-11
1.0260009766e+02 5.5469309800e-11 1.7420398745e-11 3.8048911055e-11
1.0266113281e+02 5.4957257242e-11 1.7268078229e-11 3.7689179013e-11
1.0272216797e+02 5.4450295810e-11 1.7117664765e-11 3.7332631046e-11
1.0278320312e+02 5.3948328445e-11 1.6968952075e-11 3.6979376370e-11
1.0284423828e+02 5.3451309963e-11 1.6821756264e-11 3.6629553699e-11
1.0290527344e+02 5.2959205423e-11 1.6675917589e-11 3.6283287834e-11
1.0296630859e+02 5.2472020916e-11 1.6531312525e-11 3.5940708391e-11
1.0302734375e+02 5.1989756130e-11 1.6387840754e-11 3.5601915375e-11
1.0308837891e+02 5.1512302616e-11 1.6245402907e-11 3.5266899709e-11
1.0314941406e+02 5.1039428022e-11 1.6103895317e-11 3.4935532705e-11
1.0321044922e+02 5.0570742953e-11 1.5963200797e-11 3.4607542156e-11
1.0327148438e+02 5.0105647328e-11 1.5823171425e-11 3.4282475903e-11
1.0333251953e+02 4.9643352974e-11 1.5683633824e-11 3.3959719150e-11
1.0339355469e+02 4.9182947614e-11 1.5544402556e-11 3.3638545058e-11
1.0345458984e+02 4.8723422897e-11 1.5405280976e-11 3.3318141921e-11
1.0351562500e+02 4.8263774529e-11 1.5266084264e-11 3.2997690265e-11
1.0357666016e+02 4.7803090306e-11 1.5126662551e-11 3.2676427754e-11
1.0363769531e+02 4.7340641346e-11 1.4986917188e-11 3.2353724158e-11
1.0369873047e+02 4.6875941396e-11 1.4846807964e-11 3.2029133432e-11
1.0375976562e+02 4.6408755458e-11 1.4706348599e-11 3.1702406859e-11
1.0382080078e+02 4.5939135364e-11 1.4565608622e-11 3.1373526742e-11
1.0388183594e+02 4.5467373473e-11 1.4424695810e-11 3.1042677663e-11
1.0394287109e+02 4.4993951407e-11 1.4283736321e-11 3.0710215086e-11
1.0400390625e+02 4.4519506367e-11 1.4142861739e-11 3.0376644629e-11
1.0406494141e+02 4.4044730822e-11 1.4002185220e-11 3.0042545602e-11
1.0412597656e+02 4.3570319885e-11 1.3861790845e-11 2.9708529041e-11
1.0418701172e+02 4.3096929781e-11 1.3721730176e-11 2.9375199605e-11
1.0424804688e+02 4.2625125117e-11 1.3582019243e-11 2.9043105874e-11
1.0430908203e+02 4.2155374014e-11 1.3442650647e-11 2.8712723367e-11
1.0437011719e+02 4.1688027742e-11 1.3303597666e-11 2.8384430075e-11
1.0443115234e+02 4.1223344848e-11 1.3164836032e-11 2.8058508816e-11
1.0449218750e+02 4.0761495789e-11 1.3026354205e-11 2.7735141584e-11
1.0455322266e+02 4.0302589712e-11 1.2888158025e-11 2.7414431688e-11
1.0461425781e+02 3.9846678129e-11 1.2750275244e-11 2.7096402885e-11
1.0467529297e+02 3.9393778946e-11 1.2612761080e-11 2.6781017866e-11
1.0473632812e+02 3.8943889766e-11 1.2475685706e-11 2.6468204061e-11
1.0479736328e+02 3.8497004594e-11 1.2339135721e-11 2.6157868872e-11
1.0485839844e+02 3.8053090399e-11 1.2203192452e-11 2.5849897947e-11
1.0491943359e+02 3.7612119668e-11 1.2067931555e-11 2.5544188113e-11
1.0498046875e+02 3.7174045909e-11 1.1933414432e-11 2.5240631477e-11
1.0504150391e+02 3.6738793510e-11 1.1799673989e-11 2.4939119520e-11
1.0510253906e+02 3.6306259173e-11 1.1666717321e-11 2.4639541852e-11
1.0516357422e+02 3.5876294125e-11 1.1534521162e-11 2.4341772963e-11
1.0522460938e+02 3.5448707598e-11 1.1403037903e-11 2.4045669695e-11
1.0528564453e+02 3.5023266889e-11 1.1272196902e-11 2.3751069987e-11
1.0534667969e+02 3.4599709457e-11 1.1141910574e-11 2.3457798884e-11
1.0540771484e+02 3.4177773282e-11 1.1012086761e-11 2.3165686521e-11
1.0546875000e+02 3.3757200758e-11 1.0882632128e-11 2.2874568630e-11
1.0552978516e+02 3.3337762828e-11 1.0753453380e-11 2.2584309447e-11
1.0559082031e+02 3.2919280769e-11 1.0624469380e-11 2.2294811389e-11
1.0565185547e+02 3.2501641059e-11 1.0495611960e-11 2.2006029099e-11
1.0571289062e+02 3.2084785434e-11 1.0366824233e-11 2.1717961201e-11
1.0577392578e+02 3.1668705299e-11 1.0238060279e-11 2.1430645020e-11
1.0583496094e+02 3.1253445870e-11 1.0109289238e-11 2.1144156632e-11
1.0589599609e+02 3.0839085192e-11 9.9804887379e-12 2.0858596454e-11
1.0595703125e+02 3.0425706093e-11 9.8516414104e-12 2.0574064682e-11
1.0601806641e+02 3.0013402542e-11 9.7227383997e-12 2.0290664142e-11
1.0607910156e+02 2.9602268823e-11 9.5937764311e-12 2.0008492392e-11
1.0614013672e+02 2.9192404374e-11 9.4647660278e-12 1.9727638346e-11
1.0620117188e+02 2.8783922296e-11 9.3357303329e-12 1.9448191963e-11
1.0626220703e+02 2.8376956313e-11 9.2067073651e-12 1.9170248948e-11
1.0632324219e+02 2.7971658503e-11 9.0777511224e-12 1.8893907381e-11
1.0638427734e+02 2.7568218155e-11 8.9489360081e-12 1.8619282147e-11
1.0644531250e+02 2.7166870839e-11 8.8203600044e-12 1.8346510834e-11
1.0650634766e+02 2.6767882377e-11 8.6921389608e-12 1.8075743416e-11
1.0656738281e+02 2.6371579865e-11 8.5644128902e-12 1.7807166975e-11
1.0662841797e+02 2.5978296951e-11 8.4373294731e-12 1.7540967478e-11
1.0668945312e+02 2.5588385696e-11 8.3110449304e-12 1.7277340765e-11
1.0675048828e+02 2.5202207913e-11 8.1857164548e-12 1.7016491458e-11
1.0681152344e+02 2.4820101564e-11 8.0614916524e-12 1.6758609912e-11
1.0687255859e+02 2.4442383357e-11 7.9385077903e-12 1.6503875567e-11
1.0693359375e+02 2.4069307676e-11 7.8168773477e-12 1.6252430328e-11
1.0699462891e+02 2.3701068976e-11 7.6966875723e-12 1.6004381404e-11
1.0705566406e+02 2.3337784871e-11 7.5779945660e-12 1.5759790305e-11
1.0711669922e+02 2.2979492111e-11 7.4608283565e-12 1.5518663754e-11
1.0717773438e+02 2.2626152852e-11 7.3451929108e-12 1.5280959941e-11
1.0723876953e+02 2.2277680019e-11 7.2310775921e-12 1.5046602427e-11
1.0729980469e+02 2.1933933609e-11 7.1184569808e-12 1.4815476628e-11
1.0736083984e+02 2.1594744223e-11 7.0072991074e-12 1.4587445116e-11
1.0742187500e+02 2.1259940495e-11 6.8975738834e-12 1.4362366612e-11
1.0748291016e+02 2.0929354918e-11 6.7892556364e-12 1.4140099282e-11
1.0754394531e+02 2.0602835924e-11 6.6823255777e-12 1.3920510346e-11
1.0760498047e+02 2.0280265713e-11 6.5767760471e-12 1.3703489666e-11
1.0766601562e+02 1.9961555171e-11 6.4726082214e-12 1.3488946949e-11
1.0772705078e+02 1.9646649216e-11 6.3698318997e-12 1.3276817316e-11
1.0778808594e+02 1.9335523818e-11 6.2684635381e-12 1.3067060280e-11
1.0784912109e+02 1.9028179231e-11 6.1685237704e-12 1.2859655460e-11
1.0791015625e+02 1.8724641381e-11 6.0700356839e-12 1.2654605697e-11
1.0797119141e+02 1.8424961609e-11 5.9730243409e-12 1.2451937268e-11
1.0803222656e+02 1.8129206133e-11 5.8775120028e-12 1.2251694130e-11
1.0809326172e+02 1.7837460116e-11 5.7835182664e-12 1.2053941850e-11
1.0815429688e+02 1.7549818897e-11 5.6910578467e-12 1.1858761050e-11
1.0821533203e+02 1.7266381803e-11 5.6001406812e-12 1.1666241121e-11
1.0827636719e+02 1.6987257633e-11 5.5107726207e-12 1.1476485012e-11
1.0833740234e+02 1.6712549633e-11 5.4229536579e-12 1.1289595975e-11
1.0839843750e+02 1.6442361850e-11 5.3366814481e-12 1.1105680402e-11
1.0845947266e+02 1.6176789442e-11 5.2519513823e-12 1.0924838059e-11
1.0852050781e+02 1.5915926523e-11 5.1687598653e-12 1.0747166658e-11
1.0858154297e+02 1.5659870124e-11 5.0871054957e-12 1.0572764629e-11
1.0864257812e+02 1.5408711568e-11 5.0069906881e-12 1.0401720880e-11
1.0870361328e+02 1.5162540095e-11 4.9284207949e-12 1.0234119300e-11
1.0876464844e+02 1.4921441538e-11 4.8514022944e-12 1.0070039243e-11
1.0882568359e+02 1.4685486190e-11 4.7759414629e-12 9.9095447267e-12
1.0888671875e+02 1.4454726137e-11 4.7020426151e-12 9.7526835222e-12
1.0894775391e+02 1.4229187412e-11 4.6297058989e-12 9.5994815129e-12
1.0900878906e+02 1.4008856437e-11 4.5589237647e-12 9.4499326721e-12
1.0906982422e+02 1.3793674543e-11 4.4896800389e-12 9.3039945038e-12
1.0913085938e+02 1.3583537050e-11 4.4219487720e-12 9.1615882784e-12
1.0919189453e+02 1.3378296739e-11 4.3556953595e-12 9.0226013799e-12
1.0925292969e+02 1.3177768115e-11 4.2908758654e-12 8.8868922500e-12
1.0931396484e+02 1.2981740203e-11 4.2274396908e-12 8.7543005121e-12
1.0937500000e+02 1.2789980505e-11 4.1653300809e-12 8.6246504237e-12
1.0943603516e+02 1.2602259143e-11 4.1044872958e-12 8.4977718473e-12
1.0949707031e+02 1.2418355127e-11 4.0448500285e-12 8.3735050986e-12
1.0955810547e+02 1.2238069151e-11 3.9863596127e-12 8.2517095386e-12
1.0961914062e+02 1.2061234251e-11 3.9289616458e-12 8.1322726049e-12
1.0968017578e+02 1.1887709712e-11 3.8726063570e-12 8.0151033549e-12
1.0974121094e+02 1.1717396442e-11 3.8172544774e-12 7.9001419646e-12
1.0980224609e+02 1.1550228551e-11 3.7628768611e-12 7.7873516896e-12
1.0986328125e+02 1.1386171663e-11 3.7094557695e-12 7.6767158931e-12
1.0992431641e+02 1.1225225495e-11 3.6569869167e-12 7.5682385778e-12
1.0998535156e+02 1.1067418424e-11 3.6054793376e-12 7.4619390863e-12
1.1004638672e+02 1.0912806892e-11 3.5549545404e-12 7.3578523516e-12
1.1010742188e+02 1.0761475027e-11 3.5054452641e-12 7.2560297632e-12
1.1016845703e+02 1.0613528267e-11 3.4569929094e-12 7.1565353577e-12
1.1022949219e+02 1.0469085232e-11 3.4096433211e-12 7.0594419104e-12
1.1029052734e+02 1.0328280575e-11 3.3634444646e-12 6.9648361107e-12
1.1035156250e+02 1.0191245667e-11 3.3184401556e-12 6.8728055115e-12
1.1041259766e+02 1.0058108511e-11 3.2746681308e-12 6.7834403799e-12
1.1047363281e+02 9.9289792492e-12 3.2321570401e-12 6.6968222091e-12
1.1053466797e+02 9.8039445018e-12 3.1909232057e-12 6.6130212961e-12
1.1059570312e+02 9.6830631762e-12 3.1509715709e-12 6.5320916053e-12
1.1065673828e+02 9.5663585104e-12 3.1122944750e-12 6.4540640354e-12
1.1071777344e+02 9.4538225053e-12 3.0748746861e-12 6.3789478192e-12
1.1077880859e+02 9.3454244095e-12 3.0386901841e-12 6.3067342254e-12
1.1083984375e+02 9.2411111992e-12 3.0037158567e-12 6.2373953425e-12
1.1090087891e+02 9.1408188969e-12 2.9699287787e-12 6.1708901181e-12
1.1096191406e+02 9.0444779849e-12 2.9373091171e-12 6.1071688678e-12
1.1102294922e+02 8.9520217004e-12 2.9058442944e-12 6.0461774059e-12
1.1108398438e+02 8.8633835795e-12 2.8755276640e-12 5.9878559155e-12
1.1114501953e+02 8.7785023102e-12 2.8463586489e-12 5.9321436614e-12
1.1120605469e+02 8.6973215850e-12 2.8183424429e-12 5.8789791421e-12
1.1126708984e+02 8.6197800318e-12 2.7914845109e-12 5.8282955210e-12
1.1132812500e+02 8.5458098285e-12 2.7657890928e-12 5.7800207357e-12
1.1138916016e+02 8.4753333787e-12 2.7412569910e-12 5.7340763878e-12
1.1145019531e+02 8.4082645804e-12 2.7178833717e-12 5.6903812087e-12
1.1151123047e+02 8.3445014445e-12 2.6956547023e-12 5.6488467423e-12
1.1157226562e+02 8.2839377207e-12 2.6745516399e-12 5.6093860808e-12
1.1163330078e+02 8.2264556595e-12 2.6545454543e-12 5.5719102052e-12
1.1169433594e+02 8.1719304911e-12 2.6355995106e-12 5.5363309805e-12
1.1175537109e+02 8.1202401673e-12 2.6176719059e-12 5.5025682614e-12
1.1181640625e+02 8.0712590363e-12 2.6007148816e-12 5.4705441547e-12
1.1187744141e+02 8.0248596218e-12 2.5846761845e-12 5.4401834373e-12
1.1193847656e+02 7.9809145592e-12 2.5695005176e-12 5.4114140416e-12
1.1199951172e+02 7.9392939202e-12 2.5551294037e-12 5.3841645164e-12
1.1206054688e+02 7.8998718548e-12 2.5415047927e-12 5.3583670621e-12
1.1212158203e+02 7.8625195510e-12 2.5285675735e-12 5.3339519775e-12
1.1218261719e+02 7.8271104281e-12 2.5162593277e-12 5.3108511004e-12
1.1224365234e+02 7.7935216034e-12 2.5045228568e-12 5.2889987467e-12
1.1230468750e+02 7.7616412627e-12 2.4933048819e-12 5.2683363808e-12
1.1236572266e+02 7.7313733646e-12 2.4825570370e-12 5.2488163276e-12
1.1242675781e+02 7.7026366996e-12 2.4722352969e-12 5.2304014027e-12
1.1248779297e+02 7.6753680096e-12 2.4623017092e-12 5.2130663004e-12
1.1254882812e+02 7.6495194556e-12 2.4527246007e-12 5.1967948549e-12
1.1260986328e+02 7.6250511943e-12 2.4434762397e-12 5.1815749546e-12
1.1267089844e+02 7.6019248230e-12 2.4345324737e-12 5.1673923493e-12
1.1273193359e+02 7.5800955719e-12 2.4258721191e-12 5.1542234528e-12
1.1279296875e+02 7.5595053457e-12 2.4174765320e-12 5.1420288136e-12
1.1285400391e+02 7.5400706615e-12 2.4093256951e-12 5.1307449664e-12
1.1291503906e+02 7.5216787973e-12 2.4013978904e-12 5.1202809069e-12
1.1297607422e+02 7.5041888578e-12 2.3936708946e-12 5.1105179632e-12
1.1303710938e+02 7.4874279245e-12 2.3861196615e-12 5.1013082630e-12
1.1309814453e+02 7.4712026051e-12 2.3787176143e-12 5.0924849908e-12
1.1315917969e+02 7.4553052438e-12 2.3714371757e-12 5.0838680681e-12
1.1322021484e+02 7.4395236305e-12 2.3642512587e-12 5.0752723718e-12
1.1328125000e+02 7.4236572288e-12 2.3571341373e-12 5.0665230914e-12
1.1334228516e+02 7.4075239006e-12 2.3500611685e-12 5.0574627321e-12
1.1340332031e+02 7.3909716008e-12 2.3430112290e-12 5.0479603718e-12
1.1346435547e+02 7.3738848525e-12 2.3359651172e-12 5.0379197353e-12
1.1352539062e+02 7.3561893371e-12 2.3289068531e-12 5.0272824840e-12
1.1358642578e+02 7.3378535725e-12 2.3218235373e-12 5.0160300352e-12
1.1364746094e+02 7.3188830526e-12 2.3147042427e-12 5.0041788099e-12
1.1370849609e+02 7.2993144973e-12 2.3075386971e-12 4.9917758002e-12
1.1376953125e+02 7.2792083684e-12 2.3003183621e-12 4.9788900063e-12
1.1383056641e+02 7.2586371816e-12 2.2930346203e-12 4.9656025613e-12
1.1389160156e+02 7.2376766957e-12 2.2856795317e-12 4.9519971640e-12
1.1395263672e+02 7.2163921399e-12 2.2782446014e-12 4.9381475386e-12
1.1401367188e+02 7.1948295343e-12 2.2707206729e-12 4.9241088614e-12
1.1407470703e+02 7.1730101952e-12 2.2630989489e-12 4.9099112463e-12
1.1413574219e+02 7.1509229930e-12 2.2553697049e-12 4.8955532881e-12
1.1419677734e+02 7.1285303625e-12 2.2475238354e-12 4.8810065270e-12
1.1425781250e+02 7.1057673193e-12 2.2395520004e-12 4.8662153189e-12
1.1431884766e+02 7.0825449575e-12 2.2314439350e-12 4.8511010225e-12
1.1437988281e+02 7.0587657525e-12 2.2231908296e-12 4.8355749228e-12
1.1444091797e+02 7.0343279272e-12 2.2147831337e-12 4.8195447935e-12
1.1450195312e+02 7.0091343087e-12 2.2062105629e-12 4.8029237458e-12
1.1456298828e+02 6.9831013527e-12 2.1974626452e-12 4.7856387075e-12
1.1462402344e+02 6.9561663093e-12 2.1885293116e-12 4.7676369977e-12
1.1468505859e+02 6.9282865802e-12 2.1793994224e-12 4.7488871578e-12
1.1474609375e+02 6.8994465687e-12 2.1700639451e-12 4.7293826236e-12
1.1480712891e+02 6.8696511613e-12 2.1605151439e-12 4.7091360174e-12
1.1486816406e+02 6.8389231323e-12 2.1507473142e-12 4.6881758182e-12
1.1492919922e+02 6.8072985806e-12 2.1407573005e-12 4.6665412801e-12
1.1499023438e+02 6.7748246113e-12 2.1305460793e-12 4.6442785321e-12
