# freq_THz  G_total_s  G_Al_s  G_N_s
# Smoothed MD-derived velocity power spectrum. Common normalization: integral(G_total_s) = 3*primitive_atoms.
# Gaussian_sigma_THz=0.38; mass_weighted=True; primitive_atoms=2; total_equals_sum_of_species=True
2.0385742188e+01 1.5146963819e-01 1.4993794454e-02 1.3647584374e-01
2.0446777344e+01 1.5615572627e-01 1.5804675952e-02 1.4035105032e-01
2.0507812500e+01 1.6066250286e-01 1.6646265013e-02 1.4401623784e-01
2.0568847656e+01 1.6508317641e-01 1.7525899331e-02 1.4755727708e-01
2.0629882812e+01 1.6950030833e-01 1.8450308897e-02 1.5104999944e-01
2.0690917969e+01 1.7397966582e-01 1.9425006438e-02 1.5455465938e-01
2.0751953125e+01 1.7856548819e-01 2.0453768935e-02 1.5811171925e-01
2.0812988281e+01 1.8327885484e-01 2.1538357794e-02 1.6174049704e-01
2.0874023438e+01 1.8811826650e-01 2.2678322267e-02 1.6543994423e-01
2.0935058594e+01 1.9306541882e-01 2.3871988512e-02 1.6919343031e-01
2.0996093750e+01 1.9808871988e-01 2.5116596568e-02 1.7297212331e-01
2.1057128906e+01 2.0314958807e-01 2.6408970842e-02 1.7674061723e-01
2.1118164062e+01 2.0820805598e-01 2.7746116350e-02 1.8046193963e-01
2.1179199219e+01 2.1322418767e-01 2.9124984616e-02 1.8409920306e-01
2.1240234375e+01 2.1815756944e-01 3.0541941684e-02 1.8761562775e-01
2.1301269531e+01 2.2297088862e-01 3.1993277767e-02 1.9097761085e-01
2.1362304688e+01 2.2762744667e-01 3.3474422032e-02 1.9415302464e-01
2.1423339844e+01 2.3208888124e-01 3.4979576731e-02 1.9710930450e-01
2.1484375000e+01 2.3631684416e-01 3.6501858346e-02 1.9981498582e-01
2.1545410156e+01 2.4027415541e-01 3.8033595780e-02 2.0224055963e-01
2.1606445312e+01 2.4392682955e-01 3.9566709525e-02 2.0436012002e-01
2.1667480469e+01 2.4724973591e-01 4.1093847486e-02 2.0615588843e-01
2.1728515625e+01 2.5023058580e-01 4.2609334573e-02 2.0762125123e-01
2.1789550781e+01 2.5287693853e-01 4.4110730766e-02 2.0876620776e-01
2.1850585938e+01 2.5521539664e-01 4.5598723001e-02 2.0961667363e-01
2.1911621094e+01 2.5729497569e-01 4.7078201712e-02 2.1021677398e-01
2.1972656250e+01 2.5918177254e-01 4.8557160307e-02 2.1062461223e-01
2.2033691406e+01 2.6095510853e-01 5.0046231086e-02 2.1090887745e-01
2.2094726562e+01 2.6269928321e-01 5.1557188587e-02 2.1114209462e-01
2.2155761719e+01 2.6449271695e-01 5.3100462191e-02 2.1139225476e-01
2.2216796875e+01 2.6639962509e-01 5.4683543204e-02 2.1171608189e-01
2.2277832031e+01 2.6846421778e-01 5.6309729385e-02 2.1215448840e-01
2.2338867188e+01 2.7070986567e-01 5.7977631756e-02 2.1273223391e-01
2.2399902344e+01 2.7313900389e-01 5.9680983394e-02 2.1345802049e-01
2.2460937500e+01 2.7573776910e-01 6.1409665536e-02 2.1432810356e-01
2.2521972656e+01 2.7848914389e-01 6.3152526423e-02 2.1533661747e-01
2.2583007812e+01 2.8138568940e-01 6.4900290611e-02 2.1648539878e-01
2.2644042969e+01 2.8443629116e-01 6.6647641513e-02 2.1778864965e-01
2.2705078125e+01 2.8767568453e-01 6.8395648618e-02 2.1928003591e-01
2.2766113281e+01 2.9117069975e-01 7.0153810044e-02 2.2101688970e-01
2.2827148438e+01 2.9501821632e-01 7.1940294392e-02 2.2307792193e-01
2.2888183594e+01 2.9933577315e-01 7.3780378255e-02 2.2555539489e-01
2.2949218750e+01 3.0425518481e-01 7.5705396491e-02 2.2854978832e-01
2.3010253906e+01 3.0990539795e-01 7.7748812581e-02 2.3215658537e-01
2.3071289062e+01 3.1639771920e-01 7.9942882073e-02 2.3645483713e-01
2.3132324219e+01 3.2381095700e-01 8.2314744133e-02 2.4149621286e-01
2.3193359375e+01 3.3217859493e-01 8.4882797478e-02 2.4729579746e-01
2.3254394531e+01 3.4148304289e-01 8.7654549916e-02 2.5382849297e-01
2.3315429688e+01 3.5164968255e-01 9.0624214452e-02 2.6102546810e-01
2.3376464844e+01 3.6255083288e-01 9.3772745959e-02 2.6877808692e-01
2.3437500000e+01 3.7401041674e-01 9.7068215565e-02 2.7694220118e-01
2.3498535156e+01 3.8581129014e-01 1.0046673819e-01 2.8534455195e-01
2.3559570312e+01 3.9770932946e-01 1.0391548753e-01 2.9379384193e-01
2.3620605469e+01 4.0944290442e-01 1.0735480243e-01 3.0208810199e-01
2.3681640625e+01 4.2074734186e-01 1.1072165413e-01 3.1002568772e-01
2.3742675781e+01 4.3136719848e-01 1.1395264757e-01 3.1741455091e-01
2.3803710938e+01 4.4106490193e-01 1.1698650491e-01 3.2407839702e-01
2.3864746094e+01 4.4963293119e-01 1.1976761628e-01 3.2986531491e-01
2.3925781250e+01 4.5689942051e-01 1.2224771949e-01 3.3465170102e-01
2.3986816406e+01 4.6273181110e-01 1.2438710288e-01 3.3834470822e-01
2.4047851562e+01 4.6703805406e-01 1.2615521201e-01 3.4088284205e-01
2.4108886719e+01 4.6976907827e-01 1.2753160828e-01 3.4223747000e-01
2.4169921875e+01 4.7091287157e-01 1.2850472357e-01 3.4240814800e-01
2.4230957031e+01 4.7049197722e-01 1.2907150900e-01 3.4142046821e-01
2.4291992188e+01 4.6855872334e-01 1.2923630112e-01 3.3932242222e-01
2.4353027344e+01 4.6518856544e-01 1.2900929043e-01 3.3617927501e-01
2.4414062500e+01 4.6047290240e-01 1.2840509771e-01 3.3206780468e-01
2.4475097656e+01 4.5451575629e-01 1.2744208507e-01 3.2707367123e-01
2.4536132812e+01 4.4742775556e-01 1.2614096944e-01 3.2128678613e-01
2.4597167969e+01 4.3931953323e-01 1.2452331081e-01 3.1479622242e-01
2.4658203125e+01 4.3029994048e-01 1.2261124101e-01 3.0768869947e-01
2.4719238281e+01 4.2047254470e-01 1.2042654575e-01 3.0004599894e-01
2.4780273438e+01 4.0993002011e-01 1.1798917823e-01 2.9194084188e-01
2.4841308594e+01 3.9875138395e-01 1.1531655558e-01 2.8343482837e-01
2.4902343750e+01 3.8700010187e-01 1.1242304508e-01 2.7457705679e-01
2.4963378906e+01 3.7472477016e-01 1.0932011027e-01 2.6540465990e-01
2.5024414062e+01 3.6195815688e-01 1.0601613984e-01 2.5594201704e-01
2.5085449219e+01 3.4872291816e-01 1.0251814218e-01 2.4620477598e-01
2.5146484375e+01 3.3503467667e-01 9.8832693798e-02 2.3620198287e-01
2.5207519531e+01 3.2091069645e-01 9.4968375326e-02 2.2594232112e-01
2.5268554688e+01 3.0638020448e-01 9.0938601453e-02 2.1544160302e-01
2.5329589844e+01 2.9148990043e-01 8.6762977887e-02 2.0472692255e-01
2.5390625000e+01 2.7630880507e-01 8.2468402463e-02 1.9384040261e-01
2.5451660156e+01 2.6093074492e-01 7.8089315213e-02 1.8284142970e-01
2.5512695312e+01 2.4547363077e-01 7.3666833795e-02 1.7180679698e-01
2.5573730469e+01 2.3007234783e-01 6.9246140078e-02 1.6082620775e-01
2.5634765625e+01 2.1486743310e-01 6.4872788326e-02 1.4999464478e-01
2.5695800781e+01 1.9999466443e-01 6.0589242265e-02 1.3940542217e-01
2.5756835938e+01 1.8557518646e-01 5.6431762285e-02 1.2914342418e-01
2.5817871094e+01 1.7170557685e-01 5.2427606007e-02 1.1927797085e-01
2.5878906250e+01 1.5845076362e-01 4.8593166551e-02 1.0985759707e-01
2.5939941406e+01 1.4584332447e-01 4.4934191322e-02 1.0090913315e-01
2.6000976562e+01 1.3388788457e-01 4.1447659998e-02 9.2440224568e-02
2.6062011719e+01 1.2256500960e-01 3.8123608751e-02 8.4441400844e-02
2.6123046875e+01 1.1184406412e-01 3.4949419633e-02 7.6894644486e-02
2.6184082031e+01 1.0169130394e-01 3.1912795477e-02 6.9778508461e-02
2.6245117188e+01 9.2080282244e-02 2.9005196862e-02 6.3075085382e-02
2.6306152344e+01 8.2998413634e-02 2.6224005284e-02 5.6774408350e-02
2.6367187500e+01 7.4449172320e-02 2.3573224360e-02 5.0875947959e-02
2.6428222656e+01 6.6453645219e-02 2.1063773958e-02 4.5389871260e-02
2.6489257812e+01 5.9044845003e-02 1.8711494121e-02 4.0333350882e-02
2.6550292969e+01 5.2261787968e-02 1.6535008972e-02 3.5726778995e-02
2.6611328125e+01 4.6144134416e-02 1.4553639750e-02 3.1590494666e-02
2.6672363281e+01 4.0722443074e-02 1.2784029551e-02 2.7938413524e-02
2.6733398438e+01 3.6014700645e-02 1.1238677103e-02 2.4776023542e-02
2.6794433594e+01 3.2021644351e-02 9.9241243327e-03 2.2097520018e-02
2.6855468750e+01 2.8726309165e-02 8.8404830446e-03 1.9885826121e-02
2.6916503906e+01 2.6095135974e-02 7.9815398873e-03 1.8113596087e-02
2.6977539062e+01 2.4078234322e-02 7.3346181759e-03 1.6743616146e-02
2.7038574219e+01 2.2614987253e-02 6.8822155621e-03 1.5732771691e-02
2.7099609375e+01 2.1638169079e-02 6.6032132091e-03 1.5034955869e-02
2.7160644531e+01 2.1075976253e-02 6.4735632690e-03 1.4602412984e-02
2.7221679688e+01 2.0852474149e-02 6.4666280004e-03 1.4385846149e-02
2.7282714844e+01 2.0891481263e-02 6.5545911836e-03 1.4336890079e-02
2.7343750000e+01 2.1116619155e-02 6.7088495764e-03 1.4407769578e-02
2.7404785156e+01 2.1454687887e-02 6.9014548116e-03 1.4553233075e-02
2.7465820312e+01 2.1837880470e-02 7.1062320163e-03 1.4731648454e-02
2.7526855469e+01 2.2204598749e-02 7.2994335758e-03 1.4905165174e-02
2.7587890625e+01 2.2503829879e-02 7.4614420386e-03 1.5042387840e-02
2.7648925781e+01 2.2698630953e-02 7.5781182978e-03 1.5120512655e-02
2.7709960938e+01 2.2768240002e-02 7.6415783792e-03 1.5126661623e-02
2.7770996094e+01 2.2706952818e-02 7.6498182070e-03 1.5057134611e-02
2.7832031250e+01 2.2524087714e-02 7.6065804749e-03 1.4917507239e-02
2.7893066406e+01 2.2241420570e-02 7.5203069215e-03 1.4721113648e-02
2.7954101562e+01 2.1888026086e-02 7.4022117236e-03 1.4485814362e-02
2.8015136719e+01 2.1494646273e-02 7.2642108814e-03 1.4230435392e-02
2.8076171875e+01 2.1089572525e-02 7.1173779258e-03 1.3972194599e-02
2.8137207031e+01 2.0693619489e-02 6.9701499904e-03 1.3723469499e-02
2.8198242188e+01 2.0317981955e-02 6.8275348360e-03 1.3490447119e-02
2.8259277344e+01 1.9963734861e-02 6.6909233079e-03 1.3272811553e-02
2.8320312500e+01 1.9622908281e-02 6.5584688109e-03 1.3064439470e-02
2.8381347656e+01 1.9281198423e-02 6.4260363040e-03 1.2855162119e-02
2.8442382812e+01 1.8921577541e-02 6.2884559450e-03 1.2633121596e-02
2.8503417969e+01 1.8527969876e-02 6.1407951797e-03 1.2387174696e-02
2.8564453125e+01 1.8088458122e-02 5.9794540960e-03 1.2109004026e-02
2.8625488281e+01 1.7597630512e-02 5.8029390708e-03 1.1794691441e-02
2.8686523438e+01 1.7057278263e-02 5.6120971317e-03 1.1445181131e-02
2.8747558594e+01 1.6475631720e-02 5.4098626738e-03 1.1065769047e-02
2.8808593750e+01 1.5865837982e-02 5.2007067764e-03 1.0665131206e-02
2.8869628906e+01 1.5243528074e-02 4.9897987796e-03 1.0253729294e-02
2.8930664062e+01 1.4623818857e-02 4.7820122703e-03 9.8418065871e-03
2.8991699219e+01 1.4018645311e-02 4.5810442888e-03 9.4376010219e-03
2.9052734375e+01 1.3434772731e-02 4.3887749730e-03 9.0459977583e-03
2.9113769531e+01 1.2872758591e-02 4.2049570255e-03 8.6678015660e-03
2.9174804688e+01 1.2327235726e-02 4.0273504621e-03 8.2998852639e-03
2.9235839844e+01 1.1788208939e-02 3.8521944602e-03 7.9360144792e-03
2.9296875000e+01 1.1243039575e-02 3.6748992949e-03 7.5681402798e-03
2.9357910156e+01 1.0679169806e-02 3.4909735307e-03 7.1881962749e-03
2.9418945312e+01 1.0086713723e-02 3.2969095030e-03 6.7898042200e-03
2.9479980469e+01 9.4600593825e-03 3.0907160319e-03 6.3693433506e-03
2.9541015625e+01 8.7993801087e-03 2.8724162462e-03 5.9269638625e-03
2.9602050781e+01 8.1109242974e-03 2.6441307945e-03 5.4667935029e-03
2.9663085938e+01 7.4061524951e-03 2.4097707672e-03 4.9963817278e-03
2.9724121094e+01 6.7001414794e-03 2.1744846851e-03 4.5256567942e-03
2.9785156250e+01 6.0096317177e-03 1.9439891416e-03 4.0656425762e-03
2.9846191406e+01 5.3509734295e-03 1.7238681394e-03 3.6271052900e-03
2.9907226562e+01 4.7383881143e-03 1.5189817820e-03 3.2194063323e-03
2.9968261719e+01 4.1830252628e-03 1.3331477214e-03 2.8498775415e-03
3.0029296875e+01 3.6917566798e-03 1.1687311882e-03 2.5230254917e-03
3.0090332031e+01 3.2670367528e-03 1.0265984919e-03 2.2404382609e-03
3.0151367188e+01 2.9076515130e-03 9.0637236734e-04 2.0012791456e-03
3.0212402344e+01 2.6094890045e-03 8.0669359580e-04 1.8027954087e-03
3.0273437500e+01 2.3663929468e-03 7.2550906482e-04 1.6408838819e-03
3.0334472656e+01 2.1712318800e-03 6.6043053532e-04 1.5108013447e-03
3.0395507812e+01 2.0164513866e-03 6.0892474397e-04 1.4075266427e-03
3.0456542969e+01 1.8945722065e-03 5.6848346102e-04 1.3260887455e-03
3.0517578125e+01 1.7987955374e-03 5.3682529057e-04 1.2619702468e-03
3.0578613281e+01 1.7233424044e-03 5.1200929909e-04 1.2113331053e-03
3.0639648438e+01 1.6634759744e-03 4.9244342103e-04 1.1710325534e-03
3.0700683594e+01 1.6154149260e-03 4.7685577965e-04 1.1385591464e-03
3.0761718750e+01 1.5762250494e-03 4.6425888758e-04 1.1119661618e-03
3.0822753906e+01 1.5436990304e-03 4.5390904192e-04 1.0897899885e-03
3.0883789062e+01 1.5161880574e-03 4.4524988200e-04 1.0709381754e-03
3.0944824219e+01 1.4925216563e-03 4.3788562068e-04 1.0546360356e-03
3.1005859375e+01 1.4718631514e-03 4.3153268609e-04 1.0403304653e-03
3.1066894531e+01 1.4536699622e-03 4.2600615908e-04 1.0276638031e-03
3.1127929688e+01 1.4373869174e-03 4.2111637564e-04 1.0162705417e-03
3.1188964844e+01 1.4225818631e-03 4.1671487152e-04 1.0058669916e-03
3.1250000000e+01 1.4089889884e-03 4.1270906803e-04 9.9627992039e-04
3.1311035156e+01 1.3964083726e-03 4.0902861635e-04 9.8737975629e-04
3.1372070312e+01 1.3846733705e-03 4.0561452598e-04 9.7905884452e-04
3.1433105469e+01 1.3736612344e-03 4.0242300009e-04 9.7123823432e-04
3.1494140625e+01 1.3632615341e-03 3.9941503912e-04 9.6384649495e-04
3.1555175781e+01 1.3533821837e-03 3.9655867692e-04 9.5682350675e-04
3.1616210938e+01 1.3439497321e-03 3.9382918196e-04 9.5012055016e-04
3.1677246094e+01 1.3349035897e-03 3.9120715920e-04 9.4369643051e-04
3.1738281250e+01 1.3261962681e-03 3.8867851843e-04 9.3751774965e-04
3.1799316406e+01 1.3177948655e-03 3.8623475803e-04 9.3156010745e-04
3.1860351562e+01 1.3096817055e-03 3.8387279354e-04 9.2580891192e-04
3.1921386719e+01 1.3018486403e-03 3.8159278203e-04 9.2025585822e-04
3.1982421875e+01 1.2943005662e-03 3.7939891112e-04 9.1490165510e-04
3.2043457031e+01 1.2870534417e-03 3.7729841245e-04 9.0975502926e-04
3.2104492188e+01 1.2801292492e-03 3.7529961844e-04 9.0482963075e-04
3.2165527344e+01 1.2735527016e-03 3.7341074481e-04 9.0014195681e-04
3.2226562500e+01 1.2673483854e-03 3.7163892072e-04 8.9570946465e-04
3.2287597656e+01 1.2615369569e-03 3.6998888131e-04 8.9154807556e-04
3.2348632812e+01 1.2561309927e-03 3.6846184119e-04 8.8766915153e-04
3.2409667969e+01 1.2511322001e-03 3.6705472842e-04 8.8407747165e-04
3.2470703125e+01 1.2465325554e-03 3.6576070940e-04 8.8077184596e-04
3.2531738281e+01 1.2423130565e-03 3.6456913015e-04 8.7774392637e-04
3.2592773438e+01 1.2384447324e-03 3.6346611416e-04 8.7497861820e-04
3.2653808594e+01 1.2348927039e-03 3.6243620179e-04 8.7245650212e-04
3.2714843750e+01 1.2316191031e-03 3.6146345413e-04 8.7015564895e-04
3.2775878906e+01 1.2285868348e-03 3.6053290823e-04 8.6805392656e-04
3.2836914062e+01 1.2257630508e-03 3.5963186428e-04 8.6613118656e-04
3.2897949219e+01 1.2231232647e-03 3.5875124236e-04 8.6437202235e-04
3.2958984375e+01 1.2206511639e-03 3.5788553949e-04 8.6276562442e-04
3.3020019531e+01 1.2183411196e-03 3.5703352945e-04 8.6130759014e-04
3.3081054688e+01 1.2161956249e-03 3.5619733965e-04 8.5999828528e-04
3.3142089844e+01 1.2142231418e-03 3.5538160631e-04 8.5884153548e-04
3.3203125000e+01 1.2124342090e-03 3.5459212021e-04 8.5784208881e-04
3.3264160156e+01 1.2108366663e-03 3.5383421286e-04 8.5700245344e-04
3.3325195312e+01 1.2094310581e-03 3.5311118907e-04 8.5631986900e-04
3.3386230469e+01 1.2082064428e-03 3.5242292186e-04 8.5578352097e-04
3.3447265625e+01 1.2071372132e-03 3.5176483637e-04 8.5537237682e-04
3.3508300781e+01 1.2061820505e-03 3.5112754157e-04 8.5505450891e-04
3.3569335938e+01 1.2052852618e-03 3.5049715826e-04 8.5478810349e-04
3.3630371094e+01 1.2043785610e-03 3.4985582432e-04 8.5452273672e-04
3.3691406250e+01 1.2033862499e-03 3.4918326374e-04 8.5420298613e-04
3.3752441406e+01 1.2022304452e-03 3.4845825258e-04 8.5377219259e-04
3.3813476562e+01 1.2008371428e-03 3.4766036815e-04 8.5317677468e-04
3.3874511719e+01 1.1991424939e-03 3.4677186118e-04 8.5237063271e-04
3.3935546875e+01 1.1970973383e-03 3.4577905617e-04 8.5131828209e-04
3.3996582031e+01 1.1946693702e-03 3.4467307555e-04 8.4999629470e-04
3.4057617188e+01 1.1918454287e-03 3.4345055260e-04 8.4839487610e-04
3.4118652344e+01 1.1886298611e-03 3.4211328504e-04 8.4651657605e-04
3.4179687500e+01 1.1850419959e-03 3.4066766944e-04 8.4437432648e-04
3.4240722656e+01 1.1811122047e-03 3.3912346072e-04 8.4198874403e-04
3.4301757812e+01 1.1768765294e-03 3.3749229826e-04 8.3938423118e-04
3.4362792969e+01 1.1723723628e-03 3.3578631403e-04 8.3658604880e-04
3.4423828125e+01 1.1676338899e-03 3.3401659331e-04 8.3361729661e-04
3.4484863281e+01 1.1626884218e-03 3.3219187716e-04 8.3049654464e-04
3.4545898438e+01 1.1575552991e-03 3.3031802719e-04 8.2723727188e-04
3.4606933594e+01 1.1522448716e-03 3.2839749123e-04 8.2384738033e-04
3.4667968750e+01 1.1467598143e-03 3.2642956918e-04 8.2033024510e-04
3.4729003906e+01 1.1410963741e-03 3.2441078274e-04 8.1668559135e-04
3.4790039062e+01 1.1352475106e-03 3.2233592339e-04 8.1291158719e-04
3.4851074219e+01 1.1292053822e-03 3.2019913380e-04 8.0900624843e-04
3.4912109375e+01 1.1229636520e-03 3.1799497931e-04 8.0496867268e-04
3.4973144531e+01 1.1165187862e-03 3.1571926485e-04 8.0079952138e-04
3.5034179688e+01 1.1098724581e-03 3.1337009410e-04 7.9650236404e-04
3.5095214844e+01 1.1030307743e-03 3.1094801850e-04 7.9208275581e-04
3.5156250000e+01 1.0960037574e-03 3.0845604274e-04 7.8754771463e-04
3.5217285156e+01 1.0888046510e-03 3.0589939177e-04 7.8290525928e-04
3.5278320312e+01 1.0814494505e-03 3.0328518219e-04 7.7816426830e-04
3.5339355469e+01 1.0739557011e-03 3.0062168364e-04 7.7333401742e-04
3.5400390625e+01 1.0663413056e-03 2.9791771196e-04 7.6842359365e-04
3.5461425781e+01 1.0586256226e-03 2.9518246776e-04 7.6344315488e-04
3.5522460938e+01 1.0508284432e-03 2.9242492867e-04 7.5840351457e-04
3.5583496094e+01 1.0429704638e-03 2.8965385709e-04 7.5331660666e-04
3.5644531250e+01 1.0350739667e-03 2.8687782890e-04 7.4819613781e-04
3.5705566406e+01 1.0271620320e-03 2.8410513515e-04 7.4305689683e-04
3.5766601562e+01 1.0192580743e-03 2.8134378064e-04 7.3791429365e-04
3.5827636719e+01 1.0113850747e-03 2.7860147431e-04 7.3278360043e-04
3.5888671875e+01 1.0035637275e-03 2.7588528658e-04 7.2767844095e-04
3.5949707031e+01 9.9581231760e-04 2.7320173339e-04 7.2261058421e-04
3.6010742188e+01 9.8814515978e-04 2.7055643030e-04 7.1758872948e-04
3.6071777344e+01 9.8057225435e-04 2.6795402553e-04 7.1261822883e-04
3.6132812500e+01 9.7309862422e-04 2.6539792840e-04 7.0770069582e-04
3.6193847656e+01 9.6572525584e-04 2.6289044891e-04 7.0283480693e-04
3.6254882812e+01 9.5845012413e-04 2.6043303643e-04 6.9801708770e-04
3.6315917969e+01 9.5126936184e-04 2.5802659466e-04 6.9324276718e-04
3.6376953125e+01 9.4417728240e-04 2.5567142826e-04 6.8850585413e-04
3.6437988281e+01 9.3716779435e-04 2.5336774543e-04 6.8380004892e-04
3.6499023438e+01 9.3023432165e-04 2.5111574086e-04 6.7911858079e-04
3.6560058594e+01 9.2336950544e-04 2.4891558242e-04 6.7445392302e-04
3.6621093750e+01 9.1656403890e-04 2.4676716265e-04 6.6979687625e-04
3.6682128906e+01 9.0980629911e-04 2.4467006394e-04 6.6513623516e-04
3.6743164062e+01 9.0308093933e-04 2.4262300628e-04 6.6045793306e-04
3.6804199219e+01 8.9636836771e-04 2.4062361400e-04 6.5574475371e-04
3.6865234375e+01 8.8964511645e-04 2.3866827895e-04 6.5097683750e-04
3.6926269531e+01 8.8288372574e-04 2.3675179400e-04 6.4613193173e-04
3.6987304688e+01 8.7605322771e-04 2.3486716831e-04 6.4118605941e-04
3.7048339844e+01 8.6912010624e-04 2.3300551020e-04 6.3611459604e-04
3.7109375000e+01 8.6204921491e-04 2.3115603991e-04 6.3089317499e-04
3.7170410156e+01 8.5480412067e-04 2.2930603662e-04 6.2549808405e-04
3.7231445312e+01 8.4734783628e-04 2.2744102627e-04 6.1990681001e-04
3.7292480469e+01 8.3964227159e-04 2.2554466673e-04 6.1409760486e-04
3.7353515625e+01 8.3164818238e-04 2.2359906651e-04 6.0804911587e-04
3.7414550781e+01 8.2332575405e-04 2.2158526809e-04 6.0174048596e-04
3.7475585938e+01 8.1463415306e-04 2.1948355520e-04 5.9515059786e-04
3.7536621094e+01 8.0553313624e-04 2.1727438156e-04 5.8825875468e-04
3.7597656250e+01 7.9598373593e-04 2.1493895144e-04 5.8104478449e-04
3.7658691406e+01 7.8595012501e-04 2.1246000487e-04 5.7349012014e-04
3.7719726562e+01 7.7540177699e-04 2.0982268847e-04 5.6557908852e-04
3.7780761719e+01 7.6431536720e-04 2.0701517044e-04 5.5730019676e-04
3.7841796875e+01 7.5267770148e-04 2.0402948785e-04 5.4864821364e-04
3.7902832031e+01 7.4048677742e-04 2.0086176997e-04 5.3962500745e-04
3.7963867188e+01 7.2775305223e-04 1.9751253948e-04 5.3024051275e-04
3.8024902344e+01 7.1449965239e-04 1.9398674624e-04 5.2051290616e-04
3.8085937500e+01 7.0076336032e-04 1.9029411480e-04 5.1046924552e-04
3.8146972656e+01 6.8659324073e-04 1.8644881145e-04 5.0014442929e-04
3.8208007812e+01 6.7204945125e-04 1.8246919775e-04 4.8958025349e-04
3.8269042969e+01 6.5720129728e-04 1.7837733471e-04 4.7882396257e-04
3.8330078125e+01 6.4212453026e-04 1.7419824784e-04 4.6792628242e-04
3.8391113281e+01 6.2689815485e-04 1.6995890072e-04 4.5693925414e-04
3.8452148438e+01 6.1160111067e-04 1.6568699245e-04 4.4591411822e-04
3.8513183594e+01 5.9630898063e-04 1.6140957563e-04 4.3489940499e-04
3.8574218750e+01 5.8109056782e-04 1.5715170793e-04 4.2393885989e-04
3.8635253906e+01 5.6600614593e-04 1.5293543925e-04 4.1307070668e-04
3.8696289062e+01 5.5110570547e-04 1.4877881963e-04 4.0232688583e-04
3.8757324219e+01 5.3642870764e-04 1.4469560074e-04 3.9173310691e-04
3.8818359375e+01 5.2200538650e-04 1.4069539018e-04 3.8130999632e-04
3.8879394531e+01 5.0785808298e-04 1.3678405336e-04 3.7107402962e-04
3.8940429688e+01 4.9400396827e-04 1.3296470663e-04 3.6103926164e-04
3.9001464844e+01 4.8045819685e-04 1.2923890443e-04 3.5121929242e-04
3.9062500000e+01 4.6723555879e-04 1.2560753732e-04 3.4162802147e-04
3.9123535156e+01 4.5435262463e-04 1.2207184208e-04 3.3228078255e-04
3.9184570312e+01 4.4182991624e-04 1.1863440098e-04 3.2319551526e-04
3.9245605469e+01 4.2969171897e-04 1.1529941485e-04 3.1439230412e-04
3.9306640625e+01 4.1796485636e-04 1.1207259100e-04 3.0589226536e-04
3.9367675781e+01 4.0667742550e-04 1.0896085446e-04 2.9771657104e-04
3.9428710938e+01 3.9585646098e-04 1.0597168322e-04 2.8988477775e-04
3.9489746094e+01 3.8552534061e-04 1.0311238829e-04 2.8241295231e-04
3.9550781250e+01 3.7570004709e-04 1.0038899899e-04 2.7531104810e-04
3.9611816406e+01 3.6638648498e-04 9.7805378128e-05 2.6858110686e-04
3.9672851562e+01 3.5757767409e-04 9.5362437730e-05 2.6221523636e-04
3.9733886719e+01 3.4925154182e-04 9.3057385589e-05 2.5619415623e-04
3.9794921875e+01 3.4137020307e-04 9.0883439076e-05 2.5048676399e-04
3.9855957031e+01 3.3388037389e-04 8.8829912319e-05 2.4505046158e-04
3.9916992188e+01 3.2671493396e-04 8.6882438310e-05 2.3983249565e-04
3.9978027344e+01 3.1979666066e-04 8.5023846374e-05 2.3477281428e-04
4.0039062500e+01 3.1304289326e-04 8.3235280281e-05 2.2980761298e-04
4.0100097656e+01 3.0637066870e-04 8.1497385719e-05 2.2487328298e-04
4.0161132812e+01 2.9970315022e-04 7.9791889181e-05 2.1991126104e-04
4.0222167969e+01 2.9297455478e-04 7.8102734665e-05 2.1487182012e-04
4.0283203125e+01 2.8613505943e-04 7.6417299452e-05 2.0971775998e-04
4.0344238281e+01 2.7915407414e-04 7.4727197947e-05 2.0442687620e-04
